id,owner_type_id,sub_type,pos_dir_id,pos_angle,pos_distance,ori_dir_id,ori_angle,use_summoner_faction,life_time,despawn_on_creator_death,use_summoner_aggro_target
995,1,8842,2,330.0,3.0,2,0.0,f,0.0,t,t
996,1,8842,2,30.0,3.0,2,0.0,f,0.0,t,t
997,1,8038,2,0.0,5.0,2,180.0,f,0.0,t,t
998,1,8697,1,0.0,1.0,2,0.0,t,0.0,t,t
1000,1,8818,2,0.0,1.0,1,0.0,f,10.0,t,t
1003,1,8859,1,180.0,1.0,2,0.0,f,600.0,t,t
1010,1,8826,2,0.0,1.0,1,0.0,t,600.0,f,t
1014,1,8952,1,0.0,0.0,2,0.0,f,0.0,t,t
1015,1,8951,1,0.0,1.0,1,0.0,f,0.0,t,t
1019,1,8964,2,90.0,35.0,2,0.0,t,0.0,t,t
1020,1,8965,2,0.0,35.0,2,0.0,t,0.0,t,t
1021,1,8966,2,180.0,35.0,2,0.0,t,0.0,t,t
1022,1,9175,1,0.0,1.0,2,0.0,f,300.0,t,t
1023,1,9176,1,0.0,1.0,2,0.0,f,300.0,t,t
1025,2,2,2,0.0,0.0,2,270.0,f,0.0,t,t
1026,1,1040,2,180.0,2.0,2,180.0,f,120.0,t,t
1028,1,1102,2,0.0,5.0,1,0.0,f,120.0,t,t
1030,1,9204,2,0.0,1.0,2,180.0,f,10.0,t,t
1031,1,9318,2,45.0,2.0,2,180.0,f,10.0,t,t
1032,1,9319,2,-45.0,2.0,2,180.0,f,10.0,t,t
1045,1,9331,2,0.0,1.0,2,0.0,t,0.0,f,t
1051,1,9204,2,0.0,1.0,2,180.0,f,10.0,t,t
1052,1,9318,2,45.0,2.0,2,180.0,f,10.0,t,t
1053,1,9319,2,-45.0,2.0,2,180.0,f,10.0,t,t
1058,1,2648,2,0.0,1.0,1,0.0,f,90.0,t,t
1065,1,8935,2,0.0,0.0,2,0.0,f,180.0,f,t
1067,1,9539,2,90.0,3.0,2,180.0,f,10.0,t,t
1070,1,9540,2,0.0,1.5,2,0.0,f,0.0,t,t
1071,1,9540,2,45.0,1.5,2,0.0,f,0.0,t,t
1072,1,986,2,0.0,1.5,1,0.0,f,200.0,t,t
1077,1,9359,2,0.0,2.5,1,0.0,f,60.0,f,t
1078,1,9359,2,120.0,2.5,1,0.0,f,60.0,f,t
1079,1,9359,2,240.0,2.5,1,0.0,f,60.0,f,t
1082,1,9021,1,0.0,2.0,1,0.0,f,180.0,t,t
1086,1,9450,2,0.0,1.0,1,0.0,f,120.0,t,t
1087,1,3719,2,0.0,1.0,2,180.0,f,300.0,f,t
1103,1,9810,2,0.0,3.0,1,0.0,t,35.0,t,t
1107,1,9392,2,0.0,1.0,1,0.0,f,0.0,t,t
1108,1,967,2,0.0,0.0,1,0.0,f,90.0,t,t
1109,1,9060,2,0.0,1.0,1,0.0,f,40.0,t,t
1111,1,3710,2,0.0,1.0,2,180.0,f,300.0,f,t
1112,1,3711,2,0.0,1.0,2,180.0,f,300.0,f,t
1114,1,9063,2,0.0,1.0,1,0.0,f,180.0,t,t
1115,1,3714,2,0.0,1.2,2,180.0,f,300.0,f,t
1116,1,8993,2,0.0,1.0,2,0.0,f,50.0,t,t
1117,1,1266,2,0.0,0.0,1,180.0,f,40.0,f,t
1119,1,9282,1,0.0,0.0,1,0.0,f,10.0,t,t
1121,1,2916,1,90.0,2.0,1,0.0,f,180.0,t,t
1122,1,9808,2,0.0,5.0,2,0.0,f,0.0,f,t
1123,1,9808,2,30.0,5.0,2,0.0,f,0.0,f,t
1124,1,9808,2,330.0,5.0,2,0.0,f,0.0,f,t
1127,1,10022,1,0.0,0.0,1,0.0,f,120.0,t,t
1128,1,10026,2,0.0,0.0,2,0.0,f,110.0,f,t
1137,1,10036,2,0.0,1.0,2,90.0,f,60.0,t,t
1139,1,2648,2,0.0,1.0,1,0.0,f,90.0,t,t
1142,1,9368,2,0.0,1.0,1,0.0,f,60.0,t,t
1143,1,1010,2,0.0,0.0,2,0.0,f,20.0,f,t
1144,1,10054,2,0.0,0.0,2,0.0,f,0.0,f,t
1145,1,10056,2,0.0,0.0,2,0.0,f,0.0,f,t
1146,1,10065,2,0.0,10.0,2,180.0,f,0.0,f,t
1147,1,10054,2,0.0,0.0,2,0.0,f,0.0,f,t
1148,1,10055,2,0.0,0.0,2,0.0,f,0.0,f,t
1155,1,10004,2,0.0,1.0,1,0.0,f,1200.0,t,t
1156,1,10004,2,80.0,2.0,1,80.0,f,1200.0,t,t
1157,1,10004,2,150.0,3.0,1,150.0,f,1200.0,t,t
1158,1,10004,2,200.0,2.5,1,200.0,f,1200.0,t,t
1159,1,10004,2,300.0,3.7,1,300.0,f,1200.0,t,t
1160,1,10004,2,0.0,2.4,1,0.0,f,1200.0,t,t
1161,1,10098,2,-90.0,5.0,1,0.0,f,0.0,t,t
1162,1,10098,2,90.0,5.0,1,0.0,f,0.0,t,t
1163,1,10099,2,0.0,2.5,2,0.0,t,10.0,t,t
1169,1,9801,2,0.0,2.0,2,180.0,f,60.0,t,t
1176,1,10155,2,0.0,0.0,2,0.0,f,60.0,t,t
1177,1,10154,2,0.0,0.0,2,0.0,f,60.0,t,t
1178,1,5031,2,0.0,0.0,2,0.0,f,90.0,t,t
1180,1,10172,2,0.0,0.0,2,0.0,f,60.0,t,t
1181,1,10173,2,0.0,0.0,2,0.0,f,60.0,t,t
1182,1,10174,2,0.0,0.0,2,0.0,f,60.0,t,t
1183,1,10175,2,0.0,0.0,2,0.0,f,60.0,t,t
1184,1,11105,2,180.0,2.0,2,1.0,f,60.0,t,t
1185,1,1214,2,180.0,2.0,1,180.0,f,180.0,t,t
1189,1,1242,2,180.0,5.0,1,180.0,f,180.0,t,t
1190,1,3721,2,0.0,1.0,2,180.0,f,240.0,f,t
1191,1,3722,2,0.0,1.2,2,180.0,f,240.0,f,t
1192,1,10371,2,-10.0,5.0,1,0.0,f,1800.0,t,t
1193,1,10371,2,10.0,5.0,1,0.0,f,1800.0,t,t
1194,1,9713,2,0.0,0.0,2,0.0,f,180.0,f,t
1197,1,10054,2,0.0,0.0,2,0.0,f,0.0,f,t
1199,1,10467,2,0.0,1.0,1,0.0,f,120.0,t,t
1200,1,10458,2,0.0,0.0,1,0.0,f,120.0,t,t
1201,1,10470,2,90.0,2.0,2,315.0,f,599.0,t,t
1202,1,10471,2,270.0,2.0,2,45.0,f,599.0,t,t
1204,1,10472,2,0.0,0.0,2,0.0,f,60.0,t,t
1205,1,10374,2,0.0,2.0,1,0.0,t,0.0,t,t
1206,1,10375,2,30.0,2.0,1,0.0,t,0.0,t,t
1207,1,10377,2,60.0,2.0,1,0.0,t,0.0,t,t
1209,1,10137,2,0.0,1.0,1,0.0,f,120.0,t,t
1210,1,10472,2,0.0,0.0,1,0.0,f,60.0,t,t
1211,1,10497,2,180.0,2.0,1,0.0,f,120.0,t,t
1212,1,10472,2,0.0,0.0,2,0.0,f,60.0,t,t
1213,1,10458,2,0.0,0.0,2,0.0,f,120.0,t,t
1215,1,10511,2,90.0,1.0,2,180.0,f,120.0,t,t
1216,1,10511,2,180.0,1.0,2,180.0,f,120.0,t,t
1218,1,8951,2,-90.0,2.0,1,0.0,f,0.0,f,t
1219,1,8951,2,90.0,2.0,1,0.0,f,0.0,f,t
1221,1,4968,2,0.0,1.0,2,0.0,t,30.0,t,t
1224,1,1,2,0.0,0.0,2,0.0,f,0.0,t,t
1226,1,10663,2,0.0,1.0,2,0.0,t,30.0,t,t
1228,1,10519,2,0.0,2.0,1,0.0,t,60.0,t,t
1231,1,3449,2,180.0,1.0,2,0.0,f,60.0,t,t
1239,1,9860,1,0.0,0.0,2,0.0,t,60.0,t,f
1241,1,10755,2,0.0,1.0,1,0.0,f,0.0,f,t
1242,1,10473,2,-90.0,5.0,1,0.0,f,0.0,t,t
1244,1,1438,2,125.0,3.0,2,0.0,f,60.0,t,t
1245,1,1438,2,225.0,3.0,2,0.0,f,60.0,t,t
1246,1,5464,2,120.0,2.0,2,0.0,f,120.0,t,t
1247,1,5464,2,180.0,2.0,2,0.0,f,120.0,t,t
1250,1,1772,2,0.0,1.0,1,180.0,f,120.0,t,t
1251,1,1710,2,0.0,1.2,2,180.0,f,90.0,t,t
1252,1,1574,2,0.0,1.0,1,0.0,f,120.0,t,t
1254,1,10609,2,0.0,1.0,1,0.0,f,100.0,t,t
1260,1,10802,2,90.0,5.0,1,0.0,f,15.0,t,t
1266,1,10802,2,90.0,5.0,1,0.0,f,15.0,t,t
1268,1,10802,2,0.0,1.0,1,0.0,f,15.0,t,t
1269,1,10802,2,-90.0,2.0,1,90.0,f,11.0,t,t
1270,1,10497,2,0.0,0.0,2,180.0,f,120.0,t,t
1271,1,10823,2,270.0,2.0,2,90.0,f,120.0,t,t
1275,1,9812,2,45.0,1.0,1,0.0,t,0.0,f,t
1276,1,9812,2,295.0,1.0,1,0.0,t,0.0,f,t
1279,1,5853,1,90.0,5.0,1,270.0,f,0.0,t,t
1280,2,5,2,0.0,0.0,2,270.0,f,0.0,t,t
1288,1,10897,2,0.0,1.0,1,0.0,t,20.0,t,t
1290,1,7966,2,0.0,1.5,2,0.0,f,10.0,t,t
1293,1,9165,2,0.0,10.0,2,180.0,f,3600.0,f,t
1294,1,9162,2,0.0,10.0,2,180.0,f,3600.0,f,t
1295,1,9163,2,0.0,10.0,2,180.0,f,3600.0,f,t
1296,1,9164,2,0.0,10.0,2,180.0,f,3600.0,f,t
1297,1,9157,2,0.0,10.0,2,180.0,f,3600.0,f,t
1299,1,9158,2,0.0,10.0,2,180.0,f,3600.0,f,t
1300,1,9166,2,0.0,10.0,2,180.0,f,3600.0,f,t
1301,1,9159,2,0.0,10.0,2,180.0,f,3600.0,f,t
1302,1,9167,2,0.0,10.0,2,180.0,f,3600.0,f,t
1303,1,9160,2,0.0,10.0,2,180.0,f,3600.0,f,t
1304,1,9168,2,0.0,10.0,2,180.0,f,3600.0,f,t
1305,1,9161,2,0.0,10.0,2,180.0,f,3600.0,f,t
1320,1,10595,2,0.0,2.0,2,0.0,t,60.0,t,t
1322,1,2513,2,180.0,1.2,1,0.0,f,60.0,t,t
1325,1,7966,2,0.0,1.5,2,0.0,f,20.0,t,t
1328,1,7966,1,0.0,0.0,1,0.0,f,30.0,t,t
1329,1,10495,2,60.0,2.0,2,0.0,t,30.0,t,t
1330,1,10496,2,300.0,2.0,2,0.0,t,30.0,t,t
1332,1,2003,2,0.0,1.0,2,180.0,f,200.0,t,t
1333,1,11112,2,0.0,2.0,2,180.0,f,30.0,t,t
1334,1,5566,2,0.0,3.0,1,0.0,f,180.0,t,t
1335,1,5566,2,15.0,4.0,1,0.0,f,180.0,t,t
1336,1,5566,2,30.0,5.0,1,0.0,f,180.0,t,t
1337,1,5566,2,60.0,3.0,1,0.0,f,180.0,t,t
1338,1,5566,2,330.0,5.0,1,0.0,f,180.0,t,t
1339,1,11163,2,0.0,1.0,1,0.0,f,0.0,t,t
1340,1,11274,2,0.0,0.0,1,0.0,f,5.0,t,t
1341,1,11565,1,0.0,0.0,1,0.0,t,0.0,t,f
1346,1,3136,2,0.0,1.5,2,180.0,f,90.0,t,t
1347,1,11159,2,0.0,1.0,1,0.0,f,0.0,f,t
1351,1,11118,2,0.0,0.0,2,0.0,f,20.0,f,f
1352,1,11566,2,0.0,1.0,2,0.0,f,30.0,f,t
1361,1,11572,2,30.0,3.0,2,0.0,f,0.0,t,t
1362,1,11572,2,330.0,3.0,2,0.0,f,0.0,t,t
1363,1,11160,2,0.0,2.0,1,0.0,f,0.0,t,t
1365,1,11582,2,30.0,3.0,2,0.0,f,0.0,t,t
1366,1,11582,2,330.0,3.0,2,0.0,f,0.0,t,t
1367,1,11583,2,20.0,1.5,2,180.0,f,90.0,t,t
1368,1,11583,2,350.0,1.5,2,150.0,f,90.0,t,t
1369,1,11354,2,0.0,5.0,1,0.0,f,0.0,f,t
1370,1,11355,2,90.0,5.0,1,0.0,f,0.0,f,t
1372,1,11160,2,45.0,3.0,1,0.0,f,0.0,f,t
1376,1,11753,2,270.0,1.0,1,0.0,t,0.0,f,t
1377,1,11753,2,90.0,1.0,1,0.0,t,0.0,f,t
1382,1,11565,1,0.0,0.0,1,0.0,t,0.0,t,f
1383,1,11565,1,0.0,0.0,1,0.0,t,0.0,t,f
1384,1,11565,1,0.0,0.0,1,0.0,t,0.0,t,f
1385,1,11565,1,0.0,0.0,1,0.0,t,0.0,f,f
1386,1,11273,2,0.0,0.0,1,0.0,t,0.0,f,f
1395,1,11120,2,0.0,2.0,2,180.0,f,30.0,t,t
1396,1,11119,2,0.0,2.0,2,180.0,f,120.0,t,t
1400,1,11969,1,0.0,0.0,1,0.0,t,0.0,t,f
1401,1,11969,2,225.0,2.0,1,0.0,f,120.0,t,t
1402,1,12753,2,0.0,1.0,1,0.0,f,0.0,f,f
1406,1,11372,1,0.0,0.0,2,0.0,f,0.0,t,t
1407,1,11374,1,0.0,0.0,2,0.0,f,0.0,t,t
1413,1,12014,2,90.0,10.0,2,0.0,f,0.0,t,f
1414,1,12014,2,270.0,10.0,2,0.0,f,0.0,t,f
1415,1,12014,2,180.0,10.0,2,0.0,f,0.0,t,f
1416,1,12014,2,180.0,10.0,2,0.0,f,0.0,t,f
1417,1,11360,2,90.0,5.0,2,0.0,f,0.0,t,t
1418,1,11360,2,270.0,5.0,2,0.0,f,0.0,t,t
1419,1,11166,2,0.0,5.0,2,0.0,f,0.0,t,t
1420,1,11369,2,0.0,5.0,2,0.0,f,0.0,t,t
1422,1,11369,2,180.0,5.0,2,0.0,f,0.0,t,t
1432,1,5538,1,0.0,0.0,1,0.0,f,120.0,f,t
1445,1,12386,2,0.0,2.0,2,170.0,f,20.0,t,t
1448,1,6054,1,0.0,1.5,1,0.0,f,2.0,t,t
1449,1,5539,2,0.0,2.0,1,0.0,f,0.0,t,t
1450,1,12075,2,320.0,10.0,2,180.0,f,120.0,t,t
1451,1,12081,2,40.0,10.0,2,180.0,f,120.0,t,t
1452,2,91,2,0.0,10.0,1,180.0,f,10.0,t,t
1455,1,12083,2,0.0,1.0,1,0.0,t,0.0,t,t
1456,1,12084,2,0.0,1.0,1,0.0,t,0.0,t,t
1457,1,12085,2,0.0,1.0,1,0.0,t,0.0,t,t
1458,1,12086,2,0.0,1.0,1,0.0,t,120.0,t,t
1459,1,12087,2,0.0,1.0,1,0.0,t,120.0,t,t
1460,1,12088,2,0.0,1.0,1,0.0,t,120.0,t,t
1461,1,12092,2,0.0,2.0,2,0.0,t,120.0,t,t
1462,1,12093,2,0.0,2.0,2,0.0,t,120.0,t,t
1463,1,12094,2,0.0,2.0,2,0.0,t,120.0,t,t
1464,1,6574,2,0.0,10.0,2,0.0,t,0.0,t,t
1465,1,6574,2,30.0,5.0,2,5.0,t,0.0,t,t
1466,1,6574,2,-30.0,5.0,2,-5.0,t,0.0,t,t
1467,1,12095,2,0.0,10.0,2,0.0,t,0.0,t,t
1468,1,12095,2,30.0,5.0,2,5.0,t,0.0,t,t
1469,1,12095,2,-30.0,5.0,2,-5.0,t,0.0,t,t
1470,1,12096,2,0.0,10.0,2,0.0,t,0.0,t,t
1471,1,12096,2,30.0,5.0,2,5.0,t,0.0,t,t
1472,1,12096,2,-30.0,5.0,2,-5.0,t,0.0,t,t
1473,1,12097,2,0.0,10.0,2,0.0,t,0.0,t,t
1474,1,12097,2,30.0,5.0,2,5.0,t,0.0,t,t
1475,1,12097,2,-30.0,5.0,2,-5.0,t,0.0,t,t
1477,1,12100,2,0.0,3.0,2,0.0,t,0.0,f,t
1478,1,12098,2,0.0,3.0,2,0.0,t,0.0,f,t
1479,1,12099,2,0.0,3.0,2,0.0,t,0.0,f,t
1480,1,12125,2,3.0,3.0,1,0.0,f,60.0,f,f
1481,1,4498,2,0.0,2.0,1,0.0,t,0.0,t,t
1482,1,4494,2,0.0,2.0,1,0.0,t,0.0,t,t
1483,1,12125,2,0.0,3.0,1,0.0,f,0.0,t,f
1484,1,12125,2,0.0,3.0,1,0.0,f,0.0,t,f
1493,1,12130,2,0.0,1.0,1,0.0,f,30.0,f,f
1494,1,12130,2,90.0,1.0,1,0.0,f,30.0,f,f
1495,1,12130,2,270.0,1.0,1,0.0,f,30.0,f,f
1496,1,12134,2,0.0,1.0,1,0.0,f,0.0,f,f
1497,1,12127,1,0.0,1.0,1,0.0,f,0.0,t,t
1498,1,10374,2,0.0,2.0,1,0.0,t,0.0,t,t
1499,1,10375,2,30.0,2.0,1,0.0,t,0.0,t,t
1500,1,10377,2,60.0,2.0,1,0.0,t,0.0,t,t
1502,1,12156,1,0.0,1.0,1,0.0,f,0.0,t,t
1508,1,11166,2,0.0,5.0,2,0.0,f,0.0,t,t
1510,1,11948,2,0.0,0.0,1,0.0,f,0.0,f,f
1512,1,12169,2,0.0,2.0,2,180.0,f,120.0,f,f
1515,1,4494,2,0.0,2.0,2,180.0,f,120.0,f,f
1518,1,2042,2,0.0,2.0,2,180.0,f,120.0,t,f
1519,1,2042,2,45.0,6.0,2,180.0,f,120.0,t,f
1523,1,12129,2,0.0,-3.0,1,0.0,f,60.0,f,f
1524,1,12129,2,0.0,-3.0,1,0.0,f,60.0,f,f
1525,1,9624,2,180.0,1.0,1,0.0,f,120.0,t,t
1527,1,9755,2,0.0,0.0,2,0.0,f,90.0,f,t
1528,1,1988,2,180.0,2.0,1,180.0,f,180.0,t,t
1529,1,1987,2,180.0,2.0,1,180.0,f,180.0,t,t
1530,1,2002,2,0.0,0.0,1,0.0,f,300000.0,f,f
1531,1,9697,2,0.0,2.0,2,0.0,f,180.0,t,t
1533,1,1242,2,0.0,10.0,2,180.0,f,120.0,t,t
1536,1,1964,2,0.0,1.0,1,0.0,f,0.0,f,t
1538,1,8591,2,0.0,1.0,1,0.0,t,0.0,t,t
1539,1,11160,2,300.0,2.0,2,0.0,f,0.0,f,t
1540,1,11160,2,60.0,2.0,2,0.0,f,0.0,f,t
1541,1,11069,2,0.0,1.0,1,0.0,f,10.0,f,t
1543,1,2062,2,30.0,1.0,1,30.0,t,15.0,t,t
1544,1,12364,2,0.0,5.0,2,180.0,f,30.0,f,t
1545,1,9739,2,0.0,1.0,1,0.0,f,0.0,t,t
1547,1,11068,2,0.0,1.0,1,0.0,f,180.0,f,t
1548,1,11067,2,0.0,1.0,1,0.0,f,180.0,f,t
1549,1,12319,2,90.0,1.0,2,0.0,f,180.0,f,f
1551,1,12319,2,270.0,1.0,2,0.0,f,180.0,f,f
1552,1,12332,2,0.0,1.5,2,0.0,f,2.0,f,f
1555,1,11969,2,135.0,2.0,1,0.0,f,0.0,t,t
1556,1,12384,2,0.0,2.0,1,0.0,t,0.0,t,f
1557,1,12384,2,45.0,2.0,1,0.0,t,0.0,t,f
1558,1,12384,2,315.0,2.0,1,0.0,t,0.0,t,f
1559,1,12384,2,45.0,2.0,1,0.0,t,0.0,t,f
1560,1,12384,2,315.0,2.0,1,0.0,t,0.0,t,f
1561,1,12384,2,0.0,2.0,1,0.0,t,0.0,t,f
1564,1,1352,2,0.0,1.0,2,0.0,f,90.0,t,t
1566,1,1304,2,0.0,0.0,1,180.0,f,90.0,f,t
1568,1,11119,2,0.0,2.0,1,0.0,f,30.0,t,t
1569,1,8935,2,90.0,1.0,2,180.0,f,180.0,t,t
1570,1,12386,2,0.0,2.0,2,190.0,f,20.0,t,t
1572,1,12395,2,60.0,5.0,2,0.0,t,20.0,t,f
1573,1,12395,2,300.0,5.0,2,0.0,t,20.0,t,f
1574,1,12395,2,120.0,5.0,2,0.0,t,20.0,t,f
1575,1,12395,2,240.0,5.0,2,0.0,t,20.0,t,f
1580,2,101,2,0.0,1.0,1,0.0,f,10.0,f,f
1581,1,7519,2,0.0,1.0,1,0.0,f,190.0,f,t
1582,1,7519,2,0.0,1.0,1,0.0,f,190.0,f,t
1597,1,12508,1,0.0,0.0,1,0.0,f,90.0,t,t
1598,1,12509,1,0.0,0.0,1,0.0,f,90.0,t,t
1599,1,12474,1,0.0,0.0,2,180.0,f,300.0,t,f
1600,1,12475,2,0.0,2.0,2,180.0,t,300.0,t,f
1601,1,12476,2,0.0,2.0,2,180.0,t,300.0,t,f
1602,1,12477,2,0.0,2.0,2,180.0,t,300.0,t,f
1606,1,12665,2,0.0,1.5,2,0.0,f,780.0,f,f
1607,1,12475,1,0.0,0.0,2,180.0,f,300.0,t,f
1608,1,12476,1,0.0,0.0,2,180.0,f,300.0,t,f
1609,1,12477,1,0.0,0.0,2,180.0,f,300.0,t,f
1610,1,12456,1,0.0,0.0,2,0.0,f,900.0,f,f
1613,1,12621,2,45.0,2.0,1,0.0,t,300.0,f,t
1614,1,12621,2,315.0,2.0,1,0.0,t,300.0,f,t
1615,1,12748,2,0.0,1.5,2,180.0,f,60.0,t,t
1616,2,107,1,110.0,8.0,1,110.0,f,0.0,f,f
1622,1,12912,2,0.0,2.0,1,0.0,t,0.0,t,f
1623,1,12912,2,45.0,2.0,1,0.0,t,0.0,t,f
1624,1,12912,2,315.0,2.0,1,0.0,t,0.0,t,f
1625,1,12912,2,45.0,2.0,1,0.0,t,0.0,t,f
1626,1,12912,2,315.0,2.0,1,0.0,t,0.0,t,f
1627,1,12912,2,0.0,2.0,1,0.0,t,0.0,t,f
1628,1,12920,1,0.0,0.0,1,0.0,t,0.0,t,t
1629,1,12920,2,225.0,2.0,1,0.0,f,120.0,t,t
1630,1,12920,2,135.0,2.0,1,0.0,f,0.0,t,t
1631,1,12916,2,0.0,10.0,3,180.0,f,120.0,f,f
1632,1,12916,2,60.0,10.0,3,180.0,f,120.0,f,f
1633,1,12916,2,320.0,10.0,3,180.0,f,120.0,f,f
1645,1,12951,1,0.0,0.0,2,315.0,f,90.0,t,t
1646,1,12952,1,0.0,0.0,2,45.0,f,90.0,t,t
1647,1,12953,1,0.0,0.0,2,180.0,f,90.0,t,t
1651,1,12959,2,0.0,0.0,1,0.0,t,0.0,f,f
1652,1,12728,1,0.0,0.0,2,0.0,f,250.0,f,t
1653,1,12729,1,0.0,0.0,2,0.0,f,250.0,f,t
1654,2,107,1,320.0,8.0,1,320.0,f,0.0,f,f
1655,1,12954,1,0.0,0.0,2,315.0,f,90.0,t,t
1656,1,12955,1,0.0,0.0,2,45.0,f,90.0,t,t
1657,1,12956,1,0.0,0.0,2,180.0,f,90.0,t,t
1658,1,12916,2,90.0,10.0,3,180.0,f,120.0,f,f
1659,1,12916,2,45.0,10.0,3,180.0,f,120.0,f,f
1660,1,12916,2,0.0,10.0,3,180.0,f,120.0,f,f
1661,1,12916,2,315.0,10.0,3,180.0,f,120.0,f,f
1662,1,12916,2,270.0,10.0,3,180.0,f,120.0,f,f
1663,1,12916,2,90.0,10.0,3,180.0,f,120.0,f,f
1664,1,12916,2,45.0,10.0,3,180.0,f,120.0,f,f
1665,1,13002,2,0.0,8.0,3,180.0,f,120.0,f,f
1666,1,12916,2,315.0,10.0,3,180.0,f,120.0,f,f
1667,1,12916,2,270.0,10.0,3,180.0,f,120.0,f,f
1668,1,12781,2,270.0,1.0,1,0.0,t,0.0,f,t
1669,1,12781,2,90.0,1.0,1,0.0,t,0.0,f,t
1670,1,13004,1,0.0,0.0,2,180.0,f,30.0,t,t
1671,1,13003,1,0.0,0.0,2,180.0,f,30.0,t,t
1673,1,3719,2,0.0,1.0,2,180.0,f,300.0,t,t
1675,1,13004,1,0.0,0.0,2,180.0,f,30.0,t,t
1676,1,13003,1,0.0,0.0,2,180.0,f,30.0,t,t
1677,1,3719,2,0.0,1.0,1,180.0,f,300.0,f,t
1681,1,13050,2,0.0,1.0,1,180.0,f,300.0,f,t
1685,2,2,2,0.0,10.0,2,270.0,f,0.0,t,t
1687,2,5,2,0.0,10.0,2,270.0,f,0.0,t,t
1688,1,13031,1,0.0,0.0,2,180.0,f,300.0,t,t
1689,1,13032,1,0.0,0.0,2,180.0,f,300.0,t,t
1690,1,13029,1,0.0,0.0,2,0.0,f,90.0,t,t
1695,1,13095,2,60.0,2.0,2,0.0,f,0.0,t,f
1696,1,13095,2,300.0,2.0,2,0.0,f,0.0,t,f
1697,1,13122,2,150.0,2.0,2,0.0,f,0.0,t,f
1698,1,13095,2,200.0,2.0,2,0.0,f,0.0,t,f
1699,1,13346,2,100.0,3.0,2,0.0,f,0.0,t,f
1700,1,13122,2,350.0,4.0,2,0.0,f,0.0,t,f
1701,1,13121,2,150.0,3.0,2,0.0,f,0.0,t,f
1702,1,13121,2,120.0,3.0,2,0.0,f,0.0,t,f
1703,1,13346,2,240.0,3.0,2,0.0,f,0.0,t,f
1704,1,13065,2,160.0,3.0,2,0.0,f,0.0,t,f
1705,1,13096,2,60.0,3.0,2,0.0,f,0.0,t,f
1706,1,13096,2,300.0,3.0,2,0.0,f,0.0,t,f
1707,1,13098,2,150.0,2.0,2,0.0,f,0.0,t,f
1708,1,13096,2,200.0,2.0,2,0.0,f,0.0,t,f
1709,1,13097,2,100.0,3.0,2,0.0,f,0.0,t,f
1710,1,13098,2,350.0,4.0,2,0.0,f,0.0,t,f
1711,1,13096,2,150.0,3.0,2,0.0,f,0.0,t,f
1712,1,13096,2,120.0,3.0,2,0.0,f,0.0,t,f
1713,1,13098,2,240.0,3.0,2,0.0,f,0.0,t,f
1714,1,13097,2,160.0,3.0,2,0.0,f,0.0,t,f
1715,1,13098,2,60.0,2.0,2,0.0,f,0.0,t,f
1716,1,13098,2,300.0,2.0,2,0.0,f,0.0,t,f
1717,1,13346,2,150.0,2.0,2,0.0,f,0.0,t,f
1718,1,13098,2,200.0,2.0,2,0.0,f,0.0,t,f
1719,1,13100,2,100.0,3.0,2,0.0,f,0.0,t,f
1720,1,13346,2,350.0,4.0,2,0.0,f,0.0,t,f
1721,1,13122,2,150.0,3.0,2,0.0,f,0.0,t,f
1722,1,13122,2,120.0,3.0,2,0.0,f,0.0,t,f
1723,1,13122,2,240.0,3.0,2,0.0,f,0.0,t,f
1724,1,13100,2,160.0,3.0,2,0.0,f,0.0,t,f
1730,1,13123,1,0.0,0.0,1,0.0,f,0.0,t,f
1731,1,13124,1,0.0,0.0,1,0.0,f,0.0,t,f
1732,1,13130,1,0.0,0.0,1,0.0,f,0.0,t,f
1733,1,13134,1,0.0,0.0,1,0.0,f,0.0,t,f
1734,1,13132,1,0.0,0.0,1,0.0,f,0.0,t,f
1735,1,13133,1,0.0,0.0,1,0.0,f,0.0,t,f
1738,1,11977,1,0.0,0.0,2,0.0,t,0.0,t,t
1739,1,11973,1,20.0,3.0,2,0.0,t,0.0,t,t
1740,1,11943,1,40.0,3.0,2,0.0,t,0.0,t,t
1741,1,11970,1,120.0,3.0,2,0.0,t,0.0,t,t
1742,1,11971,1,90.0,3.0,2,0.0,t,0.0,t,t
1744,1,13088,2,0.0,4.0,1,0.0,f,0.0,t,t
1745,1,13071,2,0.0,5.0,2,0.0,f,90.0,t,t
1747,1,13145,2,0.0,2.0,2,0.0,f,0.0,t,f
1748,1,13145,2,40.0,3.0,2,0.0,f,0.0,t,f
1749,1,13145,2,90.0,4.0,1,0.0,f,0.0,t,f
1750,1,13145,2,120.0,3.0,2,0.0,f,0.0,t,f
1755,1,13148,1,0.0,0.0,2,180.0,f,15.0,t,t
1760,1,13338,2,30.0,2.0,2,0.0,f,0.0,f,t
1764,1,13060,2,60.0,2.0,2,0.0,t,0.0,t,t
1765,1,13060,2,300.0,2.0,2,0.0,t,0.0,t,t
1766,1,13060,2,0.0,2.0,2,0.0,t,0.0,t,t
1767,1,13061,2,120.0,2.0,2,0.0,t,0.0,t,t
1768,1,13061,2,180.0,2.0,2,0.0,t,0.0,t,t
1769,1,13061,2,240.0,2.0,2,0.0,t,0.0,t,t
1770,1,13350,1,60.0,7.0,1,0.0,f,0.0,t,f
1771,1,13158,1,0.0,0.0,2,180.0,f,180.0,t,t
