id,kind_id,speech
778,1,늑대의 꼬리가 되느니 벌의 머리가 되라. 어떤 소리꾼이 해준 말이지. 남의 길을 따르려 하지 말고 스스로 길을 찾게.
781,1,현의 울림이 나를 흥분시키지!
782,1,크하하하하!
784,1,죽어라!
794,1,일어나라! 나의 아가들아~!
796,1,이건 부숴 없애버리자...
797,1,이히힝!
801,1,하하하! 난 쥐새끼같은 노예들이 싫다구!!
804,1,수정
806,1,졸려...
807,1,"우웍, 자꾸 멍해진다..."
808,1,우어억! 내가 뭘 먹인 거야!
809,1,될꺼임551
811,1,힘이 솟아난다! 열심히 일하자!
812,1,일하자!
814,1,ㅇㅇㅇ
817,1,Plot 에 맞았어요.
818,1,그냥 맞았어요~
820,1,강도다!
822,1,거울의 빛을 받고 났더니 기운이 샘솟는 것 같군요! 고맙습니다.
823,1,너의 앞날에 고통이 있으라...
825,1,쌓여라!
826,1,걸려라!
827,1,넘쳐라!
828,1,어...어지러워...
829,1,바...받아랏!
830,1,나...나의 도끼를..우웩!
838,2,외롭다...
839,2,왜 이렇게 쓸쓸할까...
841,1,얼음!
842,1,사랑과 의지를 그대에게~!
845,1,아 술기운에 보지도 않고 도장함을 꺼내 버렸잖아! 순순히 이혼해 줄 순 없지. 줍지 마! 
846,1,에휴... 진짜 못해먹겠네. 하도 여기저기서 불러대니 뭐 쉴 틈이 있어야지.
847,1,아무튼 여기서 우리 훈련소에 입소할 사람 있으면 빨리 내게 얘기해요. 빨리 여러분들 등록해주고 다른데도 가봐야 하니깐.
848,1,더 이상 등록할 사람 없으면 전 가볼랍니다! 수고들 하세요!
851,1,신성한 자유도를 더럽히는 녀석들을 모두 쓸어버려라!
852,1,너나 잘하세요
853,1,너의 죄를 사하노라
855,2,원대륙으로 가게... 자네를 기다리는 운명과 맞서게...
856,2,"누이마리에 잠든, 저승의 문 가까이에 있는 그놈을 찾아내게..."
857,2,난 이미 그놈에게 영혼을 먹혀버렸다네...
858,2,이보게... 자네 내 목소리가 들리지 않는 겐가? 실망스럽군...
859,2,제발 부탁이네. 나와 내 원정대의 복수를 해주게. 그놈은 이 세상에 다시 나와선 안될 놈이라네...
860,2,그 녀석은 사람의 영혼을 좀먹지. 나조차도 그 저주에서 벗어날 수 없었다네...
861,2,하지만 그대라면 그놈과 맞설 수 있을지 모르네...
862,1,손님 손에 들고 있는 그 무기 굉장한데요? 제가 한 번 볼 수 있을까요?
863,1,역시 술은 럼이지!
865,1,내가 바로 크라켄을 회쳐먹은 남자지!
869,1,어딜와~ 꺼져줄래!
870,2,"고대의 숲이 죽어가게 된 것은 하리하란의 무분별한 벌목 때문이 아니라, 움브라스의 흑마법 때문이다... (중략)... 움브라스의 흑마법을 막아야 고대의 숲을 되살릴 수 있다... (후략)..."
871,2,꽃을 키우는 데 있어서 재능을 가진 사람들을 가리켜서 초록 손가락을 가졌다고들 흔히 일컫는다...(중략)...내 부인 그로니아의 집안에서 내려오는 이 신기한 약초 비료로...(후략)
873,1,말리카 족 장로 카이가 전하는 메시지입니다. 이니스테르를 안탈론 추종자들이 노리고 있습니다. 헤그비드 또한 변절했습니다. 방패들에게 위험을 알려 주십시오.
874,1,그렇게 멀리서 날 잡겠다니...
875,1,다 보인다....
876,1,뻔히 앞에서 오다니....
877,1,이런! 실례했습니다!
878,1,"어머, 주의 좀 하세요!"
879,1,갑자기 기운이 샘솟는 것 같군요! 고맙습니다.
905,2,풍요의 허수아비가 사라졌다!
912,1,피투성이 군대의 힘을 보여줘라!
913,1,감사합니다! 구해주셔서 정말 감사해요!
919,1,감사합니다. 덕분에 오랜 저주에서 해방됐습니다. 당신이 내게 배푼 은혜는 저승에 가서도 결코 잊지 않겠습니다.
923,1,죽은 자들이여. 너희에게 새로운 유흥을 주겠다.
924,1,방금 내게 상처를 주려 한 것인가? 이 정도는 되어야 고통이라 하지 않겠는가?
925,1,우매한 자들이여. 주인께서 내려주신 파괴의 힘을 보아라.
926,1,아직 충전이 끝나지 않았군
927,1,갑자기 기운이 샘솟는 것 같군요! 고맙습니다.
928,1,앗! 여기는? 이제 정신이 드는군요! 고맙습니다!
929,1,한심한 너희를 보고 있으니 이 향연을 어서 끝내고 싶구나.
930,1,이니스테르의 차기 왕은 내가 된다!
931,1,"모든 것이 계획대로였는데, 방해하다니 용서 못 해!"
932,1,내가 다스리는 왕국엔 질서와 영광이 가득할 것이다!
933,1,더 이상 말리카족의 땅에 발을 들여놓지 마라!
934,1,"파괴신이시여, 우리 말리카 족을 보우해주소서."
935,1,내가 원수의 아들을 모르고 키웠다니...
936,1,파괴신께서 나에게 영원한 생명을 주실 거야!
937,1,이 실험만 성공하면 더욱 강한 힘을 얻게 된다.
938,1,그 힘이 내게 무한한 자유를 줄 거야!
939,1,멍청한 놈들! 의식을 방해하는 녀석들에게 저주를!
940,1,조금만 있으면 주문이 완성되는데... 방해하지 마라!
941,1,변형의 힘이여!
942,1,"음, 너는 혹시 파괴신의 부하냐? 아니냐?"
943,1,나의 날카로운 칼치 이빨로 너를 물어뜯어 주마!
944,1,우리 수뇌부에서 왕가의 누군가와 접촉에 성공하신 것 같은데...
945,1,"아니, 이 근처에서 우리 계획을 눈치챈 녀석이 있다니!"
946,1,키리오스 님의 명예를 위해!
947,1,안탈론님의 계획을 방해 마라!
948,1,이게 보자 보자 하니까!?
949,1,착하지? 이리온.
950,1,괜찮아. 아저씬 나쁜 사람 아니야.
951,1,"계약에 따라, 너를 처단한다!"
952,1,내 성채는 네가 침범할 곳이 아니다.
954,1,너를 나의 노예로 만들어주마!
955,1,이 농장엔 숨겨진 비밀이 있지.
956,1,너 정도면 실험용으로 써도 되겠는걸?
957,1,우리의 유일한 무기는 분노다!
958,1,이니스테르의 개들에게 파멸을!
959,1,우리 형제들의 사이를 갈라놓는 놈들!
960,1,고맙습니다.
961,1,이제야 살 것 같아요.
962,1,아직도 배가 고파요.
963,1,"어휴, 정말 이제는 저 지긋지긋한 찬미가는 못 듣겠어!"
965,1,"아니, 이건 나의 정기잖아."
969,1,"내 그림자를 쓰러트리다니, 기대했던 것 보다 만족스럽구나."
970,1,저절로 몸이 움직이네요.
971,1,에헤라디야.
972,1,당신의 노동요가 날 흥겹게 만드는군요.
973,1,매일 매일 춤추기!
975,2,풍요의 허수아비가 사라졌다!
985,1,오늘의 운세를 말해줘!
991,1,"지나가는 이여, 테미 제국의 이야기를 알고 있는가. 강대하고 활력이 넘치던 네발 종족들의 나라."
995,1,크크크. 멍청한 녀석!
1000,1,쏴! 쏘라고!
1001,1,놈을 막아야 해!
1002,1,계속 쏴!
1006,1,"앗, 여기가 어디지? 마을로 돌아가야겠어."
1009,1,으허억! 이게 뭐야!
1010,1,으아아! 살려주세요!
1013,1,불의 힘이 너희를 정화 하리니!
1014,1,이 정도 보물을 모았으니 물레 노래 들판의 그 마녀도 내 아들을 돌려주겠지. 으음..
1015,1,보물 더미가 낡은 가죽 더미로 보이게 만든 건 정말 좋은 생각이었어!
1016,1,림페로다님은 호수 가운데의 큰 나무 안에 계셔! 그리고 요정의 웃음소리가 없으면 림페로다 님과는 이야기 못해! 
1020,1,으어어...어지러워...왜이러지...
1024,1,히이익?!
1025,1,달리잉!
1026,1,허니이!
1027,1,으아아아...
1030,1,멍청한 것들! 이 곳에 오게된 것을 후회하게 될 지어다.
1031,2,이미 싸늘한 시신이 된 상태로군...
1033,2,이미 숨이 멈췄군...
1038,1,으어어...머...머리가...! 으아악!
1039,1,살려주세요!
1040,1,으아아아...
1041,1,내 이름은 고르와다! 누가 나를 불러내는가...
1042,2,나의 이름은 그리우나드입니다. 날 불러낸 이유는 무엇입니까...이유가 없다면 이만...
1043,2,내 이름은 요커드입니다. 내 이름을 빌린 도플갱어가 늪지에 있습니다. 조심하십시오...
1051,1,살려주세요. 으아악~ 야이 나쁜 놈들아
1052,1,이런 쳐죽일 것들
1053,1,우웩~! 어지러워요.
1054,1,클라시크 이 도둑 년~
1055,1,감히 누구 물건에 손을 대. 딸 년을 잡아다가 팔아버리던가 해야지.
1057,1,으앙. 엄마~
1058,1,어서 그 쪽지를 내놓지 못 해!!!
1059,1,너의 뼈로 기둥을 세우고 너의 살로 문을 만들며 너의 피로 그 분을 적시리라.
1065,1,누가 감히 나의 사명을 방해하는가!
1067,1,으악! 저리가!! 페레들이 날 공격하고 있다!
1072,1,칼레일님을 위하여
1073,1,트리스테 놈들의 목을 칼레일님께 바칩니다.
1074,1,신선한 피와 살을 바칩니다.
1075,1,트리스테 놈들의 목을 칼레일님께 바칩니다.
1080,1,내가 그런 것에 속아 넘어갈 것 같으냐!
1081,1,날 찢어죽인 자들을 용서치 않으리!
1082,1,마지막 뒤틀린 문의 조각을 주겠노라!
1085,1,으하하하! 이미 늦었다!
1086,1,그들을 다시 어둠 속으로 돌려보내리라!
1087,1,칼레일님을 위하여
1088,1,부귀 영화를 누리게 해줄 유일하신 칼레일님을 믿으세요.
1092,1,제가 돌아가는 건 당신이 때려서가 아니에요. 제가 해야할 일이 마침 기억났기 때문이에요.
1093,1,"지금 돌아가고 있잖아. 그만 때리라고. 그런데, 그거 알아요? 바다 건너에 또 다른 대륙이 있대요."
1094,1,"아야야! 알았어, 돌아갈게. 때리지 말라고!"
1096,1,"에이, 돌아가면 힘들게 일해야 할 거야. 그냥 놀러 가자. 헤헤헤."
1098,1,끼에에엑!
1101,1,"괴, 괴로워! 으아악!!!"
1102,1,"이제야 정신들이 들었나보군 아주 곤히들 자던데, 잠은 잘들 주무셨소?"
1103,1,일어나라! 나의 노예들아!
1105,1,우리 하디르님의 농장에 온 것을 환영하네. 답례로 재미있는 것을 보여주지.
1106,1,"망자들이여. 너희의 주인인 하디르님의 이름으로 명하나니, 살아있는 자들을 하디르님의 품으로 이끌라!"
1107,1,되살아난 자들이여! 저 한줌의 쓰레기들은 너희가 처음으로 처리해야할 것들이다. 나를 실망시키지 말아라.
1110,1,사... 살려주세요... 저... 미친 마법사를... 제발... 막아주세요...
1111,1,저기 보이는... 저 가마솥... 가마솥을 파괴해야 합니다...
1112,1,너희들은 누구지? 이 망할 놈의 녀석들이 내 가마솥을 망가트려 버렸군!
1113,1,어서 일어나 저 쓰레기들을 청소해라!
1114,1,이 지긋지긋한 곳에서 빨리 도망쳐야겠어요. 당신도 빨리 도망치세요!
1115,1,여기까지 오다니 놀랍군. 하지만 너흰 이 농장에서 한발짝도 벗어날 수 없다. 순순히 우리의 실험재료가 되는 게 좋을 걸?
1125,1,"살피라의 화신, 아크미트 님께 바치는 제물이니, 조심히 다뤄라."
1126,1,이 제물은 이슈바라 왕가의 고귀한 핏줄이니 그분도 흡족해 하시겠지.
1127,1,장치를 가동시켜 불의 의식을 거행하라!
1128,1,새 신도를 환영할 시간이군. 난 이만 돌아가겠다.
1136,1,무럭무럭 자라거나 나의 아이들아. 으흐흐
1140,1,으어..엄마..
1144,1,당장 약을 먹지 못해! 죽고 싶어! 엉! 피를 봐야 정신 차릴 거야?
1145,1,"이 놈들! 감히 의식을 방해하다니, 다 죽여버리겠다!"
1149,1,"자, 어서 약을 먹자. 네 친구들도 다 먹었어."
1150,1,싫어요! 그 하얀 가루 먹고 난 후 우리 누나가 사라졌단 말이에요!
1151,1,잘못했어요! 먹을게요!
1152,1,"좋다, 됐어. 착한 아이로구나. 이제 가자. 좋은 곳으로 데려갈게."
1154,1,"어, 어지러워요, 아저씨!"
1155,1,"같이 가요, 아저씨..."
1156,1,"약을 더 주세요, 아저씨. 제발요..."
1159,1,"사, 살려주시오. 나는 여기서 나가야 하오. 어머니께서 아프시단 말이오!"
1160,1,제군의 바램대로 되었네. 우리 어머니 살피라 신의 품에서 쉬게.
1168,1,"개미의 눈알 하나, 거미의 심장 하나. 그리고 뭐더라?"
1171,1,"오늘, 이 지하신전 위 궁전에 이슈바라 왕가 놈들이 모일 것이다."
1172,1,궁전의 지반을 무너뜨려 왕가와 귀족의 더러운 핏줄을 한 번에 정화시킬 기회로다.
1173,1,"수도사여, 폭약에 문제는 없느냐?"
1174,1,"아, 예! 문제 없는 것 같습니다."
1175,1,어? 잠시.. 뭔가 이상한데?
1183,1,"우매하도다, 조심하라지 않았더냐? 모두 그를 건드리지 말라. 살피라의 뜻으로 정화되고 있는 중이니."
1188,1,"으, 으아아악! 살려주십쇼. 아크미트님!"
1191,1,끄어어.. 나쁜자식..
1195,1,알겠습니다. 시작하라!
1197,1,"제군, 이것을 막아보게나."
1198,1,달려드는 짐승에게는 이게 약이지.
1199,1,"페레 놈들을 겁에 질리게 한, 나의 활 솜씨를 보여주지."
1200,1,진정하게. 그대의 죽음은 멀지 않아.
1201,1,짐이 살피라의 화신인 것을 그 눈으로 확인하여라!
1203,1,불꽃 속에서 속죄하라.
1204,1,너희 같은 자는 직접 손댈 것도 없지.
1205,1,"더러운 자여, 아크미트 님의 불꽃 속에 정화되거라!"
1207,1,젠장! 이것도 실패군!
1208,1,젠장! 이것도 실패군!
1209,1,젠장! 이것도 실패군!
1210,1,젠장! 이것도 실패군!
1211,1,대체 뭐가 문제인 거지?
1218,1,네가 달아나면 어디로 달아날 수 있다고! 넌 내 사냥감이다!
1220,1,으아아아!
1221,1,살피라 신께옵서 이런 말씀을 내리셨다. 내 너희를 위해 나의 조각을 내려보내니 그를 따르라.
1222,1,그가 바로 살피라의 화신이신 아크미트 님이시다!
1223,1,그대들은 믿어라! 아크미트 님께서 이슈바라 왕가를 단죄하실 것이다!
1226,1,끄아악!
1228,1,미유 님의 은총을 입었어!
1232,1,나와라! 썩은 고깃덩이여! 이 가련한 자들이 너를 기다린다!
1233,1,썩은 고깃덩이여! 네가 그 연못에 있는 이상 너는 무적이다! 너의 힘을 보여줘라!
1234,1,이 녀석들이 썩은 고깃덩이를 물리칠 줄이야! 안되겠군 나와라 망자들아!
1235,1,너희들의 목숨이 이렇게 질길 줄 몰랐군. 덕분에 소중한 실험재료들이 많이도 망가져버렸어.
1236,1,이렇게 된 이상 내가 직접 너희를 상대해주지. 잘 봐둬. 우리 푸른 피 일족의 진정한 힘을!
1238,1,사... 살려줘! 제발 나를 때리지마!
1239,1,으아아아아! 살려줘!
1240,1,"이런이런... 잠시 자리를 비운 사이, 아주 농장이 엉망이 되어버렸군."
1241,1,"벨라르를 죽이고, 농장을 엉망진창으로 만든 것이 네놈들인가?"
1242,1,좋아 너희들에겐 특별한 선물을 주지. 기대되는데? 일단 자리를 옮겨야겠군. 날 따라와라.
1245,1,마르마스를 불러내는 게 얼마만인지 모르겠군.
1246,1,"칠흑같은 심연 너머 공허의 방랑자여 여기 그대를 부르노니, 나오라! 단말마를 마시는 존재여!"
1249,1,저한테 관심 있어요?
1250,1,지금 뭘 하신 건가요?
1251,1,하하 뭐하시는 거에요?
1252,1,새로운 놀이인가요?
1253,1,돌아가야지.
1254,1,이만 숙소로 돌아가볼까.
1255,1,너무 많이 놀았나.
1257,1,숙소로 돌아가야지.
1258,1,"그, 그래! 재물을 주겠다. 얼마면 되겠느냐? 얼마면?!"
1259,1,"잠깐, 아까 하던 놀이는 마저 할까? 헤헤헤."
1263,1,"휘파람 부는 자 에노이르의 이름으로, 조사에 협조 부탁드립니다."
1266,1,"로이스터 경, 돌아왔습니다. 이제는 제 할 일을 하러 가겠습니다."
1267,1,돌아갈까? 말까? 아버지께서 말씀하셨지. 인생을 즐기라고. 
1268,1,곤란하군요. 다음엔 하지 마세요.
1269,1,그건 무슨 뜻인가요?
1270,1,누구세요?
1272,1,지금은 농땡이칠 때가 아냐! 어서 야영지로 돌아가!
1276,1,가만히 당하고만 있을 순 없지!
1277,1,정체를 안 이상 살려 보낼 수 없다!
1278,1,감히 날 화나게 했겠다?
1279,1,죽여서 그 입을 막아버리겠어!
1280,1,순순히 살아갈 생각을 버리는게 좋을꺼야!
1281,1,덤벼!
1282,1,들켰군! 
1285,1,"사, 살려다오. 나는 여기가 어딘지도 몰랐다!"
1287,1,나 이제 돌아갈래!
1288,1,옥토포스 이 자식 때문에 이게 무슨 고생인지 모르겠군.
1289,1,어서 빨리 저것들을 치워버려!
1290,1,해적이 코 앞까지 당도하고 이니스테르와의 방벽은 허물어져만 가는구나.
1291,1,뜻대로 되도록 놔두지 않겠다!
1292,1,독극물 덩어리여 어서 나와 나를 오염시켜라!
1294,1,우어어어어...
1296,1,"죽어서도 죽지 못한 자, 깊은 바다 속으로 돌아가 잠들거라!"
1297,1,"고..고맙소. 하, 하지만...난 저주로 곧, 죽을 거요...우욱!"
1299,1,부디 내 사랑을...
1301,1,너의 뼈로 기둥을 세우고 너의 살로 문을 만들며 너의 피로 그 분을 적시리라.
1302,1,어푸! 딸꾹! 좋은 술을 가져왔군 그래!
1303,1,좋은 술을 가져왔으니 내가 보답을 하지. 딸꾹!
1304,1,그대로 술에 취해 세상을 살아가면 편해.
1305,1,딸꾹! 이것은 만년주!
1306,1,아무데도 쓰지 않으면 더 좋지만 말이야! 딸꾹!
1307,1,"좋은 술을 가져왔으니 선물을 주지, 쓸모가 있을 거야."
1308,1,"크으, 날 죽음으로 내몰더니 이젠 내 영혼마저 가만두지 않는구나."
1309,1,으아아악~ 누군가 이 고통을 끝내주시오. 제발 나를 외면하지 마시오.
1310,1,흐흑. 여긴 제가 있을 곳이 아니군요. 
1314,1,에헤라디야. 잠이나 자야지.
1315,1,딸꾹~! 너 잘 걸렸다. 딸꾹~!
1316,1,한 잔 드세요.
1317,1,크으~좋다아. 딸꾹
1319,1,으아악~
1320,1,"치열한 투쟁의 삶을 살아온 황혼의 페레여, 함께 싸우고 함께 웃고 함께 잠들었던 벗의 귀향을 기뻐하라. 자연의 품으로 돌아간 페레의 혼은 밤하늘의 별처럼 반짝이는 빛이 되리라."
1321,1,.........드르렁!
1325,1,사냥이다! 저 녀석을 사냥하라는 분부가 떨어졌다!
1327,1,슬슬 움직여 볼까?
1329,1,정말 멋진 날이죠? 논에서 하루를 보내기엔 아까운 날이에요.
1330,1,농사는 어려워요. 아직 손에 익지 않아서겠죠?
1331,1,말시키지 마세요. 할당량을 채우려면 허리 펼 시간도 없다고요.
1332,1,아니 어떻게 알았지? 이렇게 된 이상 할 수 없다! 없애주마!
1334,1,정말 멋진 날이죠? 논에서 하루를 보내기엔 아까운 날이에요.
1335,1,농사는 어려워요. 아직 손에 익지 않아서겠죠?
1336,1,말시키지 마세요. 할당량을 채우려면 허리 펼 시간도 없다고요.
1337,1,용사여. 초승달 왕좌를 위해 힘을 빌려주세요!
1338,1,일어나라. 나의 아이들아.
1340,1,도와주세요! 저들은 너무 강합니다!
1341,1,대사3
1342,1,엄마야!
1343,1,"으힉! 자, 잘못했어요! 살려주세요!"
1347,1,"으흐흑! 드디어 반지가 온전히 돌아오는구나! 내 연인, 콘스탄체여! 이제야 눈을 감겠소!"
1349,1,이것들이!
1352,1,도움이 필요합니다!
1353,1,"대장님, 이 악마같은 놈들 사이에서 더 버틸 수 없습니다. 으으...."
1354,1,왕국 놈들 칼은 이쑤시개 같군. 간지럽구나.
1355,1,으아악!
1357,1,전능하고 무한한 지식을 지닌 신 칼레일을 찬양하라!
1358,1,전능한 칼레일이시여! 재능의 상자를 내려주소서!
1359,1,재능의 샘물이 넘쳐 흐르리라.
1363,1,친구들아 나에게 힘을줘!
1364,1,고마워
1365,1,이거 머임
1366,1,안 아파! 안 아파!
1367,1,하나도 안 아파!
1368,1,간지럽구만~
1369,1,땅! 불! 바람! 물! 마음!
1370,1,다섯가지 힘을 하나로 모으면~
1371,1,대장 플래니! 대장 플래니!
1373,1,비밀의 방에 있는 아버지를 만나고 싶어요.
1375,1,내가 아직도 악마에게 잡혀있는 줄 아는...가엾은 아버지를....
1377,1,고맙습니다.
1378,1,기다리시오. 우리가 지원군을 모아서 돌아오리다.
1379,1,당신이 아니였다면 승리하지 못했을 겁니다.
1380,1,아버지... 보고 싶었어요. 저는 이제 해방됐어요. 이제 여기 남아있을 이유가 없어요.
1381,1,믿지 않는 그대에게 영원한 안식을 주리라.
1383,1,"아들아! 아, 아니...내 아들이 돌아왔을 리 없어. 분명 악마가 만든 환상이구나!"
1388,1,모두들 저승에 갈 시간이다!
1391,1,다시 연습을 시작해야겠어!
1393,1,"아아! 죽느냐, 사느냐!"
1394,1,어느 쪽이 더 사나울까!
1395,1,가혹한 운명의 화살을...
1397,1,그것이 문제로다!
1398,1,갑자기 기운이!
1399,1,일을 시작해볼까.
1401,1,그 딴 건 저리 치워! 난 벌거숭이 파수꾼이 될 거야! 이 연습을 때려치겠어!
1406,1,하리하랄라야 제국의 영광을 아즈다미라 여왕께서 보호하실 것이다.
1418,1,아들아!!!!!!!!
1419,1,"아들아! 아, 아니...내 아들이 돌아왔을 리 없어. 분명 악마가 만든 환상이구나!"
1420,1,아무것도 믿지 않겠다! 이 저주받은 곳에서는. 으아아아아아! 다 죽이겠다!
1421,1,일어나라. 나의 아이들아.
1423,1,묘비에서 무슨 짓을 한 거지? 수상한 놈이다!
1426,1,주인님... 어찌 저희들에게...
1427,1,으아아아아!!!!!!!!!
1428,1,손가락...네 놈의 손가락이 탐나는 구나. 잘라서 두고두고 감상해주지. 이히히.... 
1435,1,웬 놈들이냐!!
1436,1,적이 나타났다!
1437,1,물건을 보호해라!
1438,1,싸우는 소리가 들려서 내려와봤는데...잘 됐군. 내 불꽃들에 먹이감이 생겼어.
1439,1,"주인님...사, 살려주십시오...어찌 저희를...으아악!"
1440,1,이제 제 목소리도 들리지 않는 건가요. 아버지. 아버지가 어서 해방되면 좋겠어요.
1441,1,근처 어디엔가 아버지가 계신 게 느껴져요.
1442,1,아버지에게 매우 가까이 다가온게 느껴져요. 아버지는 분명 이 회랑에 계세요.
1443,1,어리석은 아이였다. 허영도 권좌도 다 불꽃 앞에서는 재일 뿐이라고 가르쳤건만.
1444,1,당신은 누구입니까?
1445,1,"용맹한 자여, 언젠가 나의 아이에게 그대들이 찾아올 거라는 신탁을 내린 적이 있었노라."
1446,1,하지만 이미 교만에 빠져 있던 나의 아이는 결국 이렇게 자멸하고 말았으니 애석하구나.
1447,1,아크미트를 말씀하시는 건가요?
1448,1,안타깝구나. 영광스럽게 타오르길 바랬건만... 그대들도 항상 자신을 돌아보라.
1452,1,"으으으, 떠, 떠오른다. 이상한 기억들이...."
1453,1,"나, 나는 그때 분명 죽었는데...여기는...내, 내 몸이...으으으...."
1456,1,엔샤카님이 만든 형틀을 건드리지 마라!
1462,1,라즈무시 주인님이 너를 찢으랬어!
1463,1,난.. 아니야... 아니야... 난 억울해... 훔치지 않았어....억울해... 
1465,1,전투를 승리로 이끌어 주십시오.
1468,1,쓱싹!쓱!싹! 나는야 야타 똥을 치우는 로봇!
1469,1,...그렐에게 물어봐야겠어.
1470,1,여기는... 일단 탈출해야겠어.
1471,1,감사합니다!
1472,1,당신을 응원 하겠습니다!
1474,1,이대로는 전멸하고 말겠어! 도움이 필요해!
1475,1,신이여! 이들을 상대할 힘을.
1477,1,발견! 발견! 더러운 것 발견!
1478,1,"아이고, 냄새야"
1479,1,죽음의 맛을 보여주지!
1481,1,"분하다, 내가 부상만 안 당했어도 이 놈들을!"
1484,1,"뭐, 뭐야! 이젠 쥐가 혼자 터져 죽기까지 해?"
1485,1,뭔가 으스러지는 소리가 나는데? 
1486,1,"아크미트님의 뜻만 아니면, 당장 지하 수로를 벗어나고 싶군. "
1487,1,"이 쥐새끼들, 모아서 불꽃으로 싹 정화해야 하는데. "
1488,1,드디어 돌아가는구나.
1489,1,누이 여신이시여.
1491,1,"제국이여, 영원하라."
1492,1,사랑하는 이에게 돌아갈 수 있군.
1494,1,아니! 또 쌍두사가 든 상자를 보내다니!
1498,1,집으로 가야지~
1499,1,반짝반짝 작은 금~ 아름답게 빛나네~
1501,1,으음... 생각이 날 듯 말 듯...
1502,1,"아이고, 머리야"
1520,1,침입자다! 용의 눈을 노리는 침입자가 나타났다!
1521,1,살피라 신전에 몰래 들어오다니 무엄한 놈!
1522,1,으악~!
1523,1,"으윽, 냄새 한 번 고약하군."
1524,1,유황인가. 으윽.
1525,1,모든 것은 전하를 위해!
1526,1,나를 막아도 불꽃의 심판은 계속 될 것이다!
1527,1,전하...아크미트님...먼저 가겠습니다....
1528,1,새로운 실험 재료가 되려고 직접 들어왔나?
1529,1,이 보물은 건드리지 마라. 아직 연구할 게 많단 말이다!
1530,1,"그림자 매 녀석들, 보안은 철저하게 신경써준다더니!"
1531,1,어두울만큼 하얀돌...그것은 결국 안탈론의 품을 찾아갈 것이다!
1533,1,아직 연구할 것이 너무도 많이 남았는데....
1536,1,으아아악.
1537,1,다 에노이르가 시켜서 하는 일이라니 마음에 안들어! 협조따위 할 생각 없다!
1538,1,어찌하여 너는 수련을 게을리하는 것이냐? 
1540,1,나는 바보입니다. 흑흑 (__
1542,1,내가 누이 여신을 만나다니!
1543,1,내 논문 통과를 망치지 말아라!
1544,1,"박사님, 이 뒤로 피하십시오."
1548,1,아무것도 믿지 않겠다! 이 저주받은 곳에서는. 으아아아아아! 다 죽이겠다!
1549,1,너 이자식! 무슨 짓을 하려는 거야!
1550,1,크하하하!
1551,1,잡았다! 저항하지 않는 게 좋을 거야!
1553,1,쓸만한 녀석이 걸려들었군.
1554,1,헉!
1555,1,미리 구덩이를 파놓아야 파묻기 쉽지....
1556,1,감히 우리 임무를 방해하다니 가만두지 않겠다!
1557,1,여깄어! 가져가! 가져가라고!
1562,1,침입자가 나타났다!
1563,1,잡아라! 우리가 찾던 놈이다!
1564,1,젠장! 들통났잖아!
1565,1,경비병! 오늘의 암구호를 말해라!
1567,1,죽어라! 이런 진절머리 나는 녀석!
1568,1,내게 도움이 안 되는 녀석의 목숨은 돈 한 푼 값어치도 없다.
1569,1,날 좀 내버려둬!
1570,1,여기 있으니 가져가! 
1574,1,"아홉개의 불길속에 잠든 정령왕이여,"
1575,1,그대의 포효로..
1576,1,내 앞의 모든 것을 불태워라!
1577,1,이보시오. 여기요. 여기!
1580,1,이 곳이라면 아크미트의 저 강력한 마법에서 벗어날 수 있을거요!
1582,1,찾았군. 의외로 쉽게 잡아갈 수 있겠어. 이 들고양이 녀석들.
1584,1,이곳으로 오면 안전해요! 어서 이곳으로 오세요!
1586,1,으악!
1587,1,"네, 이놈! 닥치거라. 어서 앞으로 걸어가지 못하겠느냐?"
1588,1,네세드 마을의 아니드! 지엄한 국령을 어긴 죄값으로 사형에 처한다!
1590,1,"사, 살려주십시오."
1591,1,휘파람 부는 자 에노이르가 하는 일이라면 이유가 있겠지요. 알겠어요.
1594,1,역시 쓸모없는 녀석들 뿐이었군. 너희들을 처리하려면 특별한 놈이 필요하겠어.
1595,1,어두울만큼 하얀돌을 이제야 손에 넣게 되는 것인가!
1596,1,아아.. 에세라...
1597,1,"끄으윽, 아샤벨이...내게 주었다는 강한 힘이 이런 것이었...너, 너무 괴로워...!"
1600,1,어두울만큼 하얀돌을 내놓아라!
1601,1,신의 채찍의 이름으로 어두울만큼 하얀돌을 회수하겠다!
1603,1,이얍!
1604,1,침입자 제거 준비완료!
1605,1,으아악~
1606,1,얼마나 실력이 있는지 보겠소!
1609,1,모두 죽여 버리겠다! 아들만이 네가 살 수 있는 유일한 길이다!
1615,1,어서 이 사실을 동료들에게!
1629,1,"그런 것으로 나를 이길 거라고 판단하다니, 가소롭구나."
1635,1,벌판에서 내달리는 바람의 조각이여. 너의 기민함을 내게 보여라!
1636,1,들판을 뛰어다니는 물의 방울이여. 너의 차분한 판단력을 내게 보여라!
1637,1,땅을 솟구치는 흙 한줌이여. 흙을 딛고 서는 용기와 무게를 내게 증명하거라!
1638,1,태양의 불씨여. 네 마음 속의 열정을 내 앞에 꺼내어 태워보아라!
1639,1,앗! 여기는? 이제 정신이 드는군요! 고맙습니다!
1644,1,너! 너도 내 보물들을 가져간 그 산적 놈들과 한패냐!!
1646,1,"아아, 맬컴, 그 불쌍한 것이, 그렇게...."
