id,unit_formula_id,variable_kind_id,key,value
1151,212,2,7,0.0
1152,219,2,7,0.0
1153,18,2,8,0.0
1154,19,2,8,0.0
1155,20,2,8,0.0
1156,21,2,8,0.0
1157,22,2,8,0.0
1158,23,2,8,0.0
1159,24,2,8,0.0
1160,25,2,8,0.0
1161,26,2,8,0.0
1162,27,2,8,0.0
1163,28,2,8,0.0
1164,29,2,8,1.0
1165,30,2,8,0.0
1166,31,2,8,1.0
1167,32,2,8,0.0
1168,33,2,8,0.0
1169,34,2,8,0.0
1170,104,2,8,1.0
1171,110,2,8,1.0
1172,116,2,8,0.0
1173,122,2,8,1.5
1174,128,2,8,1.0
1175,134,2,8,1.0
1176,140,2,8,1.0
1177,146,2,8,1.0
1178,152,2,8,1.0
1179,158,2,8,0.0
1180,164,2,8,1.5
1181,170,2,8,1.3
1182,205,2,8,0.0
1183,212,2,8,0.0
1184,219,2,8,0.0
1185,18,2,9,0.0
1186,19,2,9,0.0
1187,20,2,9,0.0
1188,21,2,9,0.0
1189,22,2,9,0.0
1190,23,2,9,0.0
1191,24,2,9,0.0
1192,25,2,9,0.0
1193,26,2,9,0.0
1194,27,2,9,0.0
1195,28,2,9,0.0
1196,29,2,9,1.0
1197,30,2,9,0.0
1198,31,2,9,1.0
1199,32,2,9,0.0
1200,33,2,9,0.0
1201,34,2,9,0.0
1202,104,2,9,1.0
1203,110,2,9,1.0
1204,116,2,9,0.0
1205,122,2,9,1.0
1206,128,2,9,1.0
1207,134,2,9,1.0
1208,140,2,9,1.0
1209,146,2,9,1.0
1210,152,2,9,1.0
1211,158,2,9,0.0
1212,164,2,9,1.0
1213,170,2,9,1.0
1214,205,2,9,0.0
1215,212,2,9,0.0
1216,219,2,9,0.0
1217,225,1,0,0.0
1218,225,1,1,0.0
1219,225,1,2,0.0
1220,225,1,3,0.0
1221,225,1,4,0.0
1222,225,1,5,0.0
1223,225,1,6,0.0
1224,225,1,7,0.0
1225,225,1,8,0.0
1226,226,2,1,0.0
1227,226,2,2,0.0
1228,226,2,3,0.0
1229,226,2,4,0.0
1230,226,2,5,0.0
1231,226,2,6,0.0
1232,226,2,7,0.0
1233,226,2,8,0.0
1234,226,2,9,0.0
1235,226,3,1,0.0
1236,226,3,2,0.0
1237,226,3,3,0.0
1238,226,3,4,0.0
1239,226,3,5,0.0
1240,226,3,8,0.0
1241,226,3,9,0.0
1242,226,3,10,0.0
1243,226,3,11,0.0
1244,226,3,12,0.0
1245,226,3,13,0.0
1246,226,3,14,0.0
1247,226,3,15,0.0
1248,226,4,1,0.0
1249,226,4,2,0.0
1250,226,4,3,0.0
1251,226,4,4,0.0
1252,226,4,5,0.0
1253,226,4,6,0.0
1254,226,4,7,0.0
1255,86,5,1,0.0
1256,86,5,2,0.0
1257,86,5,3,0.0
1258,86,5,4,0.0
1259,86,5,5,0.0
1260,86,5,6,0.0
1261,86,5,7,0.0
1262,86,5,8,0.0
1263,86,5,9,0.0
1264,86,5,10,0.0
1265,86,5,11,0.0
1266,86,5,12,0.0
1267,86,5,13,0.0
1268,86,5,14,0.0
1269,86,5,15,0.0
1270,86,5,16,0.0
1271,87,5,1,0.0
1272,87,5,2,0.0
1273,87,5,3,0.0
1274,87,5,4,0.0
1275,87,5,5,0.0
1276,87,5,6,0.0
1277,87,5,7,0.0
1278,87,5,8,0.0
1279,87,5,9,0.0
1280,87,5,10,0.0
1281,87,5,11,0.0
1282,87,5,12,0.0
1283,87,5,13,0.0
1284,87,5,14,0.0
1285,87,5,15,0.0
1286,87,5,16,0.0
1287,88,5,1,0.0
1288,88,5,2,0.0
1289,88,5,3,0.0
1290,88,5,4,0.0
1291,88,5,5,0.0
1292,88,5,6,0.0
1293,88,5,7,0.0
1294,88,5,8,0.0
1295,88,5,9,0.0
1296,88,5,10,0.0
1297,88,5,11,0.0
1298,88,5,12,0.0
1299,88,5,13,0.0
1300,88,5,14,0.0
1301,88,5,15,0.0
1302,88,5,16,0.0
1303,89,5,1,0.0
1304,89,5,2,0.0
1305,89,5,3,0.0
1306,89,5,4,0.0
1307,89,5,5,0.0
1308,89,5,6,0.0
1309,89,5,7,0.0
1310,89,5,8,0.0
1311,89,5,9,0.0
1312,89,5,10,0.0
1313,89,5,11,0.0
1314,89,5,12,0.0
1315,89,5,13,0.0
1316,89,5,14,0.0
1317,89,5,15,0.0
1318,89,5,16,0.0
1319,90,5,1,0.0
1320,90,5,2,0.0
1321,90,5,3,0.0
1322,90,5,4,0.0
1323,90,5,5,0.0
1324,90,5,6,0.0
1325,90,5,7,0.0
1326,90,5,8,0.0
1327,90,5,9,0.0
1328,90,5,10,0.0
1329,90,5,11,0.0
1330,90,5,12,0.0
1331,90,5,13,0.0
1332,90,5,14,0.0
1333,90,5,15,0.0
1334,90,5,16,0.0
1335,91,5,1,0.0
1336,91,5,2,0.0
1337,91,5,3,0.0
1338,91,5,4,0.0
1339,91,5,5,0.0
1340,91,5,6,0.0
1341,91,5,7,0.0
1342,91,5,8,0.0
1343,91,5,9,0.0
1344,91,5,10,0.0
1345,91,5,11,0.0
1346,91,5,12,0.0
1347,91,5,13,0.0
1348,91,5,14,0.0
1349,91,5,15,0.0
1350,91,5,16,0.0
1351,92,5,1,0.0
1352,92,5,2,0.0
1353,92,5,3,0.0
1354,92,5,4,0.0
1355,92,5,5,0.0
1356,92,5,6,0.0
1357,92,5,7,0.0
1358,92,5,8,0.0
1359,92,5,9,0.0
1360,92,5,10,0.0
1361,92,5,11,0.0
1362,92,5,12,0.0
1363,92,5,13,0.0
1364,92,5,14,0.0
1365,92,5,15,0.0
1366,92,5,16,0.0
1367,93,5,1,0.0
1368,93,5,2,0.0
1369,93,5,3,0.0
1370,93,5,4,0.0
1371,93,5,5,0.0
1372,93,5,6,0.0
1373,93,5,7,0.0
1374,93,5,8,0.0
1375,93,5,9,0.0
1376,93,5,10,0.0
1377,93,5,11,0.0
1378,93,5,12,0.0
1379,93,5,13,0.0
1380,93,5,14,0.0
1381,93,5,15,0.0
1382,93,5,16,0.0
1383,94,5,1,0.0
1384,94,5,2,0.0
1385,94,5,3,0.0
1386,94,5,4,0.0
1387,94,5,5,0.0
1388,94,5,6,0.0
1389,94,5,7,0.0
1390,94,5,8,0.0
1391,94,5,9,0.0
1392,94,5,10,0.0
1393,94,5,11,0.0
1394,94,5,12,0.0
1395,94,5,13,0.0
1396,94,5,14,0.0
1397,94,5,15,0.0
1398,94,5,16,0.0
1399,95,5,1,0.0
1400,95,5,2,0.0
1401,95,5,3,0.0
1402,95,5,4,0.0
1403,95,5,5,0.0
1404,95,5,6,0.0
1405,95,5,7,0.0
1406,95,5,8,0.0
1407,95,5,9,0.0
1408,95,5,10,0.0
1409,95,5,11,0.0
1410,95,5,12,0.0
1411,95,5,13,0.0
1412,95,5,14,0.0
1413,95,5,15,0.0
1414,95,5,16,0.0
1415,96,5,1,0.0
1416,96,5,2,0.0
1417,96,5,3,0.0
1418,96,5,4,0.0
1419,96,5,5,0.0
1420,96,5,6,0.0
1421,96,5,7,0.0
1422,96,5,8,0.0
1423,96,5,9,0.0
1424,96,5,10,0.0
1425,96,5,11,0.0
1426,96,5,12,0.0
1427,96,5,13,0.0
1428,96,5,14,0.0
1429,96,5,15,0.0
1430,96,5,16,0.0
1431,97,5,1,0.0
1432,97,5,2,0.0
1433,97,5,3,0.0
1434,97,5,4,0.0
1435,97,5,5,0.0
1436,97,5,6,0.0
1437,97,5,7,0.0
1438,97,5,8,0.0
1439,97,5,9,0.0
1440,97,5,10,0.0
1441,97,5,11,0.0
1442,97,5,12,0.0
1443,97,5,13,0.0
1444,97,5,14,0.0
1445,97,5,15,0.0
1446,97,5,16,0.0
1447,98,5,1,0.0
1448,98,5,2,0.0
1449,98,5,3,0.0
1450,98,5,4,0.0
1451,98,5,5,0.0
1452,98,5,6,0.0
1453,98,5,7,0.0
1454,98,5,8,0.0
1455,98,5,9,0.0
1456,98,5,10,0.0
1457,98,5,11,0.0
1458,98,5,12,0.0
1459,98,5,13,0.0
1460,98,5,14,0.0
1461,98,5,15,0.0
1462,98,5,16,0.0
1463,99,5,1,1.0
1464,99,5,2,1.2
1465,99,5,3,1.1
1466,99,5,4,1.0
1467,99,5,5,0.9
1468,99,5,6,1.0
1469,99,5,7,0.85
1470,99,5,8,1.0
1471,99,5,9,0.8
1472,99,5,10,1.2
1473,99,5,11,1.0
1474,99,5,12,1.0
1475,99,5,13,1.25
1476,99,5,14,1.6
1477,99,5,15,1.5
1478,99,5,16,1.3
1479,100,5,1,1.0
1480,100,5,2,1.0
1481,100,5,3,0.9
1482,100,5,4,1.0
1483,100,5,5,1.1
1484,100,5,6,1.0
1485,100,5,7,1.15
1486,100,5,8,1.0
1487,100,5,9,1.2
1488,100,5,10,0.8
1489,100,5,11,1.0
1490,100,5,12,1.0
1491,100,5,13,1.0
1492,100,5,14,1.0
1493,100,5,15,1.0
1494,100,5,16,1.0
1495,101,5,1,0.0
1496,101,5,2,0.0
1497,101,5,3,0.0
1498,101,5,4,0.0
1499,101,5,5,0.0
1500,101,5,6,0.0
1501,101,5,7,0.0
1502,101,5,8,0.0
1503,101,5,9,0.0
1504,101,5,10,0.0
1505,101,5,11,0.0
1506,101,5,12,0.0
1507,101,5,13,0.0
1508,101,5,14,0.0
1509,101,5,15,0.0
1510,101,5,16,0.0
1511,102,5,1,0.0
1512,102,5,2,0.0
1513,102,5,3,0.0
1514,102,5,4,0.0
1515,102,5,5,0.0
1516,102,5,6,0.0
1517,102,5,7,0.0
1518,102,5,8,0.0
1519,102,5,9,0.0
1520,102,5,10,0.0
1521,102,5,11,0.0
1522,102,5,12,0.0
1523,102,5,13,0.0
1524,102,5,14,0.0
1525,102,5,15,0.0
1526,102,5,16,0.0
1527,108,5,1,0.0
1528,108,5,2,0.0
1529,108,5,3,0.0
1530,108,5,4,0.0
1531,108,5,5,0.0
1532,108,5,6,0.0
1533,108,5,7,0.0
1534,108,5,8,0.0
1535,108,5,9,0.0
1536,108,5,10,0.0
1537,108,5,11,0.0
1538,108,5,12,0.0
1539,108,5,13,0.0
1540,108,5,14,0.0
1541,108,5,15,0.0
1542,108,5,16,0.0
1543,114,5,1,0.0
1544,114,5,2,0.0
1545,114,5,3,0.0
1546,114,5,4,0.0
1547,114,5,5,0.0
1548,114,5,6,0.0
1549,114,5,7,0.0
1550,114,5,8,0.0
1551,114,5,9,0.0
1552,114,5,10,0.0
1553,114,5,11,0.0
1554,114,5,12,0.0
1555,114,5,13,0.0
1556,114,5,14,0.0
1557,114,5,15,0.0
1558,114,5,16,0.0
1559,120,5,1,0.0
1560,120,5,2,0.0
1561,120,5,3,0.0
1562,120,5,4,0.0
1563,120,5,5,0.0
1564,120,5,6,0.0
1565,120,5,7,0.0
1566,120,5,8,0.0
1567,120,5,9,0.0
1568,120,5,10,0.0
1569,120,5,11,0.0
1570,120,5,12,0.0
1571,120,5,13,0.0
1572,120,5,14,0.0
1573,120,5,15,0.0
1574,120,5,16,0.0
1575,126,5,1,0.0
1576,126,5,2,0.0
1577,126,5,3,0.0
1578,126,5,4,0.0
1579,126,5,5,0.0
1580,126,5,6,0.0
1581,126,5,7,0.0
1582,126,5,8,0.0
1583,126,5,9,0.0
1584,126,5,10,0.0
1585,126,5,11,0.0
1586,126,5,12,0.0
1587,126,5,13,0.0
1588,126,5,14,0.0
1589,126,5,15,0.0
1590,126,5,16,0.0
1591,132,5,1,0.0
1592,132,5,2,0.0
1593,132,5,3,0.0
1594,132,5,4,0.0
1595,132,5,5,0.0
1596,132,5,6,0.0
1597,132,5,7,0.0
1598,132,5,8,0.0
1599,132,5,9,0.0
1600,132,5,10,0.0
1601,132,5,11,0.0
1602,132,5,12,0.0
1603,132,5,13,0.0
1604,132,5,14,0.0
1605,132,5,15,0.0
1606,132,5,16,0.0
1607,138,5,1,0.0
1608,138,5,2,0.0
1609,138,5,3,0.0
1610,138,5,4,0.0
1611,138,5,5,0.0
1612,138,5,6,0.0
1613,138,5,7,0.0
1614,138,5,8,0.0
1615,138,5,9,0.0
1616,138,5,10,0.0
1617,138,5,11,0.0
1618,138,5,12,0.0
1619,138,5,13,0.0
1620,138,5,14,0.0
1621,138,5,15,0.0
1622,138,5,16,0.0
1623,144,5,1,0.0
1624,144,5,2,0.0
1625,144,5,3,0.0
1626,144,5,4,0.0
1627,144,5,5,0.0
1628,144,5,6,0.0
1629,144,5,7,0.0
1630,144,5,8,0.0
1631,144,5,9,0.0
1632,144,5,10,0.0
1633,144,5,11,0.0
1634,144,5,12,0.0
1635,144,5,13,0.0
1636,144,5,14,0.0
1637,144,5,15,0.0
1638,144,5,16,0.0
1639,150,5,1,0.0
1640,150,5,2,0.0
1641,150,5,3,0.0
1642,150,5,4,0.0
1643,150,5,5,0.0
1644,150,5,6,0.0
1645,150,5,7,0.0
1646,150,5,8,0.0
1647,150,5,9,0.0
1648,150,5,10,0.0
1649,150,5,11,0.0
1650,150,5,12,0.0
1651,150,5,13,0.0
1652,150,5,14,0.0
1653,150,5,15,0.0
1654,150,5,16,0.0
1655,156,5,1,0.0
1656,156,5,2,0.0
1657,156,5,3,0.0
1658,156,5,4,0.0
1659,156,5,5,0.0
1660,156,5,6,0.0
1661,156,5,7,0.0
1662,156,5,8,0.0
1663,156,5,9,0.0
1664,156,5,10,0.0
1665,156,5,11,0.0
1666,156,5,12,0.0
1667,156,5,13,0.0
1668,156,5,14,0.0
1669,156,5,15,0.0
1670,156,5,16,0.0
1671,162,5,1,0.0
1672,162,5,2,0.0
1673,162,5,3,0.0
1674,162,5,4,0.0
1675,162,5,5,0.0
1676,162,5,6,0.0
1677,162,5,7,0.0
1678,162,5,8,0.0
1679,162,5,9,0.0
1680,162,5,10,0.0
1681,162,5,11,0.0
1682,162,5,12,0.0
1683,162,5,13,0.0
1684,162,5,14,0.0
1685,162,5,15,0.0
1686,162,5,16,0.0
1687,168,5,1,0.0
1688,168,5,2,0.0
1689,168,5,3,0.0
1690,168,5,4,0.0
1691,168,5,5,0.0
1692,168,5,6,0.0
1693,168,5,7,0.0
1694,168,5,8,0.0
1695,168,5,9,0.0
1696,168,5,10,0.0
1697,168,5,11,0.0
1698,168,5,12,0.0
1699,168,5,13,0.0
1700,168,5,14,0.0
1701,168,5,15,0.0
1702,168,5,16,0.0
1703,174,5,1,0.0
1704,174,5,2,0.0
1705,174,5,3,0.0
1706,174,5,4,0.0
1707,174,5,5,0.0
1708,174,5,6,0.0
1709,174,5,7,0.0
1710,174,5,8,0.0
1711,174,5,9,0.0
1712,174,5,10,0.0
1713,174,5,11,0.0
1714,174,5,12,0.0
1715,174,5,13,0.0
1716,174,5,14,0.0
1717,174,5,15,0.0
1718,174,5,16,0.0
1719,209,5,1,0.0
1720,209,5,2,0.0
1721,209,5,3,0.0
1722,209,5,4,0.0
1723,209,5,5,0.0
1724,209,5,6,0.0
1725,209,5,7,0.0
1726,209,5,8,0.0
1727,209,5,9,0.0
1728,209,5,10,0.0
1729,209,5,11,0.0
1730,209,5,12,0.0
1731,209,5,13,0.0
1732,209,5,14,0.0
1733,209,5,15,0.0
1734,209,5,16,0.0
1735,216,5,1,0.0
1736,216,5,2,0.0
1737,216,5,3,0.0
1738,216,5,4,0.0
1739,216,5,5,0.0
1740,216,5,6,0.0
1741,216,5,7,0.0
1742,216,5,8,0.0
1743,216,5,9,0.0
1744,216,5,10,0.0
1745,216,5,11,0.0
1746,216,5,12,0.0
1747,216,5,13,0.0
1748,216,5,14,0.0
1749,216,5,15,0.0
1750,216,5,16,0.0
1751,223,5,1,0.0
1752,223,5,2,0.0
1753,223,5,3,0.0
1754,223,5,4,0.0
1755,223,5,5,0.0
1756,223,5,6,0.0
1757,223,5,7,0.0
1758,223,5,8,0.0
1759,223,5,9,0.0
1760,223,5,10,0.0
1761,223,5,11,0.0
1762,223,5,12,0.0
1763,223,5,13,0.0
1764,223,5,14,0.0
1765,223,5,15,0.0
1766,223,5,16,0.0
1767,230,5,1,0.0
1768,230,5,2,0.0
1769,230,5,3,0.0
1770,230,5,4,0.0
1771,230,5,5,0.0
1772,230,5,6,0.0
1773,230,5,7,0.0
1774,230,5,8,0.0
1775,230,5,9,0.0
1776,230,5,10,0.0
1777,230,5,11,0.0
1778,230,5,12,0.0
1779,230,5,13,0.0
1780,230,5,14,0.0
1781,230,5,15,0.0
1782,230,5,16,0.0
1783,232,1,0,0.0
1784,232,1,1,0.0
1785,232,1,2,0.0
1786,232,1,3,0.0
1787,232,1,4,0.0
1788,232,1,5,0.0
1789,232,1,6,0.0
1790,232,1,7,0.0
1791,232,1,8,0.0
1792,233,2,1,0.0
1793,233,2,2,0.0
1794,233,2,3,0.0
1795,233,2,4,0.0
1796,233,2,5,0.0
1797,233,2,6,0.0
1798,233,2,7,0.0
1799,233,2,8,0.0
1800,233,2,9,0.0
1801,233,3,1,0.0
1802,233,3,2,0.0
1803,233,3,3,0.0
1804,233,3,4,0.0
1805,233,3,5,0.0
1806,233,3,8,0.0
1807,233,3,9,0.0
1808,233,3,10,0.0
1809,233,3,11,0.0
1810,233,3,12,0.0
1811,233,3,13,0.0
1812,233,3,14,0.0
1813,233,3,15,0.0
1814,233,4,1,1.0
1815,233,4,2,2.0
1816,233,4,3,15.0
1817,233,4,4,10.0
1818,233,4,5,5.0
1819,233,4,6,0.15
1820,233,4,7,1.5
1821,237,5,1,0.0
1822,237,5,2,0.0
1823,237,5,3,0.0
1824,237,5,4,0.0
1825,237,5,5,0.0
1826,237,5,6,0.0
1827,237,5,7,0.0
1828,237,5,8,0.0
1829,237,5,9,0.0
1830,237,5,10,0.0
1831,237,5,11,0.0
1832,237,5,12,0.0
1833,237,5,13,0.0
1834,237,5,14,0.0
1835,237,5,15,0.0
1836,237,5,16,0.0
1837,239,1,0,0.0
1838,239,1,1,0.0
1839,239,1,2,0.0
1840,239,1,3,0.0
1841,239,1,4,0.0
1842,239,1,5,0.0
1843,239,1,6,0.0
1844,239,1,7,0.0
1845,239,1,8,0.0
1846,240,2,1,0.0
1847,240,2,2,0.0
1848,240,2,3,0.0
1849,240,2,4,0.0
1850,240,2,5,0.0
1851,240,2,6,0.0
1852,240,2,7,0.0
1853,240,2,8,0.0
1854,240,2,9,0.0
1855,240,3,1,0.0
1856,240,3,2,0.0
1857,240,3,3,0.0
1858,240,3,4,0.0
1859,240,3,5,0.0
1860,240,3,8,0.0
1861,240,3,9,0.0
1862,240,3,10,0.0
1863,240,3,11,0.0
1864,240,3,12,0.0
1865,240,3,13,0.0
1866,240,3,14,0.0
1867,240,3,15,0.0
1868,240,4,1,0.0
1869,240,4,2,0.0
1870,240,4,3,0.0
1871,240,4,4,0.0
1872,240,4,5,0.0
1873,240,4,6,0.0
1874,240,4,7,0.0
1875,244,5,1,0.0
1876,244,5,2,0.0
1877,244,5,3,0.0
1878,244,5,4,0.0
1879,244,5,5,0.0
1880,244,5,6,0.0
1881,244,5,7,0.0
1882,244,5,8,0.0
1883,244,5,9,0.0
1884,244,5,10,0.0
1885,244,5,11,0.0
1886,244,5,12,0.0
1887,244,5,13,0.0
1888,244,5,14,0.0
1889,244,5,15,0.0
1890,244,5,16,0.0
1891,246,1,0,0.0
1892,246,1,1,0.0
1893,246,1,2,0.0
1894,246,1,3,0.0
1895,246,1,4,0.0
1896,246,1,5,0.0
1897,246,1,6,0.0
1898,246,1,7,0.0
1899,246,1,8,0.0
1900,247,2,1,0.0
1901,247,2,2,0.0
1902,247,2,3,0.0
1903,247,2,4,0.0
1904,247,2,5,0.0
1905,247,2,6,0.0
1906,247,2,7,0.0
1907,247,2,8,0.0
1908,247,2,9,0.0
1909,247,3,1,0.0
1910,247,3,2,0.0
1911,247,3,3,0.0
1912,247,3,4,0.0
1913,247,3,5,0.0
1914,247,3,8,0.0
1915,247,3,9,0.0
1916,247,3,10,0.0
1917,247,3,11,0.0
1918,247,3,12,0.0
1919,247,3,13,0.0
1920,247,3,14,0.0
1921,247,3,15,0.0
1922,247,4,1,0.0
1923,247,4,2,0.0
1924,247,4,3,0.0
1925,247,4,4,0.0
1926,247,4,5,0.0
1927,247,4,6,0.0
1928,247,4,7,0.0
1929,251,5,1,0.0
1930,251,5,2,0.0
1931,251,5,3,0.0
1932,251,5,4,0.0
1933,251,5,5,0.0
1934,251,5,6,0.0
1935,251,5,7,0.0
1936,251,5,8,0.0
1937,251,5,9,0.0
1938,251,5,10,0.0
1939,251,5,11,0.0
1940,251,5,12,0.0
1941,251,5,13,0.0
1942,251,5,14,0.0
1943,251,5,15,0.0
1944,251,5,16,0.0
1945,253,1,0,0.0
1946,253,1,1,0.0
1947,253,1,2,0.0
1948,253,1,3,0.0
1949,253,1,4,0.0
1950,253,1,5,0.0
1951,253,1,6,0.0
1952,253,1,7,0.0
1953,253,1,8,0.0
1954,254,2,1,0.0
1955,254,2,2,0.0
1956,254,2,3,0.0
1957,254,2,4,0.0
1958,254,2,5,0.0
1959,254,2,6,0.0
1960,254,2,7,0.0
1961,254,2,8,0.0
1962,254,2,9,0.0
1963,254,3,1,0.0
1964,254,3,2,0.0
1965,254,3,3,0.0
1966,254,3,4,0.0
1967,254,3,5,0.0
1968,254,3,8,0.0
1969,254,3,9,0.0
1970,254,3,10,0.0
1971,254,3,11,0.0
1972,254,3,12,0.0
1973,254,3,13,0.0
1974,254,3,14,0.0
1975,254,3,15,0.0
1976,254,4,1,0.0
1977,254,4,2,0.0
1978,254,4,3,0.0
1979,254,4,4,0.0
1980,254,4,5,0.0
1981,254,4,6,0.0
1982,254,4,7,0.0
1983,258,5,1,0.0
1984,258,5,2,0.0
1985,258,5,3,0.0
1986,258,5,4,0.0
1987,258,5,5,0.0
1988,258,5,6,0.0
1989,258,5,7,0.0
1990,258,5,8,0.0
1991,258,5,9,0.0
1992,258,5,10,0.0
1993,258,5,11,0.0
1994,258,5,12,0.0
1995,258,5,13,0.0
1996,258,5,14,0.0
1997,258,5,15,0.0
1998,258,5,16,0.0
1999,18,4,8,0.0
2000,19,4,8,0.0
2001,20,4,8,0.0
2002,21,4,8,0.0
2003,22,4,8,0.0
2004,23,4,8,0.0
2005,24,4,8,0.0
2006,25,4,8,0.0
2007,26,4,8,0.0
2008,27,4,8,0.0
2009,28,4,8,0.0
2010,29,4,8,35.0
2011,30,4,8,0.0
2012,31,4,8,530.0
2013,32,4,8,530.0
2014,33,4,8,0.0
2015,34,4,8,0.0
2016,104,4,8,10.0
2017,110,4,8,15.0
2018,116,4,8,0.0
2019,122,4,8,35.0
2020,128,4,8,0.0
2021,134,4,8,0.0
2022,140,4,8,0.0
2023,146,4,8,0.0
2024,152,4,8,0.0
2025,158,4,8,0.0
2026,164,4,8,35.0
2027,170,4,8,35.0
2028,205,4,8,0.0
2029,212,4,8,0.0
2030,219,4,8,0.0
2031,226,4,8,0.0
2032,233,4,8,20.0
2033,240,4,8,0.0
2034,247,4,8,0.0
2035,254,4,8,0.0
2036,86,5,17,1.0
2037,86,5,18,1.0
2038,86,5,19,1.0
2039,86,5,20,1.0
2040,87,5,17,1.0
2041,87,5,18,1.0
2042,87,5,19,1.0
2043,87,5,20,1.0
2044,88,5,17,1.0
2045,88,5,18,1.0
2046,88,5,19,1.0
2047,88,5,20,1.0
2048,89,5,17,1.0
2049,89,5,18,1.0
2050,89,5,19,1.0
2051,89,5,20,1.0
2052,90,5,17,1.0
2053,90,5,18,1.0
2054,90,5,19,1.0
2055,90,5,20,1.0
2056,91,5,17,1.0
2057,91,5,18,1.0
2058,91,5,19,1.0
2059,91,5,20,1.0
2060,92,5,17,1.0
2061,92,5,18,1.0
2062,92,5,19,1.0
2063,92,5,20,1.0
2064,93,5,17,1.0
2065,93,5,18,1.0
2066,93,5,19,1.0
2067,93,5,20,1.0
2068,94,5,17,1.0
2069,94,5,18,1.0
2070,94,5,19,1.0
2071,94,5,20,1.0
2072,95,5,17,1.0
2073,95,5,18,1.0
2074,95,5,19,1.0
2075,95,5,20,1.0
2076,96,5,17,1.0
2077,96,5,18,1.0
2078,96,5,19,1.0
2079,96,5,20,1.0
2080,97,5,17,1.0
2081,97,5,18,1.0
2082,97,5,19,1.0
2083,97,5,20,1.0
2084,98,5,17,1.0
2085,98,5,18,1.0
2086,98,5,19,1.0
2087,98,5,20,1.0
2088,99,5,17,1.3
2089,99,5,18,2.0
2090,99,5,19,1.5
2091,99,5,20,1.3
2092,100,5,17,1.0
2093,100,5,18,1.0
2094,100,5,19,1.0
2095,100,5,20,1.0
2096,101,5,17,1.0
2097,101,5,18,1.0
2098,101,5,19,1.0
2099,101,5,20,1.0
2100,102,5,17,1.0
2101,102,5,18,1.0
2102,102,5,19,1.0
2103,102,5,20,1.0
2104,108,5,17,1.0
2105,108,5,18,1.0
2106,108,5,19,1.0
2107,108,5,20,1.0
2108,114,5,17,1.0
2109,114,5,18,1.0
2110,114,5,19,1.0
2111,114,5,20,1.0
2112,120,5,17,1.0
2113,120,5,18,1.0
2114,120,5,19,1.0
2115,120,5,20,1.0
2116,126,5,17,1.0
2117,126,5,18,1.0
2118,126,5,19,1.0
2119,126,5,20,1.0
2120,132,5,17,1.0
2121,132,5,18,1.0
2122,132,5,19,1.0
2123,132,5,20,1.0
2124,138,5,17,1.0
2125,138,5,18,1.0
2126,138,5,19,1.0
2127,138,5,20,1.0
2128,144,5,17,1.0
2129,144,5,18,1.0
2130,144,5,19,1.0
2131,144,5,20,1.0
2132,150,5,17,1.0
2133,150,5,18,1.0
2134,150,5,19,1.0
2135,150,5,20,1.0
2136,156,5,17,1.0
2137,156,5,18,1.0
2138,156,5,19,1.0
2139,156,5,20,1.0
2140,162,5,17,1.0
2141,162,5,18,1.0
2142,162,5,19,1.0
2143,162,5,20,1.0
2144,168,5,17,1.0
2145,168,5,18,1.0
2146,168,5,19,1.0
2147,168,5,20,1.0
2148,174,5,17,1.0
2149,174,5,18,1.0
2150,174,5,19,1.0
2151,174,5,20,1.0
2152,209,5,17,1.0
2153,209,5,18,1.0
2154,209,5,19,1.0
2155,209,5,20,1.0
2156,216,5,17,1.0
2157,216,5,18,1.0
2158,216,5,19,1.0
2159,216,5,20,1.0
2160,223,5,17,1.0
2161,223,5,18,1.0
2162,223,5,19,1.0
2163,223,5,20,1.0
2164,230,5,17,1.0
2165,230,5,18,1.0
2166,230,5,19,1.0
2167,230,5,20,1.0
2168,237,5,17,1.0
2169,237,5,18,1.0
2170,237,5,19,1.0
2171,237,5,20,1.0
2172,244,5,17,1.0
2173,244,5,18,1.0
2174,244,5,19,1.0
2175,244,5,20,1.0
2176,251,5,17,1.0
2177,251,5,18,1.0
2178,251,5,19,1.0
2179,251,5,20,1.0
2180,258,5,17,1.0
2181,258,5,18,1.0
2182,258,5,19,1.0
2183,258,5,20,1.0
2184,260,1,0,0.0
2185,260,1,1,0.0
2186,260,1,2,0.0
2187,260,1,3,0.0
2188,260,1,4,0.0
2189,260,1,5,0.0
2190,260,1,6,0.0
2191,260,1,7,0.0
2192,260,1,8,0.0
2193,261,2,1,0.0
2194,261,2,2,0.0
2195,261,2,3,0.0
2196,261,2,4,0.0
2197,261,2,5,0.0
2198,261,2,6,0.0
2199,261,2,7,0.0
2200,261,2,8,0.0
2201,261,2,9,0.0
2202,261,3,1,0.0
2203,261,3,2,0.0
2204,261,3,3,0.0
2205,261,3,4,0.0
2206,261,3,5,0.0
2207,261,3,8,0.0
2208,261,3,9,0.0
2209,261,3,10,0.0
2210,261,3,11,0.0
2211,261,3,12,0.0
2212,261,3,13,0.0
2213,261,3,14,0.0
2214,261,3,15,0.0
2215,261,4,1,0.0
2216,261,4,2,0.0
2217,261,4,3,0.0
2218,261,4,4,0.0
2219,261,4,5,0.0
2220,261,4,6,0.0
2221,261,4,7,0.0
2222,261,4,8,0.0
2223,265,5,1,0.0
2224,265,5,2,0.0
2225,265,5,3,0.0
