id,wi_id,item_id,count_min,count_max,percent,remain_time,group_id
1367,0,15781,1,1,10000,100000,0
1370,0,15792,1,3,10000,100000,0
1371,0,8017,1,1,10000,100000,0
1372,0,8017,1,1,10000,100000,0
1374,0,14320,1,1,10000,100000,0
1375,0,14595,1,1,10000,100000,0
1376,0,14317,1,1,10000,100000,0
1377,0,14118,1,1,10000,100000,0
1378,0,14127,1,1,10000,100000,0
1379,0,14136,1,1,10000,100000,0
1380,0,5211,1,1,10000,100000,0
1381,0,5119,1,1,10000,100000,0
1385,0,5149,1,1,10000,100000,0
1386,0,5149,1,1,10000,100000,0
1387,0,15807,1,1,10000,100000,0
1389,0,14311,1,1,10000,100000,0
1391,0,15825,1,2,10000,100000,0
1398,0,15837,1,1,50,100000,0
1400,0,15841,1,1,10000,100000,0
1401,0,15851,1,1,10000,100000,0
1403,0,14312,1,1,10000,100000,0
1404,0,5146,1,1,10000,100000,0
1405,0,14312,1,1,10000,100000,0
1406,0,5146,1,1,10000,100000,0
1409,0,15861,1,1,10000,100000,0
1410,0,5136,1,1,10000,100000,0
1411,0,13974,1,1,10000,100000,0
1414,0,13982,1,1,10000,100000,0
1415,0,15815,1,1,10000,100000,0
1416,0,15837,1,1,10000,100000,0
1417,0,14017,1,1,10000,100000,0
1418,0,14017,1,1,10000,100000,0
1419,0,16216,1,3,10000,100000,0
1424,0,15881,1,1,10000,100000,0
1425,0,15882,1,1,10000,100000,0
1426,0,15883,1,1,10000,100000,0
1427,0,15887,1,1,10000,100000,0
1428,0,15888,1,1,10000,100000,0
1429,0,15893,1,1,10000,100000,0
1430,0,15897,1,1,10000,100000,0
1431,0,15901,1,1,1000,100000,0
1432,0,15907,1,1,1000,100000,0
1433,0,15908,1,1,1000,100000,0
1435,0,15910,1,1,10000,100000,0
1437,0,15913,1,1,10000,100000,0
1438,0,15853,1,1,10000,100000,0
1439,0,15856,1,1,10000,100000,0
1440,0,15920,1,1,10000,100000,0
1444,0,24548,1,1,10000,100000,0
1445,0,4953,1,1,10000,100000,0
1446,0,15919,1,1,10000,100000,0
1447,0,21506,1,1,10000,100000,0
1448,0,21508,1,1,10000,100000,0
1449,0,15985,1,1,10000,100000,0
1450,0,15832,1,1,10000,100000,0
1452,0,15850,1,1,10000,100000,0
1453,0,15996,1,1,10000,100000,0
1458,0,14527,1,1,10000,100000,0
1459,0,16001,1,1,10000,100000,0
1460,0,14528,1,1,10000,100000,0
1461,0,16002,1,1,10000,100000,0
1462,0,16004,1,1,10000,100000,0
1463,0,16005,1,1,10000,100000,0
1465,0,16007,1,1,10000,100000,0
1467,0,16009,1,1,10000,100000,0
1475,0,16018,1,2,10000,100000,0
1476,0,8018,4,6,10000,100000,0
1477,0,15666,1,1,4000,100000,0
1479,0,16029,1,1,10000,100000,0
1484,0,16036,1,1,10000,100000,0
1485,0,16047,1,1,10000,100000,0
1488,0,16050,1,1,10000,100000,0
1489,0,16041,1,1,5000,100000,0
1490,0,16042,1,1,10000,100000,0
1491,0,16040,1,1,2000,100000,0
1493,0,16105,1,1,10000,100000,0
1494,0,16132,1,1,10000,100000,0
1495,0,8055,1,1,10000,100000,0
1496,0,8048,1,1,10000,100000,0
1497,0,16146,1,1,10000,100000,0
1502,0,16217,1,3,10000,100000,0
1503,0,15962,1,1,10000,100000,0
1504,0,8017,1,1,10000,100000,0
1505,0,16159,1,1,10000,100000,0
1510,0,8017,1,3,10000,100000,0
1511,0,8062,1,1,1000,100000,0
1514,0,16164,1,1,10000,100000,0
1516,0,7790,1,1,10000,100000,0
1518,0,8017,1,3,100,100000,0
1519,0,15617,1,1,1,100000,0
1520,0,15757,1,3,10,100000,0
1521,0,16195,1,3,10000,100000,0
1522,0,16196,1,3,10000,100000,0
1523,0,16215,1,1,10000,100000,0
1524,0,25226,1,1,10000,100000,0
1525,0,16172,1,2,10000,100000,0
1527,0,8048,1,1,10000,100000,0
1542,0,16232,1,1,10000,100000,0
1544,0,16175,1,1,10000,100000,0
1546,0,16247,1,2,10000,100000,0
1547,0,16254,1,1,10000,100000,0
1548,0,16256,1,1,10000,100000,0
1549,0,13953,1,1,10000,100000,0
1551,0,13954,1,1,10000,100000,0
1552,0,16286,1,1,10000,100000,0
1562,0,8006,1,3,10000,100000,0
1563,0,3583,1,3,10000,100000,0
1564,0,8006,2,6,10000,100000,0
1565,0,13974,1,1,10000,100000,0
1576,0,15578,1,1,10000,100000,0
1590,0,15180,1,1,10000,100000,0
1595,0,25896,1,1,10000,100000,0
1596,0,15207,1,1,10000,100000,0
1604,0,3583,1,1,5000,100000,0
1605,0,4889,1,1,4500,100000,0
1606,0,3583,2,2,4600,100000,0
1623,0,24211,1,1,10000,100000,0
1627,0,16340,1,1,4464,100000,0
1631,0,16215,1,1,10000,100000,0
1633,0,14028,1,2,10000,100000,0
1634,0,15764,1,1,4195,100000,0
1636,0,13974,1,1,10000,100000,0
1643,0,15771,1,1,2880,100000,0
1658,0,16392,1,1,10000,100000,0
1672,0,17863,1,1,10000,100000,0
1682,0,16413,1,1,10000,100000,0
1693,0,16236,1,1,10000,100000,0
1695,0,16427,1,1,100,100000,0
1696,0,16426,1,1,100,100000,0
1697,0,16427,1,1,100,100000,0
1698,0,14179,1,1,10000,100000,0
1710,0,13989,1,1,10000,100000,0
1711,0,15698,1,1,10000,100000,0
1712,0,20164,1,1,10000,100000,0
1713,0,16180,1,1,10000,100000,0
1714,0,14005,1,1,10000,100000,0
1717,0,16495,1,1,10000,100000,0
1719,0,16183,1,1,5000,100000,0
1720,0,14000,1,1,10000,100000,0
1721,0,14181,1,1,10000,100000,0
1722,0,14394,1,1,10000,100000,0
1723,0,17028,1,1,10000,100000,0
1724,0,14189,1,1,10000,100000,0
1725,0,5035,1,1,10000,100000,0
1726,0,1434,1,1,10000,100000,0
1727,0,17255,1,1,10000,100000,0
1728,0,17256,1,1,10000,100000,0
1731,0,17273,1,2,10000,100000,0
1735,0,17337,1,1,10000,100000,0
1736,0,17351,1,1,10000,100000,0
1737,0,17354,1,1,10000,100000,0
1738,0,17471,1,1,10000,100000,0
1739,0,15578,1,1,10000,100000,0
1740,0,15559,1,1,10000,100000,0
1749,0,16399,1,1,10000,100000,0
1750,0,17163,1,1,10000,100000,0
1755,0,16221,1,1,10000,100000,0
1763,0,20056,1,1,10000,100000,0
1770,0,17632,1,1,10000,100000,0
1771,0,5147,1,1,10000,100000,0
1772,0,14312,1,1,10000,100000,0
1773,0,15805,1,1,10000,100000,0
1774,0,15798,1,1,10000,100000,0
1775,0,15799,1,1,10000,100000,0
1776,0,15802,1,1,10000,100000,0
1777,0,24400,1,1,10000,100000,0
1778,0,17641,1,1,10000,100000,0
1779,0,17640,1,1,10000,100000,0
1780,0,17639,1,1,10000,100000,0
1801,0,16424,1,1,10000,100000,0
1806,0,17676,1,1,10000,100000,0
1808,0,17678,1,1,10000,100000,0
1810,0,17677,1,1,10000,100000,0
1811,0,16406,1,1,10000,100000,0
1812,0,15807,1,1,10000,100000,0
1813,0,17955,1,1,10000,100000,0
1814,0,5150,1,1,10000,100000,0
1815,0,5150,1,1,10000,100000,0
1816,0,5150,1,1,10000,100000,0
1817,0,17697,1,1,10000,100000,0
1818,0,5033,1,1,10000,100000,0
1819,0,500,100,300,10000,100000,0
1820,0,8008,2,4,10000,100000,0
1821,0,8022,1,3,10000,100000,0
1822,0,8027,1,1,300,100000,0
1823,0,8023,1,1,500,100000,0
1825,0,17699,1,1,10000,100000,0
1826,0,17700,1,1,10000,100000,0
1827,0,17701,1,1,10000,100000,0
1829,0,16176,1,1,10000,100000,0
1830,0,16182,1,2,10000,100000,0
1831,0,21845,1,1,10000,100000,0
1832,0,17800,1,1,10000,100000,0
1833,0,17810,1,1,10000,100000,0
1834,0,17815,1,1,10000,100000,0
1835,0,17818,1,1,10000,100000,0
1871,0,8318,1,1,10000,100000,0
1872,0,8017,1,3,10000,100000,0
1873,0,15694,1,5,10000,100000,0
1874,0,15694,1,5,10000,100000,0
1875,0,15694,1,5,10000,100000,0
1876,0,15694,1,5,10000,100000,0
1877,0,15694,1,5,10000,100000,0
1878,0,15694,1,5,10000,100000,0
1879,0,15694,1,5,10000,100000,0
1880,0,15694,1,5,10000,100000,0
1881,0,13981,1,1,10000,100000,0
1882,0,13981,1,1,10000,100000,0
1884,0,15694,1,1,10000,100000,0
1885,0,15694,8,8,10000,100000,0
1886,0,15694,12,12,10000,100000,0
1888,0,16406,1,1,10000,100000,0
1889,0,1843,1,1,10000,100000,0
1890,0,14872,1,1,10000,100000,0
1891,0,17802,1,1,10000,100000,0
1892,0,24399,1,1,10000,100000,0
1893,0,18057,1,1,10000,100000,0
1894,0,24405,1,1,10000,100000,0
1896,0,18146,1,1,10000,100000,0
1900,0,18147,1,1,10000,100000,0
1901,0,15555,1,1,10000,100000,0
1902,0,18147,1,1,10000,100000,0
1903,0,18147,1,1,10000,100000,0
1904,0,18147,1,1,10000,100000,0
1905,0,18147,1,1,10000,100000,0
1906,0,18147,1,1,10000,100000,0
1907,0,18147,1,1,10000,100000,0
1908,0,18147,1,1,10000,100000,0
1909,0,18147,1,1,10000,100000,0
1910,0,18147,1,1,10000,100000,0
1911,0,18147,1,1,10000,100000,0
1915,0,24554,1,1,10000,100000,0
1920,0,18442,1,3,10000,100000,0
1921,0,18440,1,1,10000,100000,0
1949,0,18458,1,3,10000,100000,0
1951,0,18475,1,1,10000,100000,0
1952,0,18465,1,1,10000,100000,0
1953,0,18466,1,1,10000,100000,0
1954,0,18466,1,1,10000,100000,0
1955,0,18467,1,1,10000,100000,0
1956,0,18467,1,1,10000,100000,0
1957,0,18468,1,1,10000,100000,0
1958,0,18468,1,1,10000,100000,0
1959,0,18469,1,1,10000,100000,0
1960,0,18469,1,1,10000,100000,0
1965,0,4956,1,1,10000,100000,0
1968,0,155,1,1,10000,100000,0
1970,0,18492,1,1,10000,100000,0
1971,0,13980,1,1,10000,100000,0
1972,0,13988,1,1,10000,100000,0
1973,0,13990,1,1,10000,100000,0
1974,0,14022,1,1,10000,100000,0
1975,0,18492,1,1,10000,100000,0
1976,0,18599,1,1,10000,100000,0
1977,0,17268,1,1,10000,100000,0
1978,0,17375,1,1,10000,100000,0
1979,0,17374,1,1,10000,100000,0
1980,0,17373,1,1,10000,100000,0
1982,0,17370,1,1,10000,100000,0
1983,0,17428,1,1,10000,100000,0
1984,0,17368,1,1,10000,100000,0
1986,0,17434,1,1,10000,100000,0
1988,0,17369,1,1,10000,100000,0
1989,0,17341,1,1,10000,100000,0
1990,0,14630,1,3,10000,100000,0
1992,0,18678,1,1,6000,100000,0
1993,0,17378,1,1,10000,100000,0
1994,0,17379,1,1,10000,100000,0
1996,0,18488,1,1,10000,100000,0
1997,0,18639,1,3,10000,100000,0
1999,0,155,1,1,10000,100000,0
2001,0,17683,1,1,10000,100000,0
2002,0,17684,1,1,10000,100000,0
2003,0,17685,1,1,10000,100000,0
2004,0,17686,1,1,10000,100000,0
2005,0,18440,1,1,10000,100000,0
2006,0,18465,1,1,10000,100000,0
2007,0,18466,1,1,10000,100000,0
2008,0,18467,1,1,10000,100000,0
2009,0,18468,1,1,10000,100000,0
2010,0,18469,1,1,10000,100000,0
2011,0,18704,1,1,10000,100000,0
2012,0,18719,1,1,10000,100000,0
2013,0,18721,1,3,10000,100000,0
2016,0,18740,1,1,10000,100000,0
2026,0,18756,1,1,10000,100000,0
2028,0,18784,1,1,10000,100000,0
2044,0,150,1,1,10000,100000,0
2047,0,15901,1,1,10000,100000,0
2048,0,15907,1,1,10000,100000,0
2049,0,15908,1,1,10000,100000,0
2052,0,8017,2,4,10000,100000,0
2053,0,18651,1,1,10000,100000,0
2054,0,19030,1,1,10000,100000,0
2055,0,19031,1,1,10000,100000,0
2057,0,1386,1,3,10000,100000,0
2058,0,17715,1,1,500,100000,0
2059,0,18727,1,1,10000,100000,0
2060,0,18727,1,1,10000,100000,0
2061,0,19106,1,1,10000,100000,0
2062,0,18727,1,1,10000,100000,0
2063,0,19113,1,1,10000,100000,0
2066,0,19657,1,1,10000,100000,0
2067,0,19129,1,1,10000,100000,0
2069,0,18731,1,1,10000,100000,0
2070,0,19382,1,1,10000,100000,0
2071,0,15694,1,5,10000,100000,0
2072,0,18712,1,1,10000,100000,0
2073,0,19462,1,1,10000,100000,0
2074,0,19466,1,1,10000,100000,0
2075,0,19465,1,1,10000,100000,0
2077,0,19478,1,1,10000,100000,0
2078,0,19518,1,1,10000,100000,0
2079,0,19527,1,2,10000,100000,0
2080,0,19538,1,1,10000,100000,0
2081,0,8027,1,1,10000,100000,0
2082,0,3413,1,1,10000,100000,0
2083,0,8023,1,1,10000,100000,0
2084,0,8022,1,1,10000,100000,0
2085,0,8077,1,1,10000,100000,0
2086,0,8084,1,1,100,100000,0
2092,0,15910,1,1,100,100000,0
2095,0,24606,1,1,10000,100000,0
2096,0,8017,4,6,100,100000,0
2099,0,19597,1,1,10000,100000,0
2100,0,19596,1,1,10000,100000,0
2101,0,19596,1,1,10000,100000,0
2102,0,19597,1,9,10000,100000,0
2103,0,19597,1,1,10000,100000,0
2105,0,19596,1,1,10000,100000,0
2110,0,8017,1,3,1000,100000,0
2111,0,15753,1,4,10000,100000,0
2113,0,19652,1,1,10000,100000,0
2114,0,19565,1,1,10000,100000,0
2115,0,19567,1,1,10000,100000,0
2116,0,19568,1,1,10000,100000,0
2117,0,19653,1,2,10000,100000,0
2118,0,19597,1,1,10000,100000,0
2119,0,19596,1,1,10000,100000,0
2120,0,19659,1,1,10000,100000,0
2121,0,19661,1,1,10000,100000,0
2122,0,19661,1,1,10000,100000,0
2124,0,26394,1,1,10000,100000,0
2126,0,13936,1,1,10000,100000,0
2127,0,19561,1,1,10000,100000,0
2128,0,5127,1,1,10000,100000,0
2129,0,5146,1,1,10000,100000,0
2130,0,15808,1,1,10000,100000,0
2131,0,5143,1,1,10000,100000,0
2132,0,19679,1,1,10000,100000,0
2133,0,18598,1,1,10000,100000,0
2134,0,19432,1,1,10000,100000,0
2135,0,19754,1,1,10000,100000,0
2136,0,5128,1,1,10000,100000,0
2137,0,19773,1,1,10000,100000,0
2139,0,19692,1,2,10000,100000,0
2140,0,19627,1,1,10000,100000,0
2142,0,19746,1,1,10000,100000,0
2143,0,19794,1,2,10000,100000,0
2144,0,19751,1,1,10000,100000,0
2146,0,15977,1,1,10000,100000,0
2147,0,19617,1,1,10000,100000,0
2149,0,16041,1,1,6000,100000,0
2150,0,16040,1,1,10000,100000,0
2151,0,19688,1,1,10000,100000,0
2152,0,19778,1,1,10000,100000,0
2153,0,19634,1,1,10000,100000,0
2154,0,18979,1,1,10000,100000,0
2155,0,19841,1,1,10000,100000,0
2156,0,19631,1,1,10000,100000,0
2157,0,19630,1,1,10000,100000,0
2158,0,16035,1,1,10000,100000,0
2159,0,19848,1,2,10000,100000,0
2160,0,18959,1,1,10000,100000,0
2161,0,18959,1,1,10000,100000,0
2162,0,18959,1,1,10000,100000,0
2163,0,18959,1,1,10000,100000,0
2164,0,18959,1,1,10000,100000,0
2165,0,18959,1,1,10000,100000,0
2166,0,18959,1,1,10000,100000,0
2167,0,18959,1,1,10000,100000,0
2168,0,18959,1,1,10000,100000,0
2169,0,18959,1,1,10000,100000,0
2173,0,19443,2,3,10000,100000,0
2174,0,19854,1,1,10000,100000,0
2175,0,19855,1,1,10000,100000,0
2176,0,19729,1,1,10000,100000,0
2177,0,19730,1,1,10000,100000,0
2178,0,13936,1,1,10000,100000,0
2179,0,19733,1,1,10000,100000,0
2180,0,18961,1,1,10000,100000,0
2181,0,18968,1,1,10000,100000,0
2182,0,18971,1,2,10000,100000,0
2183,0,18973,1,1,10000,100000,0
2184,0,18975,1,1,10000,100000,0
2185,0,18982,1,1,10000,100000,0
2186,0,26105,1,2,10000,100000,0
2187,0,18988,1,1,10000,100000,0
2188,0,18993,1,1,10000,100000,0
2190,0,18997,1,1,10000,100000,0
2191,0,18998,1,1,10000,100000,0
2192,0,19003,1,1,10000,100000,0
2194,0,19866,1,2,10000,100000,0
2195,0,19869,1,1,10000,100000,0
2196,0,19853,1,1,10000,100000,0
2198,0,19873,1,1,10000,100000,0
2200,0,25850,1,1,10000,100000,0
2201,0,19855,1,1,10000,100000,0
2202,0,19441,1,1,10000,100000,0
2203,0,19872,1,1,10000,100000,0
2206,0,19953,1,3,10000,100000,0
2209,0,3507,1,1,10000,100000,0
2210,0,19440,1,1,10000,100000,0
2211,0,16134,1,1,10000,100000,0
2212,0,3507,1,1,10000,100000,0
2213,0,3515,1,1,10000,100000,0
2214,0,19944,1,1,10000,100000,0
2215,0,19945,1,1,10000,100000,0
2216,0,7747,1,1,10000,100000,0
2219,0,19525,1,1,10000,100000,0
2221,0,8052,1,1,10000,100000,0
2222,0,19988,1,1,10000,100000,0
2223,0,19994,1,1,10000,100000,0
2225,0,19999,3,3,10000,100000,0
2226,0,8048,1,1,10000,100000,0
2227,0,20000,1,1,10000,100000,0
2228,0,20004,1,1,10000,100000,0
2229,0,16035,1,1,10000,100000,0
2231,0,19964,1,1,10000,100000,0
2232,0,14903,1,1,10000,100000,0
2233,0,15768,1,1,2592,100000,0
2234,0,20006,1,2,10000,100000,0
2235,0,20007,1,1,10000,100000,0
2236,0,20008,3,6,10000,100000,0
2237,0,4862,1,1,10000,100000,0
2238,0,15769,1,1,3600,100000,0
2239,0,14884,1,1,10000,100000,0
2240,0,20037,1,1,10000,100000,0
2241,0,20012,1,1,10000,100000,0
2242,0,20016,1,2,10000,100000,0
2243,0,4860,1,1,10000,100000,0
2244,0,8045,1,1,3840,100000,0
2245,0,3359,1,1,2688,100000,0
2247,0,8042,1,1,2784,100000,0
2248,0,8057,1,1,2784,100000,0
2249,0,8062,1,1,2880,100000,0
2251,0,15762,1,1,2880,100000,0
2252,0,15772,1,1,2976,100000,0
2253,0,19932,1,1,2976,100000,0
2254,0,8039,1,1,4800,100000,0
2255,0,8062,1,1,3072,100000,0
2256,0,15762,1,1,4195,100000,0
2258,0,16333,1,1,10000,100000,0
2259,0,15762,1,1,3670,100000,0
2260,0,15762,1,1,4560,100000,0
2261,0,15762,1,1,4560,100000,0
2262,0,8062,1,1,4800,100000,0
2263,0,15766,1,1,4800,100000,0
2265,0,8058,1,1,4195,100000,0
2266,0,8062,1,1,5280,100000,0
2270,0,4856,1,1,10000,100000,0
2272,0,4861,1,1,10000,100000,0
2282,0,20054,1,1,10000,100000,0
2288,0,14905,1,1,10000,100000,0
2294,0,7992,1,1,10000,100000,0
2298,0,21340,1,2,10000,100000,0
2321,0,20066,1,1,10000,100000,0
2328,19,20068,1,1,10000,100000,0
2345,0,20078,1,1,10000,100000,0
2401,0,19580,1,1,10000,100000,0
2403,0,19778,1,1,10000,100000,0
2405,0,20116,1,1,10000,100000,0
2406,0,20116,1,1,10000,100000,0
2407,0,20120,1,1,10000,100000,0
2408,0,20122,1,1,10000,100000,0
2409,0,20132,1,1,10000,100000,0
2410,0,20133,1,1,10000,100000,0
2411,0,17441,1,1,10000,100000,0
2412,0,500,100,1000,10000,100000,0
2413,0,20146,1,1,10000,100000,0
2414,0,500,100,1000,10000,100000,0
2415,0,500,100,1000,10000,100000,0
2416,0,20171,1,3,500,100000,0
2417,0,20185,1,1,100,100000,0
2420,0,16011,1,1,10000,100000,0
2421,0,16012,1,1,10000,100000,0
2422,0,21132,1,1,10000,100000,0
2423,0,21133,1,1,10000,100000,0
2424,0,17660,1,1,10000,100000,0
2426,0,21161,1,1,10000,100000,0
2428,0,21204,1,1,10000,100000,0
2429,0,21180,1,1,10000,100000,0
2430,0,21180,1,1,10000,100000,0
2434,0,21181,1,1,10000,100000,0
2435,0,21182,1,1,10000,100000,0
2441,0,4999,1,1,10000,100000,0
2442,0,1329,1,1,10000,100000,0
2443,0,5057,1,1,10000,100000,0
2444,0,21211,1,1,10000,100000,0
2445,0,19795,1,1,10000,100000,0
2446,0,21273,1,1,10000,100000,0
2447,0,21284,1,1,10000,100000,0
2448,0,21213,1,1,10000,100000,0
2450,0,24555,1,1,10000,100000,0
2451,0,21293,1,2,10000,100000,0
2452,0,21298,1,1,10000,100000,0
2453,0,21322,1,1,10000,100000,0
2454,0,21325,1,1,10000,100000,0
2455,0,21333,1,1,10000,100000,0
2456,0,21334,1,1,10000,100000,0
2459,0,21345,1,2,10000,100000,0
2460,0,21344,1,1,10000,100000,0
2461,0,21350,1,1,10000,100000,0
2462,0,21499,1,1,10000,100000,0
2463,0,21501,1,1,10000,100000,0
2464,0,19762,1,1,10000,100000,0
2465,19,19765,1,1,10000,100000,0
2466,0,5064,1,1,10000,100000,0
2467,0,21511,1,1,10000,100000,0
2468,0,21540,1,1,10000,100000,0
2469,0,21544,1,1,10000,100000,0
2471,0,21120,1,1,10000,100000,0
2472,0,21119,1,1,10000,100000,0
2473,0,21554,1,1,10000,100000,0
2475,0,21563,1,1,10000,100000,0
2476,0,21565,1,1,10000,100000,0
2477,0,20051,1,1,10000,100000,0
2478,0,19774,1,1,10000,100000,0
2479,0,15860,1,1,10000,100000,0
2480,0,21562,1,1,10000,100000,0
2481,0,21588,1,1,10000,100000,0
2482,0,24967,1,1,10000,100000,0
2483,0,13951,1,1,10000,100000,0
2484,0,21794,1,1,10000,100000,0
2485,0,21795,1,1,10000,100000,0
2486,0,21796,1,1,10000,100000,0
2487,0,21797,1,1,10000,100000,0
2488,0,23115,1,1,10000,100000,0
2489,0,23114,1,1,10000,100000,0
2491,0,20025,1,1,10000,100000,0
2492,0,15694,1,5,10000,100000,0
2495,0,23623,1,1,10000,100000,0
2497,0,23386,1,1,10000,100000,0
2498,0,15061,1,1,10000,100000,0
2499,0,23435,1,3,10000,100000,0
2500,0,23512,1,1,10000,100000,0
2501,0,19517,1,1,10000,100000,0
2502,0,23594,1,1,10000,100000,0
2503,0,25981,1,1,10000,100000,0
2504,0,23425,1,1,10000,100000,0
2505,0,24392,1,1,10000,100000,0
2506,0,21850,1,1,10000,100000,0
2507,0,23601,1,1,10000,100000,0
2508,0,20023,1,1,10000,100000,0
2509,0,20024,1,1,10000,100000,0
2510,0,24432,1,1,10000,100000,0
2511,0,13995,1,1,10000,100000,0
2512,0,5038,1,2,10000,100000,0
2513,0,19516,1,1,10000,100000,0
2514,0,4177,1,1,10000,100000,0
2515,0,8158,1,1,10000,100000,0
2516,0,8159,1,1,10000,100000,0
2517,0,8160,1,1,10000,100000,0
2518,0,8161,1,1,10000,100000,0
2519,0,8162,1,1,10000,100000,0
2520,0,8163,1,1,10000,100000,0
2521,0,19517,1,1,10000,100000,0
2522,0,23687,1,1,10000,100000,0
2523,0,23688,1,1,10000,100000,0
2524,0,20134,1,1,10000,100000,0
2525,0,23695,1,1,10000,100000,0
2526,0,23695,1,1,10000,100000,0
2531,0,17696,1,1,10000,100000,0
2532,0,17712,1,1,10000,100000,0
2534,0,23704,1,1,10000,100000,0
2535,0,8017,1,1,10000,100000,0
2536,0,23721,1,1,10000,100000,0
2537,0,23634,1,1,10000,100000,0
2539,0,23632,1,1,10000,100000,0
2540,0,23661,1,1,10000,100000,0
2541,0,23662,1,1,10000,100000,0
2542,0,17644,1,1,10000,100000,0
2543,0,23836,1,1,10000,100000,0
2544,0,23411,1,1,10000,100000,0
2545,0,24052,1,1,10000,100000,0
2546,0,24099,1,1,10000,100000,0
2547,0,23632,1,1,10000,100000,0
2548,0,23632,1,1,10000,100000,0
2549,0,23632,1,1,10000,100000,0
2550,0,23661,1,1,10000,100000,0
2551,0,23662,1,1,10000,100000,0
2552,0,24192,1,1,10000,100000,0
2553,0,24191,1,1,10000,100000,0
2554,0,24786,1,1,10000,100000,0
2556,0,4941,1,1,10000,100000,0
2557,0,15061,1,1,10000,100000,0
2564,0,24210,1,1,10000,100000,0
2565,0,19361,1,1,10000,100000,0
2566,0,15561,1,1,10000,100000,0
2567,0,15560,1,1,10000,100000,0
2568,0,23590,1,1,10000,100000,0
2569,0,19516,1,1,10000,100000,0
2570,0,4177,1,1,10000,100000,0
2571,0,8158,1,1,10000,100000,0
2572,0,8159,1,1,10000,100000,0
2573,0,8160,1,1,10000,100000,0
2574,0,5091,1,1,10000,100000,0
2575,0,15972,1,1,10000,100000,0
2576,0,15973,1,1,10000,100000,0
2577,0,15974,1,1,10000,100000,0
2578,0,21794,1,1,10000,100000,0
2579,0,21795,1,1,10000,100000,0
2580,0,21796,1,1,10000,100000,0
2581,0,21797,1,1,10000,100000,0
2582,0,18441,1,1,5000,100000,0
2583,0,4865,1,1,10000,100000,0
2584,0,24268,1,1,10000,100000,0
2585,0,24321,1,1,10000,100000,0
2586,0,24272,1,1,3000,100000,0
2587,0,24276,1,1,10000,100000,0
2590,0,24280,1,1,10000,100000,0
2591,0,24282,1,1,10000,100000,0
2592,0,24290,1,1,10000,100000,0
2593,0,24294,1,1,10000,100000,0
2594,0,24303,1,1,10000,100000,0
2600,0,19945,1,1,10000,100000,0
2601,0,7747,1,1,10000,100000,0
2602,0,8048,1,1,10000,100000,0
2603,0,3507,1,1,10000,100000,0
2604,0,8048,1,1,10000,100000,0
2605,0,16221,1,1,10000,100000,0
2606,0,8052,1,1,10000,100000,0
2607,0,19944,1,1,10000,100000,0
2608,0,3481,1,1,10000,100000,0
2609,0,3481,1,1,10000,100000,0
2610,0,24301,1,2,10000,100000,0
2611,0,24302,1,1,10000,100000,0
2612,0,24305,1,1,10000,100000,0
2613,0,24307,1,1,10000,100000,0
2614,0,24308,1,1,10000,100000,0
2615,0,8161,1,1,10000,100000,0
2617,0,8162,1,1,10000,100000,0
2618,0,8163,1,1,10000,100000,0
2619,0,19517,1,1,10000,100000,0
2620,0,20134,1,1,10000,100000,0
2621,0,23695,1,1,10000,100000,0
2622,0,23696,1,1,10000,100000,0
2623,0,17644,1,1,10000,100000,0
2625,0,24423,1,1,10000,100000,0
2626,0,1460,1,1,10000,100000,0
2627,0,18465,1,1,10000,100000,0
2628,0,18466,1,1,10000,100000,0
2629,0,18467,1,1,10000,100000,0
2630,0,18468,1,1,10000,100000,0
2631,0,18469,1,1,10000,100000,0
2632,0,8055,1,1,10000,100000,0
2633,0,24575,1,1,10000,100000,0
2635,0,15707,1,1,10000,100000,0
2639,0,24791,1,1,10000,100000,0
2640,0,24792,1,1,10000,100000,0
2641,0,24794,1,1,10000,100000,0
2642,0,23331,1,1,10000,100000,0
2643,0,14055,1,1,10000,100000,0
2644,0,24844,1,1,10000,100000,0
2645,0,24844,1,1,10000,100000,0
2646,0,5005,1,1,10000,100000,0
2647,0,25002,1,1,10000,100000,0
2648,0,24844,1,1,10000,100000,0
2649,0,24211,1,1,10000,100000,0
2650,0,14949,1,1,5000,100000,0
2651,0,14949,1,3,10000,100000,0
2652,0,25065,1,1,10000,100000,0
2653,0,25245,1,1,10000,100000,0
2655,0,14706,1,1,10000,100000,0
2656,0,25099,1,1,10000,100000,0
2657,0,25326,1,1,10000,100000,0
2658,0,25327,1,1,10000,100000,0
2659,0,25345,1,1,10000,100000,0
2660,0,25120,1,1,10000,100000,0
2661,0,15694,3,10,10000,100000,0
2662,0,25254,1,1,10000,100000,0
2663,0,25218,1,1,10000,100000,0
2664,0,25219,1,1,10000,100000,0
2666,0,25222,1,1,10000,100000,0
2669,0,25002,1,1,10000,100000,0
2670,0,25683,1,1,10000,100000,0
2671,0,25693,1,1,10000,100000,0
2672,0,25694,1,1,10000,100000,0
2673,0,25695,1,1,10000,100000,0
2674,0,25696,1,1,10000,100000,0
2675,0,24160,1,1,9500,100000,0
2676,0,25697,1,1,10000,100000,0
2677,0,25737,1,1,10000,100000,0
2678,0,25778,1,1,10000,100000,0
2680,0,25781,1,1,10000,100000,0
2681,0,25817,1,1,10000,100000,0
2684,0,8017,1,1,10000,100000,0
2685,0,8318,1,1,10000,100000,0
2686,0,8318,2,6,10000,100000,0
