id,merchant_pack_id,item_id,grade_id
4413,239,20636,4
4414,239,20663,4
4415,239,20690,4
4416,239,20717,4
4417,239,20556,4
4418,239,20583,4
4419,239,20610,4
4420,239,20637,4
4421,239,20557,4
4422,239,20585,4
4423,239,20558,4
4425,239,20584,4
4426,239,20611,4
4427,239,20612,4
4428,239,20638,4
4429,239,20639,4
4430,239,20664,4
4431,239,20665,4
4432,239,20666,4
4433,239,20691,4
4434,239,20693,4
4435,240,20744,4
4436,239,20692,4
4437,239,20718,4
4438,239,20719,4
4439,239,20720,4
4440,241,20990,4
4441,241,21016,4
4442,241,21071,4
4443,241,21098,4
4444,241,21017,4
4445,241,21044,4
4446,241,20933,4
4447,241,20934,4
4448,241,20935,4
4449,241,20936,4
4450,241,20960,4
4451,241,20961,4
4452,241,20962,4
4453,241,20963,4
4454,241,20987,4
4455,241,20988,4
4456,241,20989,4
4457,241,21014,4
4459,241,21015,4
4460,240,20745,4
4461,241,21041,4
4462,240,20746,4
4463,241,21042,4
4464,240,20747,4
4465,241,21043,4
4467,241,21068,4
4468,241,21069,4
4469,241,21070,4
4470,241,21095,4
4471,241,21096,4
4472,240,20771,4
4473,240,20772,4
4474,241,21097,4
4475,240,20773,4
4476,240,20774,4
4477,240,20798,4
4478,240,20799,4
4479,240,20800,4
4480,240,20801,4
4481,240,20825,4
4482,240,20826,4
4483,240,20827,4
4484,240,20828,4
4486,240,20852,4
4487,240,20853,4
4488,240,20854,4
4489,243,18818,4
4490,240,20855,4
4491,240,20879,4
4492,240,20880,4
4493,240,20881,4
4494,240,20882,4
4495,240,20906,4
4496,240,20907,4
4497,240,20908,4
4498,240,20909,4
4499,243,18819,4
4500,243,18820,4
4501,243,18821,4
4502,242,20195,4
4503,243,18822,4
4504,242,20196,4
4505,242,20197,4
4506,243,7731,4
4507,242,20198,4
4508,243,7732,4
4509,242,20222,4
4510,242,20223,4
4511,242,20224,4
4512,242,20225,4
4513,242,20262,4
4515,242,20263,4
4516,242,20264,4
4517,242,20265,4
4518,242,20302,4
4519,242,20303,4
4520,242,20304,4
4521,242,20305,4
4522,242,20342,4
4523,243,17887,4
4524,242,20343,4
4525,243,17888,4
4526,242,20344,4
4527,242,20345,4
4528,242,20382,4
4529,242,20383,4
4530,242,20435,4
4531,242,20436,4
4532,242,20437,4
4533,242,20438,4
4534,242,20462,4
4535,242,20463,4
4536,242,20464,4
4537,242,20465,4
4538,242,20528,4
4539,242,20529,4
4540,242,20530,4
4541,242,20531,4
4542,243,7727,4
4543,243,17798,4
4544,243,7728,4
4545,243,17797,4
4546,243,17885,4
4547,243,17886,4
4548,242,20384,4
4549,242,20385,4
4551,242,18400,4
4553,242,18396,4
4554,242,18404,4
4555,242,18408,4
4556,242,18416,4
4558,244,26792,0
4561,244,8529,0
4563,244,18970,0
4564,244,26647,0
4565,244,26671,0
4566,244,19041,0
4567,244,19042,0
4568,244,19043,0
4574,244,26782,0
4575,244,26783,0
4576,244,26784,0
4577,244,26785,0
4578,244,8504,0
4579,244,14716,0
4580,244,14726,0
4581,244,14755,0
4582,244,14766,0
4583,244,14775,0
4584,244,26855,0
4585,244,26856,0
4586,243,24094,4
4587,243,24095,4
4588,243,24096,4
4589,243,24097,4
4590,243,24098,4
4591,243,26675,4
4592,244,26857,0
4593,244,26858,0
4594,244,26859,0
4595,244,24751,0
4596,244,24753,0
4597,244,24755,0
4598,244,24757,0
4599,244,24761,0
4600,244,24763,0
4601,244,24765,0
4602,244,24767,0
4603,244,24769,0
4604,244,24771,0
4605,244,24773,0
4606,244,24775,0
4607,244,24693,0
4608,244,24696,0
4609,244,24699,0
4610,244,24702,0
4611,244,24705,0
4612,244,24708,0
4613,244,24711,0
4614,244,24714,0
4615,244,24717,0
4616,244,24722,0
4617,244,24726,0
4618,244,24730,0
4619,244,24733,0
4620,244,24737,0
4621,244,24741,0
4622,244,24745,0
4685,242,20497,4
4686,242,20498,4
4687,242,20499,4
4688,242,20484,4
4689,242,20485,4
4690,242,20486,4
4700,224,19466,1
4701,224,19465,1
4708,249,27364,1
4716,250,27378,1
4717,249,27505,1
4721,164,26812,0
4722,164,26807,0
4723,164,26803,0
4724,249,27515,1
4729,250,27570,1
4730,250,27571,1
4731,250,27574,1
4732,249,27575,1
4733,250,27572,1
4734,249,27573,1
4739,225,19466,0
4740,225,19465,0
4758,224,26424,0
4759,197,7769,1
4760,131,7769,1
4761,149,7769,1
4762,132,7769,1
4763,133,7769,1
4764,134,7769,1
4765,185,7769,1
4766,145,7769,1
4767,223,7769,1
4768,251,27734,2
4769,224,18388,0
4770,224,18389,0
4771,225,18388,0
4772,225,18389,0
4786,223,7744,1
5023,238,11127,0
5024,238,27135,0
5025,238,27701,0
5026,238,27702,0
5031,223,27735,0
5036,244,28333,0
5038,238,28333,1
5039,253,20206,4
5040,253,20207,4
5041,253,20208,4
5043,253,20210,4
5044,253,20209,4
5045,253,20211,4
5046,253,20212,4
5047,253,20233,4
5048,253,20234,4
5049,253,20235,4
5050,253,20236,4
5051,253,20237,4
5052,253,20238,4
5053,253,20239,4
5054,253,20250,4
5055,253,20251,4
5056,253,20252,4
5057,253,20273,4
5058,253,20274,4
5059,253,20275,4
5060,253,20276,4
5061,253,20277,4
5062,253,20278,4
5063,253,20279,4
5064,253,20290,4
5065,253,20291,4
5066,253,20292,4
5067,253,20313,4
5068,253,20314,4
5069,253,20315,4
5070,253,20316,4
5072,253,20317,4
5073,253,20318,4
5074,253,20319,4
5075,253,20330,4
5076,253,20331,4
5077,253,20332,4
5078,254,20566,4
5079,254,20567,4
5080,254,20568,4
5081,253,20353,4
5082,254,20569,4
5083,253,20354,4
5084,254,20570,4
5085,254,20571,4
5086,254,20572,4
5087,254,20593,4
5088,253,20355,4
5089,254,20594,4
5090,253,20356,4
5091,254,20595,4
5092,254,20596,4
5093,253,20357,4
5094,254,20597,4
5095,254,20598,4
5096,253,20358,4
5097,254,20599,4
5098,253,20359,4
5099,254,20620,4
5100,254,20621,4
5101,254,20622,4
5102,253,20370,4
5103,254,20623,4
5104,254,20624,4
5105,253,20371,4
5106,254,20625,4
5107,253,20372,4
5108,254,20626,4
5109,253,20393,4
5110,254,20647,4
5111,253,20394,4
5112,254,20648,4
5113,253,20395,4
5114,254,20649,4
5115,254,20650,4
5116,253,20396,4
5117,254,20651,4
5118,253,20397,4
5119,254,20652,4
5120,253,20398,4
5121,254,20653,4
5122,254,20674,4
5123,253,20399,4
5124,253,20410,4
5125,253,20411,4
5126,253,20412,4
5127,254,20675,4
5128,253,20423,4
5129,254,20676,4
5130,254,20677,4
5131,253,20424,4
5132,254,20678,4
5133,254,20679,4
5134,253,20425,4
5135,254,20680,4
5136,253,20446,4
5137,254,20701,4
5138,254,20702,4
5139,253,20447,4
5140,254,20703,4
5141,253,20448,4
5142,254,20704,4
5143,254,20705,4
5144,253,20449,4
5145,254,20706,4
5146,253,20450,4
5147,254,20707,4
5148,253,20451,4
5149,254,20728,4
5150,253,20452,4
5151,254,20729,4
5152,254,20730,4
5153,253,20473,4
5154,254,20731,4
5155,253,20474,4
5156,254,20732,4
5157,254,20733,4
5158,253,20475,4
5159,254,20734,4
5160,253,20476,4
5161,254,20755,4
5162,253,20477,4
5163,253,20478,4
5164,253,20479,4
5165,253,20490,4
5166,253,20491,4
5167,253,20492,4
5168,253,20503,4
5169,253,20504,4
5170,253,20505,4
5171,253,20516,4
5172,253,20517,4
5173,253,20518,4
5174,254,20756,4
5175,254,20757,4
5176,254,20758,4
5177,254,20759,4
5178,254,20760,4
5179,254,20761,4
5180,254,20782,4
5181,254,20783,4
5182,254,20784,4
5183,254,20785,4
5184,254,20786,4
5185,254,20787,4
5186,253,20539,4
5187,254,20788,4
5188,253,20540,4
5189,254,20809,4
5190,254,20810,4
5191,253,20541,4
5192,254,20811,4
5193,253,20542,4
5194,254,20812,4
5195,254,20813,4
5196,253,20543,4
5197,254,20814,4
5198,254,20815,4
5199,253,20544,4
5200,254,20836,4
5201,254,20837,4
5202,254,20838,4
5203,254,20839,4
5204,254,20840,4
5205,254,20841,4
5206,254,20842,4
5207,254,20863,4
5208,254,20864,4
5209,254,20865,4
5210,254,20866,4
5211,254,20867,4
5212,254,20868,4
5213,254,20869,4
5214,254,20890,4
5215,253,20545,4
5216,254,20891,4
5217,254,20892,4
5218,254,20893,4
5219,254,20894,4
5220,254,20895,4
5221,254,20896,4
5222,254,20917,4
5223,254,20918,4
5224,254,20919,4
5225,254,20920,4
5226,254,20921,4
5227,254,20922,4
5228,254,20923,4
5229,254,20944,4
5230,254,20945,4
5231,254,20946,4
5232,254,20947,4
5233,254,20948,4
5234,254,20949,4
5235,254,20950,4
5236,254,20971,4
5237,254,20972,4
5238,254,20973,4
5239,254,20974,4
5240,254,20975,4
5241,254,20976,4
5242,254,20977,4
5243,254,20998,4
5244,254,20999,4
5245,254,21000,4
5246,254,21001,4
5247,254,21002,4
5248,254,21003,4
5249,254,21004,4
5251,254,21025,4
5252,254,21026,4
5253,254,21027,4
5254,254,21028,4
5255,254,21029,4
5256,254,21030,4
5257,254,21031,4
5258,254,21052,4
5259,254,21053,4
5260,254,21054,4
5261,254,21055,4
5262,254,21056,4
5263,254,21057,4
5264,254,21058,4
5267,254,21079,4
5268,254,21080,4
5269,254,21081,4
5270,254,21082,4
5271,254,21083,4
5272,254,21084,4
5273,254,21085,4
5274,254,21106,4
5275,254,21107,4
5276,254,21108,4
5277,254,21109,4
5278,254,21110,4
5279,254,21111,4
5280,254,21112,4
5303,238,16353,0
5304,238,16354,1
5305,238,16355,1
5306,238,23653,1
5308,257,4053,0
5310,257,7765,0
5311,257,7769,0
5312,257,8376,0
5313,257,15617,1
5314,257,15618,1
5315,257,15620,1
5316,257,16000,1
5317,257,16370,1
5318,257,16371,1
5319,257,16372,1
5320,257,16373,1
5321,257,16374,1
5322,257,16375,1
5323,257,16376,1
5324,257,16377,1
5325,257,16378,1
5326,257,16379,1
5327,257,16380,1
5328,257,16381,1
5329,257,16382,1
5330,257,16383,1
5331,257,16384,1
5332,257,18456,1
5333,257,19812,1
5334,257,23642,1
5335,257,23705,1
5338,238,26921,1
5340,258,29008,0
5341,259,20566,11
5342,259,20567,11
5343,259,20568,11
5344,259,20569,11
5345,259,20570,11
5346,259,20571,11
5347,259,20572,11
5348,259,20593,11
5349,259,20594,11
5350,259,20595,11
5351,259,20596,11
5352,259,20597,11
5353,259,20598,11
5354,259,20599,11
5355,259,20620,11
5356,259,20621,11
5357,259,20622,11
5358,259,20623,11
5359,259,20624,11
5360,260,20206,11
5361,259,20625,11
5362,259,20626,11
5363,259,20647,11
5364,259,20648,11
5365,259,20649,11
5366,260,20207,11
5367,259,20650,11
5368,260,20208,11
5369,259,20651,11
5370,260,20209,11
5371,259,20652,11
5372,259,20653,11
5373,259,20674,11
5374,259,20675,11
5375,259,20676,11
5376,260,20210,11
5377,259,20677,11
5378,259,20678,11
5379,259,20679,11
5380,260,20211,11
5381,259,20680,11
5382,259,20701,11
5383,260,20212,11
5384,259,20702,11
5385,259,20703,11
5386,259,20704,11
5387,260,20233,11
5388,259,20705,11
5389,259,20706,11
5390,260,20234,11
5391,259,20707,11
5392,259,20728,11
5393,260,20235,11
5394,259,20729,11
5395,260,20236,11
5396,259,20730,11
5397,259,20731,11
5398,260,20237,11
5399,259,20732,11
5400,259,20733,11
5401,260,20238,11
5402,259,20734,11
5403,259,20755,11
5404,260,20239,11
5405,259,20756,11
5406,260,20250,11
5407,259,20757,11
5408,259,20758,11
5410,259,20759,11
5411,259,20760,11
5412,260,20252,11
5413,259,20761,11
5414,260,20251,11
5415,259,20782,11
5416,259,20783,11
5417,260,20273,11
5418,259,20784,11
5419,259,20785,11
5420,260,20274,11
5421,259,20786,11
5422,260,20275,11
5423,259,20787,11
5424,259,20788,11
5425,260,20276,11
5426,259,20809,11
5427,260,20277,11
5428,259,20810,11
5429,260,20278,11
5430,259,20811,11
5431,259,20812,11
5432,260,20279,11
5433,259,20813,11
5434,259,20814,11
5435,260,20290,11
5436,259,20815,11
5437,259,20836,11
5438,260,20291,11
5439,259,20837,11
5440,259,20838,11
5441,260,20292,11
5442,259,20839,11
5443,259,20840,11
5444,260,20313,11
5445,259,20841,11
5446,259,20842,11
5447,260,20314,11
5448,260,20315,11
5449,259,20863,11
5450,259,20864,11
5451,260,20316,11
5452,259,20865,11
5453,259,20866,11
5454,259,20867,11
5455,260,20317,11
5456,259,20868,11
5457,259,20869,11
5458,260,20318,11
5459,259,20890,11
5460,260,20319,11
5461,259,20891,11
5462,259,20892,11
5463,260,20330,11
5464,259,20893,11
5465,259,20894,11
5466,260,20331,11
5467,259,20895,11
5468,259,20896,11
5469,260,20332,11
5470,259,20917,11
5471,259,20918,11
5472,260,20353,11
5473,259,20919,11
5474,259,20920,11
5475,259,20921,11
5476,260,20354,11
5477,259,20922,11
5478,259,20923,11
5479,260,20355,11
5480,259,20944,11
5481,259,20945,11
5482,260,20356,11
5483,259,20946,11
5484,259,20947,11
5485,259,20948,11
5486,260,20357,11
5487,259,20949,11
5488,259,20950,11
5489,260,20358,11
5490,259,20971,11
5491,260,20359,11
5492,259,20972,11
5493,259,20973,11
5494,260,20370,11
5495,259,20974,11
5496,259,20975,11
5497,259,20976,11
5498,260,20371,11
5499,259,20977,11
5500,260,20372,11
5501,259,20998,11
5502,259,20999,11
5503,260,20393,11
5504,259,21000,11
5505,260,20394,11
5506,259,21001,11
5507,259,21002,11
5508,260,20395,11
5509,259,21003,11
5510,259,21004,11
5511,260,20396,11
5512,259,21025,11
5513,260,20397,11
5514,259,21026,11
5515,259,21027,11
5516,260,20398,11
5517,259,21028,11
5518,259,21029,11
5519,260,20399,11
5520,259,21030,11
5521,260,20410,11
5522,259,21031,11
5523,260,20411,11
5524,259,21052,11
5525,259,21053,11
5526,260,20412,11
5527,259,21054,11
5528,259,21055,11
5529,260,20423,11
5530,259,21056,11
5531,259,21057,11
5532,260,20424,11
5533,260,20425,11
5534,259,21058,11
5535,259,21079,11
5536,260,20446,11
5537,259,21080,11
5538,260,20447,11
5539,259,21081,11
5540,260,20448,11
5541,259,21082,11
5542,259,21083,11
5543,260,20449,11
5544,259,21084,11
5545,259,21085,11
5546,259,21106,11
5547,260,20450,11
5548,259,21107,11
5549,260,20451,11
5550,259,21108,11
5551,259,21109,11
5552,260,20452,11
5553,259,21110,11
5554,260,20473,11
5555,259,21111,11
5556,259,21112,11
5557,260,20474,11
5558,260,20475,11
5559,260,20476,11
5560,260,20477,11
5561,260,20478,11
5562,260,20479,11
5563,260,20490,11
5564,260,20491,11
5565,260,20492,11
5566,260,20503,11
5567,260,20504,11
5568,260,20505,11
5569,260,20516,11
5570,260,20517,11
5571,260,20518,11
5572,260,20539,11
5573,260,20540,11
5574,260,20541,11
5575,260,20542,11
5576,260,20543,11
5577,260,20544,11
5578,260,20545,11
5581,249,29283,1
5583,250,29284,1
5596,192,14878,1
5619,262,29799,1
5621,262,29947,0
8000001,164,26830,0
8000002,140,27522,0
8000003,140,27523,0
8000004,140,27524,1
8000005,140,27525,0
8000006,140,27526,1
8000007,140,27527,1
8000008,140,27528,1
8000009,140,27529,1
8000010,140,27530,1
8000011,140,27531,1
8000012,140,27532,1
8000013,140,27533,1
8000014,140,27534,1
8000015,140,27535,1
8000016,140,27536,1
8000017,140,27537,1
8000018,164,27544,1
8000019,164,27652,1
8000020,164,27541,1
8000021,164,27542,1
8000022,164,27540,1
8000023,149,28242,1
8000024,149,7744,1
8000025,257,7744,1
8000026,197,7744,1
