id,craft_pack_id,craft_id
8488,31,5164
8489,31,5165
8490,31,5166
8491,31,5167
8494,31,5176
8495,31,5177
8496,31,5178
8497,31,5179
8498,31,5180
8499,31,5181
8500,31,5185
8503,31,5203
8504,31,5204
8505,31,5205
8506,31,5206
8507,31,5207
8508,31,5208
8509,31,5212
8527,13,4324
8528,13,4325
8529,13,4326
8572,19,111
8573,19,83
8575,19,85
8576,19,4008
8577,19,4066
8578,16,2831
8579,16,2833
8582,16,4011
8583,16,4009
8584,16,2674
8585,17,122
8586,17,123
8588,17,125
8589,17,4094
8590,14,2876
8591,14,2877
8592,14,2878
8593,14,2879
8594,14,2880
8595,14,2881
8596,14,2882
8597,14,2883
8598,14,2884
8602,14,4093
8603,18,115
8604,18,116
8606,18,118
8607,18,4007
8608,20,77
8609,20,2836
8610,20,78
8611,20,80
8612,20,2838
8613,20,82
8614,20,2837
8615,20,4006
8616,22,2621
8617,22,2622
8620,22,2625
8621,22,2626
8624,22,2629
8625,22,2630
8628,22,2633
8629,22,2634
8632,22,3998
8633,22,3999
8634,22,2641
8635,22,2642
8636,22,2637
8637,22,2638
8638,22,4002
8639,22,4003
8656,13,2663
8658,33,2653
8659,33,2654
8660,33,2655
8661,33,4095
8662,33,2657
8663,33,2658
8664,33,2659
8665,33,2660
8666,33,4096
8667,33,2818
8668,33,2819
8669,33,2820
8670,33,2821
8671,33,4097
8672,33,2661
8673,33,2662
8674,33,4098
8675,33,2663
8676,33,2664
8677,33,4099
8678,82,2622
8679,82,2623
8680,82,2624
8681,82,2625
8682,82,2626
8683,82,2627
8684,82,2628
8685,82,2629
8686,82,2630
8687,82,2631
8688,82,2632
8689,82,2633
8690,82,2634
8691,82,2635
8692,82,2636
8693,82,2637
8694,82,2638
8695,82,2639
8696,82,2640
8697,82,3998
8698,82,3999
8699,82,4000
8700,82,4001
8701,82,2641
8702,82,2642
8703,82,2643
8704,82,2644
8706,82,4002
8707,82,4003
8708,82,4004
8709,82,4005
8718,21,64
8723,31,486
8724,31,487
8725,31,485
8727,31,483
8728,31,254
8729,31,64
8731,31,364
8732,31,482
8733,31,357
8734,31,356
8735,31,216
8736,31,215
8737,31,246
8738,31,350
8739,31,359
8740,31,358
8741,31,354
8742,31,353
8743,31,352
8744,31,355
8745,31,351
8748,31,91
8749,31,92
8750,31,210
8751,31,65
8752,31,206
8753,31,244
8754,31,242
8755,31,243
8756,31,241
8757,31,240
8758,31,211
8759,31,245
8765,31,218
8767,31,484
8768,31,253
8769,31,247
8770,31,248
8771,31,481
8772,31,480
8773,31,365
8776,31,94
8777,31,204
8778,31,202
8779,31,201
8780,31,203
8781,31,205
8782,31,200
8785,17,5299
8786,21,350
8788,21,351
8790,21,352
8792,20,5300
8793,20,5301
8799,33,4333
8800,33,4329
8819,13,5304
8820,33,5304
8821,18,5305
8822,20,5306
8826,21,5308
8827,21,5309
8828,21,5310
8829,31,5308
8830,31,5309
8831,31,5310
8832,21,5311
8833,21,5312
8834,21,5313
8835,31,5311
8836,31,5312
8837,31,5313
8838,20,84
8843,21,5318
8844,21,5319
8845,21,5320
8847,31,5318
8848,31,5319
8849,31,5320
8850,21,5324
8851,21,5323
8852,21,5322
8854,31,5324
8855,31,5323
8856,31,5322
8858,21,5325
8859,31,5325
8860,31,86
8861,21,5326
8862,31,5326
8863,21,5327
8864,31,5327
8865,31,4102
8866,31,4103
8867,31,4105
8868,31,4104
8869,31,4107
8870,20,5307
8871,20,5328
8875,32,5329
8876,32,5330
8877,32,5331
8878,32,5332
8879,32,5333
8880,32,5334
8881,32,5335
8882,32,5336
8883,32,5337
8884,32,5338
8885,32,5339
8886,32,5340
8887,32,5341
8888,32,5342
8889,32,5343
8890,32,4047
8891,28,4909
8892,28,4910
8893,28,4911
8894,28,4912
8895,28,4913
8896,28,4914
8897,28,4918
8900,30,4508
8901,30,4509
8902,30,4513
8905,30,4531
8906,30,4532
8907,30,4533
8908,30,4534
8909,30,4535
8910,30,4536
8911,30,4540
8914,29,4697
8915,29,4698
8916,29,4702
8919,29,4720
8920,29,4721
8921,29,4722
8922,29,4723
8923,29,4724
8924,29,4725
8925,29,4729
8930,25,4048
8931,33,4288
8932,33,4289
8933,33,4290
8934,33,4291
8935,33,4292
8936,33,4293
8937,33,4294
8938,33,4295
8939,33,4296
8940,33,4297
8941,33,4298
8942,33,4299
8944,25,5230
8945,25,5231
8946,25,5232
8947,25,5233
8948,54,5230
8949,54,5231
8950,54,5232
8951,54,5233
8952,54,5234
8953,54,5235
8954,54,5239
8957,20,79
8958,20,2834
8959,25,4063
8960,54,4063
8968,55,2
8969,55,3
8970,56,4
8971,56,5
8972,58,6
8973,58,7
8974,59,8
8975,59,9
8976,61,10
8977,61,11
8978,63,12
8979,63,13
8980,64,14
8981,64,15
8982,65,16
8983,65,17
8984,66,18
8985,66,19
8986,67,20
8987,67,21
8988,68,22
8989,68,23
8990,69,24
8991,69,25
8992,70,26
8993,70,27
8994,71,28
8995,71,29
8996,72,30
8997,72,31
8998,73,32
8999,73,33
9000,74,34
9001,74,35
9002,75,36
9003,75,37
9004,76,38
9005,76,39
9006,77,40
9007,77,41
9008,78,42
9009,78,43
9010,79,44
9011,79,45
9012,20,81
9013,21,48
9014,31,48
9017,15,87
9018,32,87
9019,13,4327
9020,13,4328
9021,33,4330
9022,33,4331
9023,33,4332
9028,33,4324
9029,33,4325
9030,33,4326
9031,33,4327
9032,33,4328
9033,13,277
9034,13,278
9036,13,280
9037,13,281
9039,13,283
9040,13,284
9042,13,286
9043,13,287
9045,13,289
9046,13,290
9048,13,292
9049,13,293
9051,13,295
9052,13,296
9054,13,298
9057,13,301
9060,13,304
9061,13,305
9062,13,306
9063,13,307
9065,13,310
9066,13,311
9068,13,314
9069,13,315
9071,13,317
9072,13,318
9075,13,321
9076,13,322
9078,13,325
9079,13,326
9081,13,329
9082,13,330
9084,13,332
9085,13,333
9086,13,334
9087,13,335
9088,33,277
9089,33,278
9090,33,279
9091,33,280
9092,33,281
9093,33,282
9094,33,283
9095,33,284
9096,33,285
9097,33,286
9098,33,287
9099,33,288
9100,33,289
9101,33,290
9102,33,291
9103,33,292
9104,33,293
9105,33,294
9106,33,295
9107,33,296
9108,33,297
9109,33,298
9112,33,301
9115,33,304
9116,33,305
9117,33,306
9118,33,307
9119,33,308
9120,33,309
9121,33,310
9122,33,311
9123,33,312
9124,33,313
9125,33,314
9126,33,315
9127,33,316
9128,33,317
9129,33,318
9130,33,319
9131,33,320
9132,33,321
9133,33,322
9134,33,323
9135,33,324
9136,33,325
9137,33,326
9138,33,327
9139,33,328
9140,33,329
9141,33,330
9142,33,331
9143,33,332
9144,33,333
9145,33,334
9146,33,335
9147,13,4334
9148,13,4335
9149,13,4336
9150,33,4334
9151,33,4335
9152,33,4336
9153,15,89
9154,32,89
9155,20,49
9156,23,5353
9157,23,5354
9158,23,5355
9159,23,5356
9160,23,5357
9161,8,5358
9162,8,5359
9163,8,5360
9164,8,5361
9165,8,5362
9166,23,5363
9167,23,5364
9168,23,5365
9169,23,5366
9170,23,5367
9171,8,5368
9172,8,5369
9173,8,5370
9174,8,5371
9175,8,5372
9176,23,5373
9177,23,5374
9178,23,5375
9179,23,5376
9180,23,5377
9181,8,5378
9182,8,5379
9183,8,5380
9184,8,5381
9185,8,5382
9186,30,5353
9187,30,5354
9188,30,5355
9189,30,5356
9190,30,5357
9191,29,5358
9192,29,5359
9193,29,5360
9194,29,5361
9195,29,5362
9196,30,5363
9197,30,5364
9198,30,5365
9199,30,5366
9200,30,5367
9201,29,5368
9202,29,5369
9203,29,5370
9204,29,5371
9205,29,5372
9206,30,5373
9207,30,5374
9208,30,5375
9209,30,5376
9210,30,5377
9211,29,5378
9212,29,5379
9213,29,5380
9214,29,5381
9215,29,5382
9216,21,353
9217,21,354
9218,21,355
9219,21,356
9220,21,357
9221,21,358
9222,21,359
9223,21,364
9224,21,365
9225,21,480
9226,21,481
9227,21,482
9228,21,483
9229,21,484
9230,21,485
9231,21,486
9232,21,487
9233,31,66
9234,31,67
9235,31,68
9236,31,69
9237,31,93
9238,31,95
9239,31,96
9240,31,207
9241,31,208
9242,31,209
9243,31,212
9244,31,213
9245,31,214
9246,31,217
9247,31,219
9248,31,220
9249,31,221
9250,31,222
9251,31,249
9252,31,250
9253,31,251
9254,31,252
9255,31,255
9256,31,256
9257,31,257
9258,31,258
9259,31,259
9260,31,360
9261,31,361
9262,31,362
9263,31,363
9264,31,366
9265,31,367
9266,31,368
9267,31,369
9268,15,105
9269,15,170
9270,15,172
9271,15,174
9272,15,176
9273,15,178
9274,15,180
9275,15,182
9276,15,184
9277,15,186
9278,15,188
9279,15,190
9280,15,192
9281,15,194
9282,15,400
9283,15,401
9284,15,402
9285,15,403
9286,15,404
9287,15,405
9288,15,407
9289,15,419
9290,15,420
9291,15,425
9292,15,488
9293,32,105
9294,32,170
9295,32,172
9296,32,174
9297,32,176
9298,32,178
9299,32,180
9300,32,182
9301,32,184
9302,32,186
9303,32,188
9304,32,190
9305,32,192
9306,32,194
9307,32,400
9308,32,401
9309,32,402
9310,32,403
9311,32,404
9312,32,405
9313,32,407
9314,32,419
9315,32,420
9316,32,425
9317,32,488
9318,32,106
9319,32,107
9320,32,406
9321,32,408
9322,32,409
9323,32,410
9324,32,411
9325,32,412
9326,32,413
9327,32,414
9328,32,415
9329,32,416
9330,32,417
9331,32,418
9332,32,421
9333,32,422
9334,32,423
9335,32,424
9336,32,426
9337,32,427
9338,32,428
9339,32,429
9340,32,430
9341,32,431
9342,32,432
9343,32,433
9344,32,434
9345,32,435
9346,32,436
9347,21,489
9348,31,489
9349,13,5383
9350,33,5383
9351,83,51
9352,83,52
9353,83,53
9354,83,54
9355,83,55
9356,83,56
9357,83,57
9358,83,58
9359,83,59
9360,83,60
9361,83,61
9362,80,70
9363,80,71
9364,81,72
9365,81,73
9366,21,5317
9367,31,5317
9368,21,5321
9369,31,5321
9370,14,4012
9371,28,4100
9372,28,4092
9378,21,437
9379,31,437
9380,55,97
9381,56,97
9382,55,5387
9383,56,5388
9384,58,97
9385,59,97
9386,61,97
9387,63,97
9388,64,97
9389,65,97
9390,66,97
9391,67,97
9392,58,5389
9393,59,5390
9394,61,5391
9395,63,5392
9396,64,5393
9397,65,5394
9398,66,5395
9399,67,5396
9400,68,97
9401,69,97
9402,70,97
9403,71,97
9404,72,97
9405,73,97
9406,75,97
9407,74,97
9408,76,97
9409,77,97
9410,78,97
9411,79,97
9412,80,97
9413,68,5397
9414,69,5398
9415,70,5399
9416,71,5400
9417,72,5401
9418,73,5402
9419,74,5403
9420,75,5404
9421,76,5405
9422,77,5406
9423,78,5407
9424,79,5408
9425,80,5409
9428,84,5412
9429,84,5413
9430,84,5414
9431,84,5415
9432,84,5416
9433,84,5417
9434,84,5418
9435,84,5419
9436,84,5420
9437,84,5421
9438,84,5422
9439,84,5423
9440,84,5424
9441,84,5425
9442,84,5426
9443,84,5427
9444,84,5428
9445,84,5429
9446,84,5430
9447,84,5431
9448,84,5432
9449,84,5433
9450,84,5434
9451,84,5435
9452,84,5436
9453,14,5437
9454,31,4058
9455,31,4059
9456,31,4062
9459,85,5446
9460,85,5447
9461,85,5449
9462,85,5448
9463,86,5452
9464,86,5451
9465,86,5453
9466,86,5454
9472,33,5458
9473,33,5459
9474,33,5460
9475,16,5461
9476,18,5462
9479,13,5464
9480,33,5464
9481,33,5465
9482,84,5466
9483,84,5467
9484,84,5468
9490,82,5474
9491,82,5473
9492,82,5475
9493,82,5476
9494,15,5477
9495,32,5477
9496,84,5478
9497,33,5479
9498,33,5480
9499,33,5481
9500,33,5482
9501,33,5483
9502,87,5484
9503,87,5485
9504,87,5486
9505,87,5487
9506,87,5488
9507,87,5489
9508,87,5490
9509,87,5491
9510,87,5492
9511,87,5493
9512,87,5494
9513,87,5495
9514,87,5496
9515,87,5497
9516,87,5498
9517,87,5499
9518,87,5500
9519,87,5501
9520,87,5502
9521,87,5503
9522,87,5504
9523,15,5505
9524,15,5506
9525,15,5507
9526,15,5508
9527,32,5505
9528,32,5506
9529,32,5507
9530,32,5508
9544,83,5518
9545,83,5519
9546,83,5520
9547,83,5521
9548,83,5522
9549,83,5523
9550,83,5524
9551,83,5525
9552,83,5526
9553,83,5527
9554,83,5528
9555,83,5529
9568,17,5538
9586,15,5546
9587,32,5546
9606,91,5568
9607,91,5569
9608,91,5570
9609,92,5565
9610,89,5577
9649,83,5590
9658,93,5600
9659,93,5601
9660,93,5602
9665,89,5605
9666,89,5607
9667,89,5606
9708,94,5621
9709,94,5613
9710,94,5614
9711,94,5615
9712,94,5616
9713,94,5618
9714,94,5617
9715,94,5619
9723,89,5628
9727,95,5631
9728,95,5632
9729,95,5633
9730,19,5344
9731,17,5345
9732,18,5346
9733,20,5347
9735,16,5349
9736,16,5350
9777,96,2842
9778,96,5577
9779,96,5605
9780,96,5607
9781,96,5606
9786,96,5628
9787,55,75
9788,56,75
9789,57,75
9790,58,75
9791,59,75
9792,60,75
9793,61,75
9794,62,75
9795,63,75
9796,64,75
9797,65,75
9798,66,75
9799,67,75
9800,68,75
9801,69,75
9802,70,75
9803,71,75
9804,72,75
9805,73,75
9806,74,75
9807,75,75
9808,76,75
9809,77,75
9810,78,75
9811,79,75
9812,80,75
9815,33,2876
9816,33,2877
9817,33,2878
9818,33,2879
9819,33,2880
9820,33,2881
9821,33,2882
9822,33,2883
9823,33,2884
9824,33,5437
9825,33,4093
9870,97,5663
9871,97,5664
9872,97,5665
9873,97,5666
9874,97,5667
9875,97,5668
9876,97,5669
9877,97,5670
9878,97,5671
9879,97,5672
9880,97,5673
9881,97,5674
9882,97,5675
9883,97,5676
9884,97,5677
9885,97,5678
9886,97,5679
9887,97,5680
9888,97,5681
9889,97,5682
9890,97,5683
9891,97,5684
9892,97,5685
9893,97,5686
9894,97,5687
9895,97,5688
9896,97,5662
9897,97,5661
9901,98,5692
9903,98,5694
9904,98,5695
9905,98,5696
9906,98,5697
9907,98,5698
9908,98,5699
9909,98,5700
9912,100,5711
9913,100,5710
9914,100,5712
9915,100,5713
9916,100,5714
9917,100,5715
9918,94,5703
9919,94,5704
9920,94,5705
9921,94,5706
9922,94,5708
9923,94,5707
9924,94,5709
9925,100,5716
9926,98,5693
9927,33,5510
9956,8,5738
9962,84,5744
9963,84,5743
9964,84,5742
9965,102,5745
9966,102,5746
9967,102,5747
9968,102,5748
9969,102,5749
9970,102,5750
9971,102,5751
9972,101,5752
9973,101,5753
9974,101,5754
9975,101,5755
9976,101,5756
9977,101,5757
9978,101,5758
9979,102,5759
9980,102,5760
9981,102,5761
9982,102,5762
9983,102,5763
9984,102,5764
9985,102,5765
9986,101,5766
9987,101,5767
9988,101,5768
9989,101,5769
9990,101,5770
9991,101,5771
9992,101,5772
9993,102,5773
9994,102,5774
9995,102,5775
9996,102,5776
9997,102,5777
9998,102,5778
9999,102,5779
10000,101,5780
10001,101,5781
10002,101,5782
10003,101,5783
10004,101,5784
10005,101,5785
10006,101,5786
10007,103,5787
10008,103,5788
10009,103,5789
10010,103,5790
10011,103,5791
10012,103,5792
10013,103,5793
10014,103,5794
10015,103,5795
10016,103,5796
10017,103,5797
10018,103,5798
10019,103,5799
10020,103,5800
10021,103,5801
10022,103,5802
10023,103,5803
10024,103,5804
10025,103,5805
10026,103,5806
10027,103,5807
10028,103,5808
10029,103,5809
10030,103,5810
10031,103,5811
10032,103,5812
10033,103,5813
10034,103,5814
10035,103,5815
10036,103,5816
10037,103,5817
10038,103,5818
10039,103,5819
10040,103,5820
10041,103,5821
10042,103,5822
10043,103,5823
10044,103,5824
10045,103,5825
10046,103,5826
10047,103,5827
10048,103,5828
10049,103,5829
10050,103,5830
10051,103,5831
10052,103,5832
10053,103,5833
10054,103,5834
10055,103,5835
10056,103,5836
10057,103,5837
10058,103,5838
10059,103,5839
10060,103,5840
10061,103,5841
10062,103,5842
10063,103,5843
10064,103,5844
10065,103,5845
10066,103,5846
10067,103,5847
10068,103,5848
10069,103,5849
10070,103,5850
10071,103,5851
10072,103,5852
10073,103,5853
10074,103,5854
10075,103,5855
10076,103,5856
10077,103,5857
10078,103,5858
10079,103,5859
10080,103,5860
10081,103,5861
10082,103,5862
10083,103,5863
10084,103,5864
10085,103,5865
10086,103,5866
10087,103,5867
10088,103,5868
10089,103,5869
10090,103,5870
10091,103,5871
10092,103,5872
10093,103,5873
10094,103,5874
10095,103,5875
10096,103,5876
10097,103,5877
10098,103,5878
10099,103,5879
10100,103,5880
10101,103,5881
10102,103,5882
10103,103,5883
10104,103,5884
10105,103,5885
10106,103,5886
10107,103,5887
10108,103,5888
10109,103,5889
10110,103,5890
10111,103,5891
10112,103,5892
10113,103,5893
10114,103,5894
10115,103,5895
10116,103,5896
10117,103,5897
10118,103,5898
10119,103,5899
10120,103,5900
10121,103,5901
10122,103,5902
10123,103,5903
10124,103,5904
10125,103,5905
10126,103,5906
10127,103,5907
10128,103,5908
10129,103,5909
10130,103,5910
10131,103,5911
10132,103,5912
10133,103,5913
10134,103,5914
10135,103,5915
10136,103,5916
10137,103,5917
10138,103,5918
10139,103,5919
10140,103,5920
10141,103,5921
10185,104,5965
10186,104,5966
10187,104,5967
10188,104,5968
10189,104,5969
10190,103,5971
10191,103,5972
10192,103,5973
10193,103,5974
10194,103,5975
10198,89,5977
10199,96,5977
10200,93,5978
10201,93,5979
10204,94,5982
10205,94,5983
10206,94,5984
10207,94,5985
10208,106,5986
10209,106,5987
10210,106,5988
10211,106,5989
10212,106,5990
10213,106,5991
10214,106,5992
10215,106,5993
10216,106,5994
10217,106,5995
10218,103,5976
10219,107,5996
10220,107,5997
10221,108,5999
10222,108,6000
10223,108,6001
10224,108,6002
10225,108,6003
10226,97,6004
10227,97,6005
10228,97,6006
10229,97,6007
10230,97,6008
10231,97,6009
10232,97,6010
10233,97,6011
10234,97,6012
10235,97,6013
10236,97,6014
10237,97,6015
10238,97,6016
10239,97,6017
10245,107,6023
10246,104,6026
10247,104,6025
10248,1,261
10249,109,6024
10250,109,6027
10251,109,6028
10253,111,6032
10254,111,6033
10255,111,6034
10256,111,6035
10257,112,6037
10258,112,6038
10259,112,6039
10260,113,116
10261,113,118
10262,113,4007
10263,113,5305
10264,113,5462
10265,113,5346
10266,113,6040
10269,104,6048
10270,104,6047
10271,104,6046
10272,104,6045
10273,104,6044
10274,104,6043
10275,104,6042
10276,104,6041
10277,104,6054
10278,104,6053
10279,104,6052
10280,104,6051
10281,104,6050
10282,104,6049
10283,111,6055
10284,111,6031
10285,89,6056
10286,96,6056
10288,104,6061
10289,104,6060
10290,104,6059
10291,112,6066
10292,112,6065
10293,112,6064
10294,112,6063
10295,112,6062
8000001,21,8000001
8000002,31,8000001
8000003,14,8000002
8000004,33,8000002
8000005,28,5509
8000006,29,5701
8000007,30,5702
8000012,13,5557
8000013,13,5558
8000014,22,5559
8000015,22,5560
8000016,15,5561
8000017,15,5562
8000018,20,5563
8000019,20,5564
8000020,16,5544
8000021,16,5566
8000022,16,5567
8000023,17,5571
8000024,17,5572
8000025,25,5573
8000026,25,5574
8000027,21,5575
8000028,21,5576
