id,name,npc_id,ignore_category_id,ignore_time,skill_id,or_unit_reqs
624,OnClientGreeting,4623,2,500.0,,f
625,OnClientGreeting,7461,2,500.0,,f
626,OnClientGreeting,4591,2,500.0,,f
627,OnClientGreeting,4608,2,500.0,,f
628,OnClientGreeting,4607,2,500.0,,f
629,OnClientGreeting,4610,2,500.0,,f
630,OnClientGreeting,4595,2,500.0,,f
631,OnClientGreeting,7476,2,500.0,,f
632,OnClientGreeting,4795,2,500.0,,f
633,OnClientGreeting,4576,2,500.0,,f
634,OnClientGreeting,4619,2,500.0,,f
635,OnClientGreeting,4767,2,500.0,,f
636,OnClientGreeting,4759,2,500.0,,f
637,OnClientGreeting,4779,2,500.0,,f
638,OnClientGreeting,2234,2,500.0,,f
639,OnClientGreeting,637,2,500.0,,f
640,OnClientGreeting,5772,2,500.0,,f
641,OnClientGreeting,8212,2,500.0,,f
642,OnClientGreeting,8553,2,500.0,,f
643,OnClientGreeting,7796,2,500.0,,f
644,OnClientGreeting,2197,2,500.0,,f
645,OnClientGreeting,2197,2,500.0,,f
646,OnClientGreeting,2066,2,500.0,,f
647,OnClientGreeting,7801,2,500.0,,f
648,OnClientGreeting,2390,2,500.0,,f
649,OnClientGreeting,6470,2,500.0,,f
650,OnClientGreeting,9202,2,500.0,,f
651,OnClientGreeting,9204,2,500.0,,f
652,OnClientGreeting,9318,2,500.0,,f
653,OnClientGreeting,9319,2,500.0,,f
654,OnClientGreeting,9539,2,500.0,,f
655,OnClientGreeting,2636,2,500.0,,f
656,OnClientGreeting,2636,2,500.0,,f
657,OnClientGreeting,9828,2,500.0,,f
658,OnClientGreeting,9828,2,500.0,,f
659,OnClientGreeting,1410,2,500.0,,f
660,OnClientGreeting,1407,2,500.0,,f
661,OnClientGreeting,10085,2,500.0,,f
662,OnClientGreeting,10086,2,500.0,,f
663,OnClientGreeting,9116,2,500.0,,f
664,OnClientGreeting,9115,2,500.0,,f
665,OnClientGreeting,1345,2,500.0,,f
666,OnClientGreeting,10289,2,500.0,,f
667,OnClientGreeting,940,2,500.0,,f
668,OnClientGreeting,499,2,500.0,,f
669,OnClientGreeting,10442,2,500.0,,f
670,OnClientGreeting,10295,2,500.0,,f
671,OnClientGreeting,10290,2,500.0,,f
672,OnClientGreeting,10291,2,500.0,,f
673,OnClientGreeting,450,2,500.0,,f
674,OnClientGreeting,631,2,500.0,,f
675,OnClientGreeting,493,2,500.0,,f
676,OnClientGreeting,493,2,500.0,,f
677,OnClientGreeting,10567,2,500.0,,f
678,OnClientGreeting,10480,2,500.0,,f
679,OnClientGreeting,10657,2,500.0,,f
680,OnClientGreeting,1219,2,500.0,,f
681,OnClientGreeting,1220,2,500.0,,f
682,OnClientGreeting,10654,2,500.0,,f
683,OnClientGreeting,10653,2,500.0,,f
684,OnClientGreeting,10132,2,500.0,,f
685,OnClientGreeting,10652,2,500.0,,f
686,OnClientGreeting,5701,2,500.0,,f
687,OnClientGreeting,1493,2,500.0,,f
688,OnClientGreeting,10838,2,500.0,,f
689,OnClientGreeting,1401,2,500.0,,f
690,OnClientGreeting,1401,2,500.0,,f
691,OnClientGreeting,1401,2,500.0,,f
692,OnClientGreeting,1401,2,500.0,,f
693,OnClientGreeting,1401,2,500.0,,f
694,OnClientGreeting,9102,2,500.0,,f
695,OnClientGreeting,9102,2,500.0,,f
696,OnClientGreeting,10551,2,500.0,,f
697,OnClientGreeting,1429,2,500.0,,f
698,OnClientGreeting,10852,2,500.0,,f
699,OnClientGreeting,10852,2,500.0,,f
700,OnClientGreeting,10855,2,500.0,,f
701,OnClientGreeting,10568,2,500.0,,f
702,OnClientGreeting,10862,2,500.0,,f
703,OnClientGreeting,10880,2,500.0,,f
704,OnClientGreeting,10881,2,500.0,,f
705,OnClientGreeting,10882,2,500.0,,f
706,OnClientGreeting,10861,2,500.0,,f
707,OnClientGreeting,8701,2,500.0,,f
708,OnClientGreeting,7708,2,500.0,,f
709,OnClientGreeting,10857,2,500.0,,f
710,OnClientGreeting,4382,2,500.0,,f
711,OnClientGreeting,4388,2,500.0,,f
712,OnClientGreeting,4383,2,500.0,,f
713,OnClientGreeting,4384,2,500.0,,f
714,OnClientGreeting,4384,2,500.0,,f
715,OnClientGreeting,4384,2,500.0,,f
716,OnClientGreeting,10891,2,500.0,,f
717,OnClientGreeting,6478,2,500.0,,f
718,OnClientGreeting,5011,2,500.0,,f
719,OnClientGreeting,7657,2,500.0,,f
720,OnClientGreeting,2977,2,500.0,,f
721,OnClientGreeting,594,2,500.0,,f
722,OnClientGreeting,5705,2,500.0,,f
723,OnClientGreeting,5705,2,500.0,,f
724,OnClientGreeting,4178,2,500.0,,f
725,OnClientGreeting,4177,2,500.0,,f
726,OnClientGreeting,4176,2,500.0,,f
727,OnClientGreeting,4176,2,500.0,,f
728,OnClientGreeting,4177,2,500.0,,f
729,OnClientGreeting,4484,2,500.0,,f
730,OnClientGreeting,4485,2,500.0,,f
731,OnClientGreeting,7752,2,500.0,,f
732,OnClientGreeting,10863,2,500.0,,f
733,OnClientGreeting,11965,2,500.0,,f
734,OnClientGreeting,11974,2,500.0,,f
735,OnClientGreeting,11979,2,500.0,,f
736,OnClientGreeting,11545,2,500.0,,f
737,OnClientGreeting,11548,2,500.0,,f
738,OnClientGreeting,11547,2,500.0,,f
739,OnClientGreeting,11546,2,500.0,,f
740,OnClientGreeting,3616,2,500.0,,f
741,OnClientGreeting,581,2,500.0,,f
742,OnClientGreeting,11996,2,500.0,,f
743,OnClientGreeting,11997,2,500.0,,f
744,OnClientGreeting,11999,2,500.0,,f
745,OnClientGreeting,3616,2,500.0,,f
746,OnClientGreeting,3616,2,500.0,,f
747,OnClientGreeting,3616,2,500.0,,f
748,OnClientGreeting,3616,2,500.0,,f
749,OnClientGreeting,3616,2,500.0,,f
750,OnClientGreeting,6049,2,500.0,,f
751,OnClientGreeting,6048,2,500.0,,f
752,OnClientGreeting,10847,2,500.0,,f
753,OnClientGreeting,10847,2,500.0,,f
754,OnClientGreeting,4205,2,500.0,,f
755,OnClientGreeting,7054,2,500.0,,f
756,OnClientGreeting,1881,2,500.0,,f
757,OnClientGreeting,10320,2,500.0,,f
758,OnClientGreeting,5925,2,500.0,,f
759,OnClientGreeting,10636,2,500.0,,f
760,OnClientGreeting,11122,2,500.0,,f
761,OnClientGreeting,6388,2,500.0,,f
762,OnClientGreeting,6388,2,500.0,,f
763,OnClientGreeting,6397,2,500.0,,f
764,OnClientGreeting,6397,2,500.0,,f
765,OnClientGreeting,7521,2,500.0,,f
766,OnClientGreeting,10510,2,500.0,,f
767,OnClientGreeting,10510,2,500.0,,f
768,OnClientGreeting,3396,2,500.0,,f
769,OnClientGreeting,6568,2,500.0,,f
770,OnClientGreeting,11948,2,500.0,,f
771,OnClientGreeting,11949,2,500.0,,f
772,OnClientGreeting,11950,2,500.0,,f
773,OnClientGreeting,11951,2,500.0,,f
774,OnClientGreeting,12076,2,500.0,,f
775,OnClientGreeting,12000,2,500.0,,f
776,OnClientGreeting,12079,2,500.0,,f
777,OnClientGreeting,12002,2,500.0,,f
778,OnClientGreeting,5436,2,500.0,,f
779,OnClientGreeting,11956,2,500.0,,f
780,OnClientGreeting,12077,2,500.0,,f
781,OnClientGreeting,12128,2,500.0,,f
782,OnClientGreeting,6405,2,500.0,,f
783,OnClientGreeting,6404,2,500.0,,f
784,OnClientGreeting,12078,2,500.0,,f
785,OnClientGreeting,11072,2,500.0,,f
786,OnClientGreeting,11072,2,500.0,,f
787,OnClientGreeting,11072,2,500.0,,f
788,OnClientGreeting,11072,2,500.0,,f
789,OnClientGreeting,5754,2,500.0,,f
790,OnClientGreeting,12001,2,500.0,,f
791,OnClientGreeting,11072,2,500.0,,f
792,OnClientGreeting,11072,2,500.0,,f
793,OnClientGreeting,5754,2,500.0,,f
794,OnClientGreeting,11081,2,500.0,,f
795,OnClientGreeting,11081,2,500.0,,f
796,OnClientGreeting,11081,2,500.0,,f
797,OnClientGreeting,11081,2,500.0,,f
798,OnClientGreeting,11081,2,500.0,,f
799,OnClientGreeting,11081,2,500.0,,f
800,OnClientGreeting,11075,2,500.0,,f
801,OnClientGreeting,11075,2,500.0,,f
802,OnClientGreeting,11084,2,500.0,,f
803,OnClientGreeting,11084,2,500.0,,f
804,OnClientGreeting,11074,2,500.0,,f
805,OnClientGreeting,11074,2,500.0,,f
806,OnClientGreeting,11083,2,500.0,,f
807,OnClientGreeting,11083,2,500.0,,f
808,OnClientGreeting,10390,2,500.0,,f
809,OnClientGreeting,10389,2,500.0,,f
810,OnClientGreeting,12126,2,500.0,,f
811,OnClientGreeting,921,2,500.0,,f
812,OnClientGreeting,922,2,500.0,,f
813,OnClientGreeting,923,2,500.0,,f
814,OnClientGreeting,940,2,500.0,,f
815,OnClientGreeting,3668,2,500.0,,f
816,OnClientGreeting,3668,2,500.0,,f
817,OnClientGreeting,10990,2,500.0,,f
818,OnClientGreeting,41,2,500.0,,f
819,OnClientGreeting,10734,2,500.0,,f
820,OnClientGreeting,4216,2,500.0,,f
821,OnClientGreeting,2655,2,500.0,,f
822,OnClientGreeting,11953,2,500.0,,f
823,OnClientGreeting,11976,2,500.0,,f
825,OnClientGreeting,12206,2,500.0,,f
826,OnClientGreeting,674,2,500.0,,f
827,OnClientGreeting,11952,2,500.0,,f
828,OnClientGreeting,4261,2,500.0,,f
829,OnClientGreeting,4261,2,500.0,,f
830,OnClientGreeting,4264,2,500.0,,f
831,OnClientGreeting,4265,2,500.0,,f
832,OnClientGreeting,12230,2,500.0,,f
833,OnClientGreeting,12231,2,500.0,,f
834,OnClientGreeting,12219,2,500.0,,f
835,OnClientGreeting,12227,2,500.0,,f
836,OnClientGreeting,12228,2,500.0,,f
837,OnClientGreeting,12229,2,500.0,,f
838,OnClientGreeting,11990,2,500.0,,f
839,OnClientGreeting,1060,2,500.0,,f
840,OnClientGreeting,4436,2,500.0,,f
841,OnClientGreeting,4435,2,500.0,,f
842,OnClientGreeting,4431,2,500.0,,f
843,OnClientGreeting,4432,2,500.0,,f
844,OnClientGreeting,4433,2,500.0,,f
845,OnClientGreeting,4434,2,500.0,,f
846,OnFriendSeen,502,2,10.0,19830,f
847,OnClientGreeting,2661,2,500.0,,f
848,OnClientGreeting,2652,2,500.0,,f
849,OnClientGreeting,2626,2,500.0,,f
850,OnFriendSeen,954,2,10.0,20117,f
851,OnClientGreeting,12362,2,500.0,,f
853,OnClientGreeting,12379,2,500.0,,f
854,OnFriendSeen,955,2,10.0,20118,f
855,OnClientGreeting,12375,2,500.0,,f
856,OnFriendNearSeen,8172,1,60.0,20117,f
858,OnClientGreeting,11046,2,500.0,,f
859,OnClientGreeting,11049,2,500.0,,f
860,OnClientGreeting,11047,2,500.0,,f
861,OnClientGreeting,11048,2,500.0,,f
862,OnClientGreeting,11045,2,500.0,,f
863,OnClientGreeting,629,2,500.0,,f
864,OnClientGreeting,7140,2,500.0,,f
865,OnFriendNearSeen,1067,1,60.0,20117,f
866,OnFriendNearSeen,1068,1,60.0,20117,f
867,OnFriendNearSeen,8173,1,60.0,20117,f
868,OnFriendNearSeen,8174,1,60.0,20117,f
869,OnFriendNearSeen,8175,1,60.0,20117,f
870,OnFriendNearSeen,8176,1,60.0,20117,f
871,OnFriendNearSeen,8177,1,60.0,20918,f
872,OnFriendNearSeen,8178,1,60.0,20918,f
873,OnFriendNearSeen,8179,1,60.0,20117,f
874,OnFriendNearSeen,8242,1,60.0,20117,f
875,OnFriendNearSeen,8243,1,60.0,20117,f
876,OnFriendNearSeen,10790,1,60.0,20117,f
877,OnFriendNearSeen,10791,1,60.0,20117,f
878,OnFriendNearSeen,10792,1,60.0,20117,f
879,OnFriendNearSeen,10793,1,60.0,20117,f
880,OnFriendNearSeen,4487,1,60.0,20117,f
881,OnFriendNearSeen,4488,1,60.0,20918,f
882,비단 걱정,10349,2,500.0,,f
883,OnFriendNearSeen,954,2,10.0,20117,f
885,OnClientGreeting,12417,2,500.0,,f
886,OnClientGreeting,12418,2,500.0,,f
887,OnClientGreeting,12415,2,500.0,,f
888,OnClientGreeting,12416,2,500.0,,f
889,OnClientGreeting,12420,2,500.0,,f
890,OnClientGreeting,12421,2,500.0,,f
891,OnClientGreeting,9141,2,500.0,,f
892,OnClientGreeting,12428,2,500.0,,f
893,OnClientGreeting,12433,2,500.0,,f
895,OnCollision,1067,1,200.0,,f
897,OnCollision,1068,1,200.0,,f
899,OnCollision,4487,1,200.0,,f
901,OnCollision,4488,1,200.0,,f
903,OnCollision,8172,1,200.0,,f
905,OnCollision,8173,1,200.0,,f
907,OnCollision,8174,1,200.0,,f
909,OnCollision,8175,1,200.0,,f
911,OnCollision,8176,1,200.0,,f
913,OnCollision,8177,1,200.0,,f
915,OnCollision,8178,1,200.0,,f
917,OnCollision,8179,1,200.0,,f
919,OnCollision,8242,1,200.0,,f
921,OnCollision,8243,1,200.0,,f
922,OnFriendNearSeen,10037,1,60.0,20117,f
924,OnCollision,10037,1,200.0,,f
925,OnFriendNearSeen,10038,1,60.0,20117,f
927,OnCollision,10038,1,200.0,,f
929,OnCollision,10790,1,200.0,,f
930,OnClientGreeting,12435,2,500.0,,f
931,OnClientGreeting,12434,2,500.0,,f
932,OnClientGreeting,12436,2,500.0,,f
933,OnClientGreeting,12438,2,500.0,,f
934,OnClientGreeting,12425,2,500.0,,f
935,OnClientGreeting,12376,2,500.0,,f
937,OnClientGreeting,12377,2,500.0,,f
938,OnClientGreeting,12432,2,500.0,,f
939,OnClientGreeting,853,2,500.0,,f
941,OnClientGreeting,2749,2,500.0,,f
942,OnClientGreeting,12439,2,500.0,,f
943,OnClientGreeting,4395,2,500.0,,f
944,OnClientGreeting,4988,2,500.0,,f
945,OnClientGreeting,888,2,500.0,,f
946,OnClientGreeting,4394,2,500.0,,f
947,OnClientGreeting,12426,2,500.0,,f
948,OnClientGreeting,1807,2,500.0,,f
949,OnClientGreeting,4987,2,500.0,,f
950,OnClientGreeting,4989,2,500.0,,f
951,OnClientGreeting,12437,2,500.0,,f
952,OnClientGreeting,12419,2,500.0,,f
953,OnClientGreeting,12422,2,500.0,,f
954,OnClientGreeting,12423,2,500.0,,f
955,OnClientGreeting,12424,2,500.0,,f
956,OnClientGreeting,1898,2,500.0,,f
957,OnClientGreeting,3990,2,500.0,,f
958,OnClientGreeting,12353,2,500.0,,f
959,OnClientGreeting,12355,2,500.0,,f
960,OnClientGreeting,12356,2,500.0,,f
961,OnClientGreeting,12357,2,500.0,,f
962,OnClientGreeting,12358,2,500.0,,f
963,OnClientGreeting,12359,2,500.0,,f
964,OnClientGreeting,12412,2,500.0,,f
965,OnClientGreeting,12413,2,500.0,,f
966,OnClientGreeting,12414,2,500.0,,f
967,OnClientGreeting,12431,2,500.0,,f
968,OnClientGreeting,12427,2,500.0,,f
969,OnClientGreeting,12429,2,500.0,,f
970,OnClientGreeting,12430,2,500.0,,f
971,OnClientGreeting,12196,2,500.0,,f
972,OnClientGreeting,7422,2,500.0,,f
973,OnClientGreeting,5117,2,500.0,,f
974,OnClientGreeting,12447,2,500.0,,f
975,OnClientGreeting,12449,2,500.0,,f
976,OnClientGreeting,3032,2,500.0,,f
977,OnClientGreeting,12448,2,500.0,,f
978,OnClientGreeting,3600,2,500.0,,f
979,OnClientGreeting,2167,2,500.0,,f
980,OnClientGreeting,2168,2,500.0,,f
981,OnClientGreeting,5474,2,500.0,,f
982,OnClientGreeting,6014,2,500.0,,f
983,OnClientGreeting,2468,2,500.0,,f
984,OnClientGreeting,2532,2,500.0,,f
985,OnClientGreeting,3383,2,500.0,,f
986,OnClientGreeting,3384,2,500.0,,f
987,OnClientGreeting,3406,2,500.0,,f
988,OnClientGreeting,7619,2,500.0,,f
991,OnClientGreeting,12455,2,500.0,,f
992,OnClientGreeting,12454,2,500.0,,f
993,OnClientGreeting,7429,2,500.0,,f
994,OnClientGreeting,12354,2,500.0,,f
995,OnClientGreeting,12440,2,500.0,,f
997,OnClientGreeting,12457,2,500.0,,f
998,OnClientGreeting,2842,2,500.0,,f
999,OnClientGreeting,12458,2,500.0,,f
1000,OnClientGreeting,6027,2,500.0,,f
1001,OnClientGreeting,12464,2,500.0,,f
1002,OnClientGreeting,12463,2,500.0,,f
1003,OnClientGreeting,12462,2,500.0,,f
1004,OnClientGreeting,12461,2,500.0,,f
1005,OnClientGreeting,12460,2,500.0,,f
1006,OnClientGreeting,12459,2,500.0,,f
1007,OnClientGreeting,12465,2,500.0,,f
1008,OnClientGreeting,1516,2,500.0,,f
1009,OnClientGreeting,1904,2,500.0,,f
1010,OnClientGreeting,3550,2,500.0,,f
1011,OnClientGreeting,4397,2,500.0,,f
1012,OnClientGreeting,4638,2,500.0,,f
1014,OnClientGreeting,3056,2,500.0,,f
1015,OnClientGreeting,12467,2,500.0,,f
1016,OnClientGreeting,12468,2,500.0,,f
1017,OnClientGreeting,12469,2,500.0,,f
1018,OnClientGreeting,12470,2,500.0,,f
1019,OnClientGreeting,12471,2,500.0,,f
1020,OnClientGreeting,12472,2,500.0,,f
1021,OnClientGreeting,12493,2,500.0,,f
1022,OnClientGreeting,12494,2,500.0,,f
1023,OnClientGreeting,12495,2,500.0,,f
1024,OnClientGreeting,12496,2,500.0,,f
1025,OnClientGreeting,12497,2,500.0,,f
1026,OnClientGreeting,12498,2,500.0,,f
1027,OnClientGreeting,12499,2,500.0,,f
1028,OnClientGreeting,12500,2,500.0,,f
1029,OnClientGreeting,12501,2,500.0,,f
1030,OnClientGreeting,12503,2,500.0,,f
1031,OnClientGreeting,12466,2,500.0,,f
1036,OnCollision,8176,1,200.0,,f
1037,OnCollision,8177,1,200.0,,f
1038,OnCollision,4487,1,200.0,,f
1039,OnCollision,4488,1,200.0,,f
1040,OnCollision,8174,1,200.0,,f
1041,OnCollision,8175,1,200.0,,f
1042,OnCollision,8178,1,200.0,,f
1043,OnCollision,8179,1,200.0,,f
1044,OnCollision,1067,1,200.0,,f
1045,OnCollision,1068,1,200.0,,f
1046,OnCollision,8242,1,200.0,,f
1047,OnCollision,8243,1,200.0,,f
1048,OnCollision,10037,1,200.0,,f
1049,OnCollision,10038,1,200.0,,f
1050,OnCollision,10790,1,200.0,,f
1051,OnCollision,10791,1,200.0,,f
1052,OnCollision,10791,1,200.0,,f
1053,OnCollision,10792,1,200.0,,f
1054,OnCollision,10792,1,200.0,,f
1055,OnCollision,10793,1,200.0,,f
1056,OnCollision,10793,1,200.0,,f
1057,OnClientGreeting,12502,2,500.0,,f
1059,OnClientGreeting,12594,2,500.0,,f
1060,OnClientGreeting,12595,2,500.0,,f
1061,OnClientGreeting,12596,2,500.0,,f
1062,OnCollision,8173,1,200.0,,f
1067,OnClientGreeting,9665,2,500.0,,f
1068,OnFriendNearSeen,1067,1,60.0,20117,f
1069,OnCollision,1067,1,200.0,,f
1070,OnCollision,1067,1,200.0,,f
1071,OnFriendNearSeen,1068,1,60.0,20117,f
1072,OnCollision,1068,1,200.0,,f
1073,OnCollision,1068,1,200.0,,f
1074,OnFriendNearSeen,2756,1,60.0,20117,f
1075,OnCollision,2756,1,200.0,,f
1076,OnCollision,2756,1,200.0,,f
1077,OnFriendNearSeen,2756,1,60.0,20117,f
1078,OnCollision,2756,1,200.0,,f
1079,OnCollision,2756,1,200.0,,f
1080,OnFriendNearSeen,8242,1,60.0,20117,f
1081,OnCollision,8242,1,200.0,,f
1082,OnCollision,8242,1,200.0,,f
1083,OnFriendNearSeen,8243,1,60.0,20117,f
1084,OnCollision,8243,1,200.0,,f
1085,OnCollision,8243,1,200.0,,f
1086,OnFriendNearSeen,10037,1,60.0,20117,f
1087,OnCollision,10037,1,200.0,,f
1088,OnCollision,10037,1,200.0,,f
1089,OnFriendNearSeen,10038,1,60.0,20117,f
1090,OnCollision,10038,1,200.0,,f
1091,OnCollision,10038,1,200.0,,f
1092,OnFriendNearSeen,10311,1,60.0,20117,f
1093,OnCollision,10311,1,200.0,,f
1094,OnCollision,10311,1,200.0,,f
1095,OnFriendNearSeen,10311,1,60.0,20117,f
1096,OnCollision,10311,1,200.0,,f
1097,OnCollision,10311,1,200.0,,f
1098,OnFriendNearSeen,10790,1,60.0,20117,f
1099,OnCollision,10790,1,200.0,,f
1100,OnCollision,10790,1,200.0,,f
1101,OnFriendNearSeen,10791,1,60.0,20117,f
1102,OnCollision,10791,1,200.0,,f
1103,OnCollision,10791,1,200.0,,f
1104,OnFriendNearSeen,10792,1,60.0,20117,f
1105,OnCollision,10792,1,200.0,,f
1106,OnCollision,10792,1,200.0,,f
1107,OnFriendNearSeen,10793,1,60.0,20117,f
1108,OnCollision,10793,1,200.0,,f
1109,OnCollision,10793,1,200.0,,f
1111,OnClientGreeting,12479,2,500.0,,f
1112,OnClientGreeting,12481,2,500.0,,f
1113,OnClientGreeting,12480,2,500.0,,f
1114,OnClientGreeting,12482,2,500.0,,f
1117,OnClientGreeting,3611,1,100.0,,f
1118,OnClientGreeting,3615,1,500.0,,f
1119,OnClientGreeting,3617,1,500.0,,f
1120,OnClientGreeting,7660,2,500.0,,f
1121,OnClientGreeting,3616,1,500.0,,f
1122,OnClientGreeting,3618,2,500.0,,f
1123,OnClientGreeting,3615,2,500.0,,f
1125,OnCollision,11071,1,200.0,,f
1126,OnFriendNearSeen,853,1,300.0,20835,f
1127,OnFriendSeen,12743,2,500.0,20888,f
1128,OnClientGreeting,3638,2,500.0,,f
1129,OnClientGreeting,8108,2,500.0,,f
1130,OnClientGreeting,3553,2,500.0,,f
1131,OnClientGreeting,3555,2,500.0,,f
1132,OnClientGreeting,3576,2,500.0,,f
1133,OnClientGreeting,3559,2,500.0,,f
1134,OnClientGreeting,3549,2,500.0,,f
1135,OnClientGreeting,3591,2,500.0,,f
1140,OnFriendSeen,12748,2,300.0,20888,f
1141,OnFriendSeen,12748,2,300.0,20891,f
1142,OnFriendNearSeen,12734,1,60.0,20117,f
1143,OnCollision,12734,1,200.0,,f
1144,OnCollision,12734,1,200.0,,f
1145,OnFriendNearSeen,12734,1,60.0,20117,f
1146,OnCollision,12734,1,200.0,,f
1147,OnCollision,12734,1,200.0,,f
1148,OnFriendNearSeen,12735,1,60.0,20117,f
1149,OnCollision,12735,1,200.0,,f
1150,OnCollision,12735,1,200.0,,f
1151,OnFriendNearSeen,12735,1,60.0,20117,f
1152,OnCollision,12735,1,200.0,,f
1154,OnCollision,12735,1,200.0,,f
1155,OnFriendNearSeen,12736,1,60.0,20117,f
1156,OnCollision,12736,1,200.0,,f
1157,OnCollision,12736,1,200.0,,f
1158,OnFriendNearSeen,12736,1,60.0,20117,f
1159,OnCollision,12736,1,200.0,,f
1160,OnCollision,12736,1,200.0,,f
1161,OnFriendNearSeen,12737,1,60.0,20117,f
1162,OnCollision,12737,1,200.0,,f
1163,OnCollision,12737,1,200.0,,f
1164,OnFriendNearSeen,12737,1,60.0,20117,f
1165,OnCollision,12737,1,200.0,,f
1166,OnCollision,12737,1,200.0,,f
1167,OnFriendNearSeen,12738,1,60.0,20117,f
1168,OnCollision,12738,1,200.0,,f
1169,OnCollision,12738,1,200.0,,f
1170,OnFriendNearSeen,12738,1,60.0,20117,f
1171,OnCollision,12738,1,200.0,,f
1172,OnCollision,12738,1,200.0,,f
1173,OnFriendNearSeen,12739,1,60.0,20117,f
1174,OnCollision,12739,1,200.0,,f
1175,OnFriendNearSeen,884,1,300.0,20835,f
1176,OnFriendNearSeen,886,1,300.0,20835,f
1177,OnFriendNearSeen,887,1,500.0,20835,f
1178,OnFriendNearSeen,889,1,300.0,20835,f
1179,OnCollision,12739,1,200.0,,f
1180,OnFriendNearSeen,12739,1,60.0,20117,f
1181,OnCollision,12739,1,200.0,,f
1182,OnCollision,12739,1,200.0,,f
1184,OnFriendNearSeen,12740,1,60.0,20117,f
1185,OnCollision,12740,1,200.0,,f
1186,OnCollision,12740,1,200.0,,f
1187,OnFriendNearSeen,12740,1,60.0,20117,f
1188,OnCollision,12740,1,200.0,,f
1189,OnCollision,12740,1,200.0,,f
1190,OnFriendNearSeen,12741,1,60.0,20117,f
1191,OnCollision,12741,1,200.0,,f
1192,OnCollision,12741,1,200.0,,f
1193,OnFriendNearSeen,12741,1,60.0,20117,f
1194,OnCollision,12741,1,200.0,,f
1195,OnCollision,12741,1,200.0,,f
1196,OnFriendNearSeen 	,12742,1,60.0,20117,f
1197,OnCollision,12742,1,200.0,,f
1198,OnCollision,12742,1,200.0,,f
1199,OnFriendNearSeen,12742,1,60.0,20117,f
1200,OnCollision,12742,1,200.0,,f
1201,OnCollision,12742,1,200.0,,f
1202,OnFriendNearSeen,888,1,300.0,20835,f
1203,OnFriendNearSeen,1807,1,300.0,20835,f
1204,OnFriendNearSeen,1898,1,300.0,20835,f
1205,OnFriendNearSeen,2167,1,300.0,20835,f
1206,OnFriendNearSeen,2168,1,300.0,20835,f
1207,OnFriendNearSeen,2468,1,300.0,20835,f
1208,OnFriendNearSeen,2532,1,300.0,20835,f
1209,OnFriendNearSeen,2749,1,300.0,20835,f
1210,OnFriendNearSeen,2842,1,300.0,20835,f
1211,OnFriendNearSeen,3032,1,300.0,20835,f
1212,OnFriendNearSeen,3383,1,300.0,20835,f
1213,OnFriendNearSeen,3384,1,300.0,20835,f
1214,OnFriendNearSeen,3406,1,300.0,20835,f
1215,OnFriendNearSeen,3600,1,300.0,20835,f
1216,OnFriendNearSeen,3990,1,300.0,20835,f
1217,OnFriendNearSeen,4394,1,300.0,20835,f
1218,OnFriendNearSeen,4395,1,300.0,20835,f
1219,OnFriendNearSeen,4431,1,300.0,20835,f
1220,OnFriendNearSeen,4432,1,300.0,20835,f
1221,OnFriendNearSeen,4987,1,300.0,20835,f
1222,OnFriendNearSeen,4988,1,300.0,20835,f
1223,OnFriendNearSeen,4989,1,300.0,20835,f
1224,OnFriendNearSeen,5117,1,300.0,20835,f
1225,OnFriendNearSeen,5474,1,300.0,20835,f
1226,OnFriendNearSeen,6014,1,300.0,20835,f
1227,OnFriendNearSeen,7422,1,300.0,20835,f
1228,OnFriendNearSeen,7619,1,300.0,20835,f
1229,OnFriendNearSeen,12196,1,300.0,20835,f
1230,OnFriendNearSeen,12353,1,300.0,20835,f
1231,OnFriendNearSeen,12354,1,300.0,20835,f
1232,OnFriendNearSeen,12355,1,300.0,20835,f
1233,OnFriendNearSeen,12356,1,300.0,20835,f
1234,OnFriendNearSeen,12357,1,300.0,20835,f
1235,OnFriendNearSeen,12358,1,300.0,20835,f
1236,OnFriendNearSeen,12359,1,300.0,20835,f
1237,OnFriendNearSeen,12375,1,300.0,20835,f
1238,OnFriendNearSeen,12376,1,300.0,20835,f
1239,OnFriendNearSeen,12377,1,300.0,20835,f
1240,OnFriendNearSeen,12379,1,300.0,20835,f
1241,OnFriendNearSeen,12412,1,300.0,20835,f
1242,OnFriendNearSeen,12413,1,300.0,20835,f
1243,OnFriendNearSeen,12414,1,300.0,20835,f
1244,OnFriendNearSeen,12415,1,300.0,20835,f
1245,OnFriendNearSeen,12416,1,300.0,20835,f
1246,OnFriendNearSeen,12417,1,300.0,20835,f
1247,OnFriendNearSeen,12418,1,300.0,20835,f
1248,OnFriendNearSeen,12419,1,300.0,20835,f
1249,OnFriendNearSeen,12420,1,300.0,20835,f
1250,OnFriendNearSeen,12421,1,300.0,20835,f
1251,OnFriendNearSeen,12422,1,300.0,20835,f
1252,OnFriendNearSeen,12423,1,300.0,20835,f
1253,OnFriendNearSeen,12424,1,300.0,20835,f
1254,OnFriendNearSeen,12425,1,300.0,20835,f
1255,OnFriendNearSeen,12426,1,300.0,20835,f
1256,OnFriendNearSeen,12427,1,300.0,20835,f
1257,OnFriendNearSeen,12428,1,300.0,20835,f
1258,OnFriendNearSeen,12429,1,300.0,20835,f
1259,OnFriendNearSeen,12430,1,300.0,20835,f
