id,filename,name
5988,costume_gv/nu_m_gv_cloth022.dds,nu_m_gv_cloth022
5989,costume_gv/nu_m_gv_cloth024.dds,nu_m_gv_cloth024
5990,costume_gv/nu_m_gv_cloth026.dds,nu_m_gv_cloth026
5991,costume_gv/nu_m_gv_cloth028.dds,nu_m_gv_cloth028
5992,costume_gv/nu_m_gv_cloth029.dds,nu_m_gv_cloth029
5993,costume_gv/nu_m_gv_cloth100.dds,nu_m_gv_cloth100
5994,costume_gv/nu_m_gv_cloth101.dds,nu_m_gv_cloth101
5995,costume_gv/nu_m_gv_leather022.dds,nu_m_gv_leather022
5996,costume_gv/nu_m_gv_leather023.dds,nu_m_gv_leather023
5997,costume_gv/nu_m_gv_leather024.dds,nu_m_gv_leather024
5998,costume_gv/nu_m_gv_leather025.dds,nu_m_gv_leather025
5999,costume_gv/nu_m_gv_leather026.dds,nu_m_gv_leather026
6000,costume_gv/nu_m_gv_leather027.dds,nu_m_gv_leather027
6001,costume_gv/nu_m_gv_leather028.dds,nu_m_gv_leather028
6002,costume_gv/nu_m_gv_leather029.dds,nu_m_gv_leather029
6003,costume_gv/nu_m_gv_leather030.dds,nu_m_gv_leather030
6004,costume_gv/nu_m_gv_leather031.dds,nu_m_gv_leather031
6005,costume_gv/nu_m_gv_leather032.dds,nu_m_gv_leather032
6006,costume_gv/nu_m_gv_leather100.dds,nu_m_gv_leather100
6007,costume_gv/nu_m_gv_leather101.dds,nu_m_gv_leather101
6008,costume_gv/nu_m_gv_leather102.dds,nu_m_gv_leather102
6009,costume_gv/nu_m_gv_metal022.dds,nu_m_gv_metal022
6010,costume_gv/nu_m_gv_metal023.dds,nu_m_gv_metal023
6011,costume_gv/nu_m_gv_metal027.dds,nu_m_gv_metal027
6012,costume_hm/nu_m_hm_cloth022.dds,nu_m_hm_cloth022
6013,costume_hm/nu_m_hm_cloth023.dds,nu_m_hm_cloth023
6014,costume_hm/nu_m_hm_cloth024.dds,nu_m_hm_cloth024
6015,costume_hm/nu_m_hm_cloth025.dds,nu_m_hm_cloth025
6016,costume_hm/nu_m_hm_cloth026.dds,nu_m_hm_cloth026
6017,costume_hm/nu_m_hm_cloth027.dds,nu_m_hm_cloth027
6018,costume_hm/nu_m_hm_cloth028.dds,nu_m_hm_cloth028
6019,costume_hm/nu_m_hm_cloth029.dds,nu_m_hm_cloth029
6020,costume_hm/nu_m_hm_cloth030.dds,nu_m_hm_cloth030
6021,costume_hm/nu_m_hm_cloth031.dds,nu_m_hm_cloth031
6022,costume_hm/nu_m_hm_cloth032.dds,nu_m_hm_cloth032
6023,costume_hm/nu_m_hm_cloth033.dds,nu_m_hm_cloth033
6024,costume_hm/nu_m_hm_cloth034.dds,nu_m_hm_cloth034
6025,costume_hm/nu_m_hm_cloth035.dds,nu_m_hm_cloth035
6026,costume_hm/nu_m_hm_cloth036.dds,nu_m_hm_cloth036
6027,costume_hm/nu_m_hm_cloth050.dds,nu_m_hm_cloth050
6028,costume_hm/nu_m_hm_cloth102.dds,nu_m_hm_cloth102
6029,costume_hm/nu_m_hm_leather021.dds,nu_m_hm_leather021
6030,costume_hm/nu_m_hm_leather022.dds,nu_m_hm_leather022
6031,costume_hm/nu_m_hm_leather023.dds,nu_m_hm_leather023
6032,costume_hm/nu_m_hm_leather024.dds,nu_m_hm_leather024
6033,costume_hm/nu_m_hm_leather025.dds,nu_m_hm_leather025
6034,costume_hm/nu_m_hm_leather026.dds,nu_m_hm_leather026
6035,costume_hm/nu_m_hm_leather027.dds,nu_m_hm_leather027
6036,costume_hm/nu_m_hm_leather028.dds,nu_m_hm_leather028
6037,costume_hm/nu_m_hm_leather029.dds,nu_m_hm_leather029
6038,costume_hm/nu_m_hm_leather031.dds,nu_m_hm_leather031
6039,costume_hm/nu_m_hm_leather032.dds,nu_m_hm_leather032
6040,costume_hm/nu_m_hm_leather033.dds,nu_m_hm_leather033
6041,costume_hm/nu_m_hm_leather034.dds,nu_m_hm_leather034
6042,costume_hm/nu_m_hm_leather035.dds,nu_m_hm_leather035
6043,costume_hm/nu_m_hm_leather036.dds,nu_m_hm_leather036
6044,costume_hm/nu_m_hm_metal022.dds,nu_m_hm_metal022
6045,costume_hm/nu_m_hm_metal023.dds,nu_m_hm_metal023
6046,costume_hm/nu_m_hm_metal024.dds,nu_m_hm_metal024
6047,costume_hm/nu_m_hm_metal025.dds,nu_m_hm_metal025
6048,costume_hm/nu_m_hm_metal027.dds,nu_m_hm_metal027
6049,costume_hm/nu_m_hm_metal029.dds,nu_m_hm_metal029
6050,costume_hm/nu_m_hm_metal030.dds,nu_m_hm_metal030
6051,costume_hm/nu_m_hm_metal031.dds,nu_m_hm_metal031
6052,costume_hm/nu_m_hm_metal032.dds,nu_m_hm_metal032
6053,costume_hm/nu_m_hm_metal034.dds,nu_m_hm_metal034
6054,costume_hm/nu_m_hm_metal035.dds,nu_m_hm_metal035
6055,costume_hm/nu_m_hm_metal036.dds,nu_m_hm_metal036
6056,costume_hm/nu_m_hm_metal037.dds,nu_m_hm_metal037
6057,costume_hm/nu_m_hm_metal038.dds,nu_m_hm_metal038
6058,costume_pt/nu_m_pt_cloth021.dds,nu_m_pt_cloth021
6059,costume_pt/nu_m_pt_cloth022.dds,nu_m_pt_cloth022
6060,costume_pt/nu_m_pt_cloth023.dds,nu_m_pt_cloth023
6061,costume_pt/nu_m_pt_cloth024.dds,nu_m_pt_cloth024
6062,costume_pt/nu_m_pt_cloth025.dds,nu_m_pt_cloth025
6063,costume_pt/nu_m_pt_cloth026.dds,nu_m_pt_cloth026
6064,costume_pt/nu_m_pt_cloth027.dds,nu_m_pt_cloth027
6065,costume_pt/nu_m_pt_cloth028.dds,nu_m_pt_cloth028
6066,costume_pt/nu_m_pt_cloth029.dds,nu_m_pt_cloth029
6067,costume_pt/nu_m_pt_cloth030.dds,nu_m_pt_cloth030
6068,costume_pt/nu_m_pt_cloth031.dds,nu_m_pt_cloth031
6069,costume_pt/nu_m_pt_cloth032.dds,nu_m_pt_cloth032
6070,costume_pt/nu_m_pt_cloth033.dds,nu_m_pt_cloth033
6071,costume_pt/nu_m_pt_cloth034.dds,nu_m_pt_cloth034
6072,costume_pt/nu_m_pt_cloth035.dds,nu_m_pt_cloth035
6073,costume_pt/nu_m_pt_cloth036.dds,nu_m_pt_cloth036
6074,costume_pt/nu_m_pt_cloth037.dds,nu_m_pt_cloth037
6075,costume_pt/nu_m_pt_cloth038.dds,nu_m_pt_cloth038
6076,costume_pt/nu_m_pt_cloth039.dds,nu_m_pt_cloth039
6077,costume_pt/nu_m_pt_cloth040.dds,nu_m_pt_cloth040
6078,costume_pt/nu_m_pt_cloth041.dds,nu_m_pt_cloth041
6079,costume_pt/nu_m_pt_cloth042.dds,nu_m_pt_cloth042
6080,costume_pt/nu_m_pt_cloth043.dds,nu_m_pt_cloth043
6081,costume_pt/nu_m_pt_cloth044.dds,nu_m_pt_cloth044
6082,costume_pt/nu_m_pt_cloth100.dds,nu_m_pt_cloth100
6083,costume_pt/nu_m_pt_cloth101.dds,nu_m_pt_cloth101
6084,costume_pt/nu_m_pt_cloth102.dds,nu_m_pt_cloth102
6085,costume_pt/nu_m_pt_leather022.dds,nu_m_pt_leather022
6086,costume_pt/nu_m_pt_leather023.dds,nu_m_pt_leather023
6087,costume_pt/nu_m_pt_leather024.dds,nu_m_pt_leather024
6088,costume_pt/nu_m_pt_leather025.dds,nu_m_pt_leather025
6089,costume_pt/nu_m_pt_leather026.dds,nu_m_pt_leather026
6090,costume_pt/nu_m_pt_leather027.dds,nu_m_pt_leather027
6091,costume_pt/nu_m_pt_leather028.dds,nu_m_pt_leather028
6092,costume_pt/nu_m_pt_leather029.dds,nu_m_pt_leather029
6093,costume_pt/nu_m_pt_leather030.dds,nu_m_pt_leather030
6094,costume_pt/nu_m_pt_leather100.dds,nu_m_pt_leather100
6095,costume_pt/nu_m_pt_leather101.dds,nu_m_pt_leather101
6096,costume_pt/nu_m_pt_metal023.dds,nu_m_pt_metal023
6097,costume_pt/nu_m_pt_metal024.dds,nu_m_pt_metal024
6098,costume_pt/nu_m_pt_metal025.dds,nu_m_pt_metal025
6099,costume_pt/nu_m_pt_metal026.dds,nu_m_pt_metal026
6100,costume_pt/nu_m_pt_metal028.dds,nu_m_pt_metal028
6101,costume_pt/nu_m_pt_metal029.dds,nu_m_pt_metal029
6102,costume_pt/nu_m_pt_metal031.dds,nu_m_pt_metal031
6103,costume_pt/nu_m_pt_metal032.dds,nu_m_pt_metal032
6104,costume_pt/nu_m_pt_metal033.dds,nu_m_pt_metal033
6105,costume_pt/nu_m_pt_metal035.dds,nu_m_pt_metal035
6106,costume_bo/nu_m_bo_cloth027.dds,nu_m_bo_cloth027
6107,costume_gv/nu_m_gv_cloth023.dds,nu_m_gv_cloth023
6108,costume_gv/nu_m_gv_cloth025.dds,nu_m_gv_cloth025
6109,costume_gv/nu_m_gv_cloth027.dds,nu_m_gv_cloth027
6110,costume_bo/nu_m_bo_cloth029.dds,nu_m_bo_cloth029
6111,costume_hm/nu_m_hm_leather030.dds,nu_m_hm_leather030
6112,interaction/icon_interaction54.dds,목재 꾸러미_01
6113,interaction/icon_interaction54_o.dds,목재 꾸러미_02
6114,interaction/icon_interaction54_c.dds,목재 꾸러미_03
6115,interaction/icon_interaction54_d.dds,목재 꾸러미_04
6116,interaction/icon_interaction55.dds,석재 꾸러미_01
6117,interaction/icon_interaction55_o.dds,석재 꾸러미_02
6118,interaction/icon_interaction55_c.dds,석재 꾸러미_03
6119,interaction/icon_interaction55_d.dds,석재 꾸러미_04
6120,interaction/icon_interaction56.dds,철재 꾸러미_01
6121,interaction/icon_interaction56_o.dds,철재 꾸러미_02
6122,interaction/icon_interaction56_c.dds,철재 꾸러미_03
6123,interaction/icon_interaction56_d.dds,철재 꾸러미_04
6124,interaction/icon_interaction57.dds,옷감꾸러미_01
6125,interaction/icon_interaction57_o.dds,옷감꾸러미_02
6126,interaction/icon_interaction57_c.dds,옷감꾸러미_03
6127,interaction/icon_interaction57_d.dds,옷감꾸러미_04
6128,icon_skill_basic07.dds,날틀 사용
6129,icon_skill_basic08.dds,등짐 내려놓기
6130,icon_skill_death21.dds,활력칼날01
6131,icon_skill_death22.dds,활력칼날02
6132,icon_skill_vocation21.dds,연속쏘기01
6133,icon_skill_vocation22.dds,연속쏘기02
6134,icon_skill_love21.dds,연속회복01
6135,icon_skill_love22.dds,연속회복02
6136,icon_skill_love23.dds,연속회복03
6137,icon_skill_love24.dds,연속회복04
6138,icon_skill_love25.dds,연속회복05
6139,icon_item_0392.dds,치유물약-01
6140,icon_item_0393.dds,치유물약-02
6141,icon_item_0394.dds,치유물약-03
6142,icon_item_0395.dds,치유물약-04
6143,icon_item_0396.dds,치유물약-05
6144,icon_item_0397.dds,활력물약-01
6145,icon_item_0398.dds,활력물약-02
6146,icon_item_0399.dds,활력물약-03
6147,icon_item_0400.dds,활력물약-04
6148,icon_item_0401.dds,활력물약-05
6149,icon_item_0402.dds,재생물약-01
6150,icon_item_0403.dds,재생물약-02
6151,icon_item_0404.dds,재생물약-03
6152,icon_item_0405.dds,재생물약-04
6153,icon_item_0406.dds,재생물약-05
6154,icon_item_0407.dds,방어물약-01
6155,icon_item_0408.dds,방어물약-02
6156,icon_item_0409.dds,방어물약-03
6157,icon_item_0410.dds,방어물약-04
6158,icon_item_0411.dds,방어물약-05
6159,x_mas_snowman.dds,눈사람
6160,x_mas_boot.dds,산타클로스 장화
6161,x_mas_tree.dds,크리스마스 트리
6162,x_mas_smallbox.dds,소형 트리 장식용품 상자
6163,x_mas_bigbox.dds,대형 트리 장식용품 상자
6164,x_mas_gift.dds,선물 상자
6165,x_mas_stickcandy.dds,막대 사탕
6166,x_mas_starcandy.dds,별무늬 사탕
6167,x_mas_circlecandy.dds,동그란 사탕
6168,icon_item_0412.dds,파란 날개
6169,icon_item_0413.dds,초록 날개
6170,icon_item_0414.dds,붉은 날개
6171,icon_skill_magic22.dds,불장벽
6172,icon_skill_magic23.dds,얼음장벽
6173,icon_skill_magic24.dds,뼈장벽
6174,icon_skill_adamant24.dds,연속막기1
6175,icon_skill_adamant25.dds,연속막기2
6176,icon_skill_will22.dds,연속흡수1
6177,icon_skill_will23.dds,연속흡수2
6178,icon_item_0415.dds,아키움 통나무
6179,icon_skill_buff96.dds,나쁜사람
6180,icon_skill_wild21.dds,고정 사격
6181,icon_house_010.dds,도면: 누이아 저택 A형
6182,icon_house_011.dds,도면: 누이아 저택 B형
6183,icon_house_012.dds,도면: 누이아 저택 C형
6184,icon_house_013.dds,도면: 허수아비 텃밭
6185,icon_item_0417.dds,나무울타리
6186,icon_item_0416.dds,발자국
6187,icon_item_0418.dds,저승의 돌
6188,icon_skill_fight22.dds,격투 발차기
6189,icon_skill_wild22.dds,빛의 화살
6190,icon_skill_wild23.dds,원소 갑옷
6191,icon_item_0419.dds,청소 도구
6192,icon_item_0420.dds,범죄 흔적 감지 시약
6193,interaction/icon_interaction58.dds,말 일으켜세우기_01
6194,interaction/icon_interaction58_o.dds,말 일으켜세우기_02
6195,interaction/icon_interaction58_c.dds,말 일으켜세우기_03
6196,interaction/icon_interaction58_d.dds,말 일으켜세우기_04
6197,icon_house_014.dds,누이아 성문
6198,icon_house_015.dds,누이아 성벽
6199,icon_house_016.dds,누이아 방어성탑
6200,icon_house_017.dds,누이아 성탑
6201,icon_house_018.dds,누이아 목재 성벽 계단
6202,icon_item_0421.dds,날틀 폭탄
6203,icon_item_0422.dds,날틀 불꽃
6204,icon_item_0423.dds,날틀 난사
6205,icon_item_0424.dds,날틀 추진체
6206,icon_item_0425.dds,탈것 치료 물약
6207,costume_hm/nu_m_hm_leather120.dds,nu_m_hm_leather120
6208,costume_ar/nu_m_ar_leather051.dds,nu_m_ar_leather051
6209,costume_pt/nu_m_pt_metal201.dds,nu_m_pt_metal201
6210,costume_pt/nu_m_pt_metal200.dds,nu_m_pt_metal200
6211,costume_pt/nu_m_pt_cloth208.dds,nu_m_pt_cloth208
6212,costume_pt/nu_m_pt_cloth207.dds,nu_m_pt_cloth207
6213,costume_pt/nu_m_pt_cloth206.dds,nu_m_pt_cloth206
6214,costume_pt/nu_m_pt_cloth205.dds,nu_m_pt_cloth205
6215,costume_pt/nu_m_pt_cloth204.dds,nu_m_pt_cloth204
6216,costume_pt/nu_m_pt_cloth203.dds,nu_m_pt_cloth203
6217,costume_pt/nu_m_pt_cloth202.dds,nu_m_pt_cloth202
6218,costume_pt/nu_m_pt_cloth200.dds,nu_m_pt_cloth200
6219,costume_hm/nu_m_hm_metal040.dds,nu_m_hm_metal040
6220,costume_hm/nu_m_hm_leather200.dds,nu_m_hm_leather200
6221,costume_hm/nu_m_hm_cloth207.dds,nu_m_hm_cloth207
6222,costume_hm/nu_m_hm_cloth206.dds,nu_m_hm_cloth206
6223,costume_hm/nu_m_hm_cloth205.dds,nu_m_hm_cloth205
6224,costume_hm/nu_m_hm_cloth204.dds,nu_m_hm_cloth204
6225,costume_hm/nu_m_hm_cloth203.dds,nu_m_hm_cloth203
6226,costume_hm/nu_m_hm_cloth202.dds,nu_m_hm_cloth202
6227,costume_hm/nu_m_hm_cloth040.dds,nu_m_hm_cloth040
6228,costume_gv/nu_m_gv_metal201.dds,nu_m_gv_metal201
6229,costume_gv/nu_m_gv_leather200.dds,nu_m_gv_leather200
6230,costume_gv/nu_m_gv_cloth202.dds,nu_m_gv_cloth202
6231,costume_bo/nu_m_bo_leather202.dds,nu_m_bo_leather202
6232,costume_bo/nu_m_bo_leather200.dds,nu_m_bo_leather200
6233,costume_bo/nu_m_bo_leather041.dds,nu_m_bo_leather041
6234,costume_bo/nu_m_bo_leather040.dds,nu_m_bo_leather040
6235,costume_bo/nu_m_bo_cloth200.dds,nu_m_bo_cloth200
6236,costume_ar/nu_m_ar_metal201.dds,nu_m_ar_metal201
6237,costume_ar/nu_m_ar_metal200.dds,nu_m_ar_metal200
6238,costume_ar/nu_m_ar_leather200.dds,nu_m_ar_leather200
6239,costume_ar/nu_m_ar_cloth207.dds,nu_m_ar_cloth207
6240,costume_ar/nu_m_ar_cloth206.dds,nu_m_ar_cloth206
6241,costume_ar/nu_m_ar_cloth205.dds,nu_m_ar_cloth205
6242,costume_ar/nu_m_ar_cloth204.dds,nu_m_ar_cloth204
6243,costume_ar/nu_m_ar_cloth203.dds,nu_m_ar_cloth203
6244,costume_ar/nu_m_ar_cloth202.dds,nu_m_ar_cloth202
6245,costume_ar/nu_m_ar_cloth200.dds,nu_m_ar_cloth200
6246,costume_ar/nu_m_ar_cloth208.dds,nu_m_ar_cloth208
6247,costume_hm/nu_m_hm_cloth208.dds,nu_m_hm_cloth208
6248,costume_pt/nu_m_pt_cloth209.dds,nu_m_pt_cloth209
6249,costume_gv/nu_m_gv_cloth203.dds,nu_m_gv_cloth203
6250,costume_bo/nu_m_bo_cloth203.dds,nu_m_bo_cloth203
6251,icon_item_0426.dds,망토(백색)
6252,icon_skill_siege_tower.dds,사다리차 스킬 아이콘
6253,icon_item_0427.dds,사다리차 소환 아이템
6254,costume_ar/nu_m_ar_cloth128.dds,nu_m_ar_cloth128
6255,costume_ar/nu_m_ar_leather202.dds,nu_m_ar_leather202
6256,costume_gv/nu_m_gv_cloth204.dds,nu_m_gv_cloth204
6257,costume_gv/nu_m_gv_leather201.dds,nu_m_gv_leather201
6258,costume_gv/nu_m_gv_leather202.dds,nu_m_gv_leather202
6259,costume_gv/nu_m_gv_cloth050.dds,nu_m_gv_cloth050
6260,costume_hm/nu_m_hm_leather201.dds,nu_m_hm_leather201
6261,costume_hm/nu_m_hm_leather202.dds,nu_m_hm_leather202
6262,costume_hm/nu_m_hm_metal206.dds,nu_m_hm_metal206
6263,costume_pt/nu_m_pt_cloth210.dds,nu_m_pt_cloth210
6264,costume_pt/nu_m_pt_cloth211.dds,nu_m_pt_cloth211
6265,costume_ar/nu_m_ar_leather125.dds,nu_m_ar_leather125
6266,costume_ar/nu_m_ar_leather201.dds,nu_m_ar_leather201
6267,costume_ar/nu_m_ar_metal023.dds,nu_m_ar_metal023
6268,costume_hm/nu_m_hm_cloth037.dds,nu_m_hm_cloth037
6269,icon_skill_buff98.dds,수감자
6270,icon_skill_buff97.dds,자유공격
6271,costume_hm/nu_m_hm_cloth210.dds,nu_m_hm_cloth210
6272,costume_hm/nu_m_hm_cloth211.dds,nu_m_hm_cloth211
6273,costume_hm/nu_m_hm_cloth212.dds,nu_m_hm_cloth212
6274,costume_bo/nu_m_bo_metal206.dds,nu_m_bo_metal206
6275,costume_bo/nu_m_bo_metal207.dds,nu_m_bo_metal207
6276,costume_bo/nu_m_bo_metal208.dds,nu_m_bo_metal208
6277,costume_bo/nu_m_bo_metal209.dds,nu_m_bo_metal209
6278,costume_bo/nu_m_bo_metal210.dds,nu_m_bo_metal210
6279,icon_item_0429.dds,붉은색 산호초
6280,icon_item_0430.dds,녹색 산호초
6281,icon_item_0431.dds,갈색 해초
6282,icon_item_0432.dds,녹색 해초
6283,icon_item_0433.dds,주황색 판형 산호초
6284,icon_item_0434.dds,노란색 판형 산호초
6285,icon_item_0435.dds,사슴뿔형 산호초
6286,icon_item_0436.dds,흰색 산호 바위
6287,icon_item_0437.dds,푸른색 산호 바위
6288,icon_item_0438.dds,잠수용 헬멧
6289,icon_item_0439.dds,산소 호흡 장치
6290,icon_item_0440.dds,전복
6291,icon_item_0441.dds,키조개
6292,icon_item_0442.dds,불씨를 품은 열매
6293,icon_item_0443.dds,불길이 깃든 통나무
6294,icon_item_0444.dds,잿빛 씨앗
6295,icon_item_0445.dds,열기를 머금은 잎사귀
6296,icon_item_0446.dds,고급 음식_꼬치구이
6297,icon_item_0447.dds,고급 음식_찜/볶음
6298,icon_item_0448.dds,고급 음식_스테이크
6299,icon_item_0449.dds,고급 음식_스프
6300,costume_ar/nu_m_ar_metal205.dds,nu_m_ar_metal205
6301,costume_ar/nu_m_ar_metal206.dds,nu_m_ar_metal206
6302,costume_bo/nu_m_bo_metal205.dds,nu_m_bo_metal205
6303,costume_gv/nu_m_gv_metal205.dds,nu_m_gv_metal205
6304,costume_hm/nu_m_hm_metal205.dds,nu_m_hm_metal205
6305,costume_pt/nu_m_pt_metal205.dds,nu_m_pt_metal205
6306,costume_ar/nu_m_ar_cloth211.dds,nu_m_ar_cloth211
6307,costume_bo/nu_m_bo_cloth204.dds,nu_m_bo_cloth204
6308,costume_hm/nu_m_hm_cloth215.dds,nu_m_hm_cloth215
6309,costume_hm/nu_m_hm_metal041.dds,nu_m_hm_metal041
6310,costume_pt/nu_m_pt_cloth215.dds,nu_m_pt_cloth215
6311,costume_ar/nu_m_ar_leather049.dds,nu_m_ar_leather049
6312,costume_bo/nu_m_bo_leather037.dds,nu_m_bo_leather037
6313,costume_gv/nu_m_gv_cloth030.dds,nu_m_gv_cloth030
6314,costume_hm/nu_m_hm_leather037.dds,nu_m_hm_leather037
6315,costume_pt/nu_m_pt_cloth049.dds,nu_m_pt_cloth049
6316,costume_hm/nu_m_hm_cloth038.dds,nu_m_hm_cloth038
6317,costume_ar/nu_m_ar_cloth045.dds,nu_m_ar_cloth045
6318,costume_ar/nu_m_ar_cloth212.dds,nu_m_ar_cloth212
6319,costume_ar/nu_m_ar_cloth213.dds,nu_m_ar_cloth213
6320,costume_ar/nu_m_ar_cloth209.dds,nu_m_ar_cloth209
6321,costume_ar/nu_m_ar_cloth222.dds,nu_m_ar_cloth222
6322,costume_ar/nu_m_ar_cloth223.dds,nu_m_ar_cloth223
6323,costume_ar/nu_m_ar_cloth224.dds,nu_m_ar_cloth224
6324,costume_ar/nu_m_ar_cloth225.dds,nu_m_ar_cloth225
6325,costume_bo/nu_m_bo_cloth205.dds,nu_m_bo_cloth205
6326,costume_bo/nu_m_bo_cloth206.dds,nu_m_bo_cloth206
6327,costume_bo/nu_m_bo_cloth207.dds,nu_m_bo_cloth207
6328,costume_bo/nu_m_bo_cloth222.dds,nu_m_bo_cloth222
6329,costume_bo/nu_m_bo_cloth223.dds,nu_m_bo_cloth223
6330,costume_bo/nu_m_bo_cloth224.dds,nu_m_bo_cloth224
6331,costume_bo/nu_m_bo_cloth225.dds,nu_m_bo_cloth225
6332,costume_gv/nu_m_gv_cloth205.dds,nu_m_gv_cloth205
6333,costume_gv/nu_m_gv_cloth222.dds,nu_m_gv_cloth222
6334,costume_gv/nu_m_gv_cloth224.dds,nu_m_gv_cloth224
6335,costume_gv/nu_m_gv_cloth225.dds,nu_m_gv_cloth225
6336,costume_hm/nu_m_hm_cloth213.dds,nu_m_hm_cloth213
6337,costume_pt/nu_m_pt_cloth212.dds,nu_m_pt_cloth212
6338,costume_pt/nu_m_pt_cloth222.dds,nu_m_pt_cloth222
6339,costume_pt/nu_m_pt_cloth223.dds,nu_m_pt_cloth223
6340,costume_pt/nu_m_pt_cloth224.dds,nu_m_pt_cloth224
6341,costume_pt/nu_m_pt_cloth225.dds,nu_m_pt_cloth225
6342,icon_skill_romance25.dds,기상의 나팔소리
6343,icon_item_0450.dds,인양 주머니
6344,icon_house_019.dds,양식장 도면
6345,costume_gv/nu_m_gv_cloth206.dds,nu_m_gv_cloth206
6346,costume_gv/nu_m_gv_cloth207.dds,nu_m_gv_cloth207
6347,costume_pt/nu_m_pt_cloth051.dds,nu_m_pt_cloth051
6348,costume_pt/nu_m_pt_cloth214.dds,nu_m_pt_cloth214
6349,costume_pt/nu_m_pt_metal211.dds,nu_m_pt_metal211
6350,costume_pt/nu_m_pt_leather209.dds,nu_m_pt_leather209
6351,costume_pt/nu_m_pt_leather208.dds,nu_m_pt_leather208
6352,costume_pt/nu_m_pt_leather200.dds,nu_m_pt_leather200
6353,costume_pt/nu_m_pt_cloth220.dds,nu_m_pt_cloth220
6354,costume_pt/nu_m_pt_cloth216.dds,nu_m_pt_cloth216
6355,costume_hm/nu_m_hm_metal211.dds,nu_m_hm_metal211
6356,costume_hm/nu_m_hm_cloth218.dds,nu_m_hm_cloth218
6357,costume_hm/nu_m_hm_cloth217.dds,nu_m_hm_cloth217
6358,costume_hm/nu_m_hm_cloth216.dds,nu_m_hm_cloth216
6359,costume_gv/nu_m_gv_leather220.dds,nu_m_gv_leather220
6360,costume_gv/nu_m_gv_cloth208.dds,nu_m_gv_cloth208
6361,costume_bo/nu_m_bo_metal211.dds,nu_m_bo_metal211
6362,costume_bo/nu_m_bo_leather205.dds,nu_m_bo_leather205
6363,costume_bo/nu_m_bo_cloth216.dds,nu_m_bo_cloth216
6364,costume_bo/nu_m_bo_cloth208.dds,nu_m_bo_cloth208
6365,costume_ar/nu_m_ar_metal211.dds,nu_m_ar_metal211
6366,costume_ar/nu_m_ar_leather211.dds,nu_m_ar_leather211
6367,costume_ar/nu_m_ar_leather205.dds,nu_m_ar_leather205
6368,costume_ar/nu_m_ar_cloth220.dds,nu_m_ar_cloth220
6369,costume_ar/nu_m_ar_cloth216.dds,nu_m_ar_cloth216
6370,icon_skill_buff99.dds,기절 면역
6371,icon_skill_buff100.dds,넘어짐 면역
6372,icon_skill_buff101.dds,공포 면역
6373,icon_skill_buff102.dds,수면 면역
6374,icon_skill_buff103.dds,무중력 면역
6375,icon_skill_buff104.dds,방울방울 면역
6376,icon_skill_buff105.dds,염력 면역
6377,icon_skill_buff106.dds,신명 억제
6378,icon_skill_buff107.dds,소드락질 면역
6379,icon_skill_buff108.dds,감전 면역
6380,icon_skill_buff109.dds,얼음 면역
6381,icon_item_0451.dds,귀걸이_01
6382,icon_item_0452.dds,귀걸이_02
6383,icon_item_0453.dds,귀걸이_03
6384,icon_item_0454.dds,귀걸이_04
6385,icon_item_0455.dds,귀걸이_05
6386,icon_item_0456.dds,귀걸이_06
6387,icon_item_0457.dds,귀걸이_07
6388,icon_item_0458.dds,귀걸이_08
6389,icon_item_0459.dds,귀걸이_09
6390,icon_item_0460.dds,귀걸이_10
6391,costume_ar/nu_m_ar_cloth221.dds,nu_m_ar_cloth221
6392,costume_hm/nu_m_hm_leather205.dds,nu_m_hm_leather205
6393,costume_hm/nu_m_hm_leather207.dds,nu_m_hm_leather207
6394,costume_pt/nu_m_pt_cloth221.dds,nu_m_pt_cloth221
6395,costume_ar/nu_m_ar_cloth226.dds,nu_m_ar_cloth226
6396,costume_bo/nu_m_bo_cloth226.dds,nu_m_bo_cloth226
6397,costume_gv/nu_m_gv_cloth226.dds,nu_m_gv_cloth226
6398,costume_hm/nu_m_hm_cloth226.dds,nu_m_hm_cloth226
6399,costume_pt/nu_m_pt_cloth226.dds,nu_m_pt_cloth226
6400,costume_hm/nu_m_hm_cloth230.dds,nu_m_hm_cloth230
6401,costume_hm/nu_m_hm_cloth231.dds,nu_m_hm_cloth231
6402,costume_hm/nu_m_hm_cloth232.dds,nu_m_hm_cloth232
6403,costume_hm/nu_m_hm_cloth233.dds,nu_m_hm_cloth233
6404,costume_ar/nu_m_ar_cloth230.dds,nu_m_ar_cloth230
6405,costume_ar/nu_m_ar_cloth231.dds,nu_m_ar_cloth231
6406,costume_ar/nu_m_ar_cloth232.dds,nu_m_ar_cloth232
6407,costume_ar/nu_m_ar_cloth233.dds,nu_m_ar_cloth233
6408,costume_ar/nu_m_ar_cloth234.dds,nu_m_ar_cloth234
6409,costume_ar/nu_m_ar_cloth235.dds,nu_m_ar_cloth235
6410,costume_ar/nu_m_ar_leather212.dds,nu_m_ar_leather212
6411,costume_bo/nu_m_bo_cloth230.dds,nu_m_bo_cloth230
6412,costume_gv/nu_m_gv_leather212.dds,nu_m_gv_leather212
6413,costume_pt/nu_m_pt_cloth230.dds,nu_m_pt_cloth230
6414,costume_pt/nu_m_pt_cloth233.dds,nu_m_pt_cloth233
6415,costume_pt/nu_m_pt_cloth234.dds,nu_m_pt_cloth234
