id,sound_id,sound_pack_id,in_water,scale
1215,834,0,f,1.0
1216,837,0,f,1.0
1217,835,0,f,1.0
1218,848,0,f,1.0
1219,,0,f,1.0
1220,849,0,f,1.0
1221,,0,f,1.0
1222,,0,f,1.0
1223,819,0,f,1.0
1224,823,,f,1.0
1225,2207,,f,1.0
1226,,0,f,1.0
1227,914,0,f,1.0
1228,913,0,f,1.0
1229,,0,f,1.0
1230,,0,f,1.0
1231,,0,f,1.0
1232,,0,f,1.0
1233,,,f,1.0
1234,,,f,1.0
1235,,,f,1.0
1236,410,,f,1.0
1237,821,0,f,1.0
1238,,,f,1.0
1239,,,f,1.0
1240,875,0,f,1.0
1241,874,0,f,1.0
1242,876,0,f,1.0
1243,,0,f,1.0
1244,,0,f,1.0
1245,873,0,f,1.0
1246,824,0,f,1.0
1247,825,0,f,1.0
1248,826,0,f,1.0
1249,527,0,f,1.0
1250,521,0,f,1.0
1251,820,0,f,1.0
1252,,0,f,1.0
1253,,0,f,1.0
1255,,0,f,1.0
1256,,0,f,1.0
1257,,0,f,1.0
1258,637,,f,1.0
1259,635,0,f,1.0
1260,636,0,f,1.0
1261,869,0,f,1.0
1262,,0,f,1.0
1263,,0,f,1.0
1264,,0,f,1.0
1265,,0,f,1.0
1266,,0,f,1.0
1267,,0,f,1.0
1268,,0,f,1.0
1269,,0,f,1.0
1270,,0,f,1.0
1271,,0,f,1.0
1272,,0,f,1.0
1273,,0,f,1.0
1274,636,,f,1.0
1275,870,0,f,1.0
1276,870,0,f,1.0
1277,,0,f,1.0
1278,,0,f,1.0
1279,,0,f,1.0
1280,,0,f,1.0
1281,882,0,f,1.0
1282,883,0,f,1.0
1283,884,,f,1.0
1284,885,0,f,1.0
1285,2343,,f,1.0
1286,889,0,f,1.0
1287,890,,f,1.0
1288,891,0,f,1.0
1289,,0,f,1.0
1290,,0,f,1.0
1291,,,f,1.0
1292,928,0,f,1.0
1293,,0,f,1.0
1294,,0,f,1.0
1295,,0,f,1.0
1296,,0,f,1.0
1297,,0,f,1.0
1298,,0,f,1.0
1299,,0,f,1.0
1300,,0,f,1.0
1301,,0,f,1.0
1302,,0,f,1.0
1303,924,,f,1.0
1304,923,,f,1.0
1305,917,0,f,1.0
1306,918,0,f,1.0
1307,919,0,f,1.0
1308,921,0,f,1.0
1309,922,0,f,1.0
1310,920,0,f,1.0
1311,2245,,f,1.0
1312,,0,f,1.0
1313,930,0,f,1.0
1314,929,0,f,1.0
1315,,0,f,1.0
1316,1234,,f,1.0
1318,933,0,f,1.0
1319,,0,f,1.0
1320,931,0,f,1.0
1321,917,0,f,1.0
1322,932,0,f,1.0
1323,1676,,f,1.0
1324,,0,f,1.0
1325,,0,f,1.0
1326,935,0,f,1.0
1327,934,0,f,1.0
1328,1644,,f,1.0
1329,1645,,f,1.0
1330,1646,,f,1.0
1331,2448,,f,1.0
1332,827,0,f,1.0
1333,570,34,f,1.0
1334,1795,,f,1.0
1335,,26,f,1.0
1336,,0,f,1.0
1337,,0,f,1.0
1338,,0,f,1.0
1339,,0,f,1.0
1340,945,0,f,1.0
1341,946,0,f,1.0
1342,,0,f,1.0
1343,1236,,f,1.0
1344,947,0,f,1.0
1345,939,0,f,1.0
1346,941,0,f,1.0
1347,940,0,f,1.0
1348,942,0,f,1.0
1349,944,0,f,1.0
1350,943,0,f,1.0
1351,949,0,f,1.0
1352,959,0,f,1.0
1353,2255,,f,1.0
1354,,0,f,1.0
1355,972,0,f,1.0
1356,,0,f,1.0
1357,,,f,1.0
1358,,0,f,1.0
1359,,0,f,1.0
1360,,0,f,1.0
1361,,0,f,1.0
1362,,0,f,1.0
1363,,0,f,1.0
1364,,0,f,1.0
1365,,0,f,1.0
1366,,0,f,1.0
1367,,0,f,1.0
1368,,0,f,1.0
1369,,0,f,1.0
1370,,0,f,1.0
1371,,,f,1.0
1372,,0,f,1.0
1373,,0,f,1.0
1374,1238,,f,1.0
1375,1239,,f,1.0
1376,,0,f,1.0
1377,,0,f,1.0
1378,,0,f,1.0
1379,,0,f,1.0
1380,,0,f,1.0
1381,,0,f,1.0
1382,154,,f,1.0
1383,2158,,f,1.0
1384,2272,,f,1.0
1385,,0,f,1.0
1386,,,f,1.0
1387,656,0,f,1.0
1388,657,,f,1.0
1389,1217,,f,1.0
1390,,,f,1.0
1391,1083,,f,1.0
1392,582,11,f,1.0
1393,583,,f,1.0
1394,2012,,f,1.0
1395,,,f,1.0
1396,2055,,f,1.0
1397,1198,,f,1.0
1398,1199,,f,1.0
1399,,,f,1.0
1400,,,f,1.0
1401,1655,,f,1.0
1402,,,f,1.0
1403,1345,29,f,1.0
1404,1346,30,f,1.0
1405,1754,,f,1.0
1406,1753,,f,1.0
1407,1547,,f,1.0
1408,1548,,f,1.0
1409,,,f,1.0
1410,2020,,f,1.0
1411,2021,,f,1.0
1412,,,f,1.0
1413,,,f,1.0
1414,1867,,f,1.0
1415,835,,f,1.0
1416,,,f,1.0
1417,,,f,1.0
1418,,,f,1.0
1419,,,f,1.0
1420,2160,,f,1.0
1421,,,f,1.0
1422,,,f,1.0
1423,,,f,1.0
1424,1647,,f,1.0
1425,2026,,f,1.0
1426,2025,,f,1.0
1427,1542,,f,1.0
1428,1543,,f,1.0
1429,1544,,f,1.0
1430,1545,,f,1.0
1431,1546,,f,1.0
1432,,,f,1.0
1433,1540,,f,1.0
1434,1541,,f,1.0
1435,1534,,f,1.0
1436,1535,,f,1.0
1437,1536,,f,1.0
1438,1779,,f,1.0
1439,1537,,f,1.0
1440,1538,,f,1.0
1441,1539,,f,1.0
1442,,,f,1.0
1443,1530,,f,1.0
1444,1531,,f,1.0
1445,1777,,f,1.0
1446,1532,,f,1.0
1447,1533,,f,1.0
1448,1614,,f,1.0
1449,1615,,f,1.0
1450,,,f,1.0
1451,1616,,f,1.0
1452,1617,,f,1.0
1453,1618,,f,1.0
1454,,,f,1.0
1455,,,f,1.0
1456,,,f,1.0
1457,,,f,1.0
1458,,,f,1.0
1459,,,f,1.0
1460,,,f,1.0
1461,,,f,1.0
1462,,,f,1.0
1463,,,f,1.0
1464,,,f,1.0
1465,,,f,1.0
1466,1528,,f,1.0
1467,1529,,f,1.0
1468,1642,,f,1.0
1469,1640,57,f,1.0
1470,1642,,f,1.0
1471,1640,58,f,1.0
1472,1642,,f,1.0
1473,1640,59,f,1.0
1474,1642,,f,1.0
1475,1640,60,f,1.0
1476,,,f,1.0
1477,1652,,f,1.0
1478,1653,,f,1.0
1479,1649,,f,1.0
1482,,55,f,1.0
1483,,,f,1.0
1484,,56,f,1.0
1485,2148,,f,1.0
1486,,,f,1.0
1487,997,,f,1.0
1488,2408,,f,1.0
1489,,,f,1.0
1490,,,f,1.0
1491,1810,,f,1.0
1492,534,,f,1.0
1493,526,,f,1.0
1494,526,,f,1.0
1495,527,,f,1.0
1496,527,,f,1.0
1497,,,f,1.0
1498,400,,f,1.0
1499,400,,f,1.0
1500,,,f,1.0
1501,,,f,1.0
1502,,,f,1.0
1503,,,f,1.0
1504,,,f,1.0
1505,,,f,1.0
1506,,,f,1.0
1507,1837,,f,1.0
1508,384,,f,1.0
1509,384,,f,1.0
1510,393,,f,1.0
1511,393,,f,1.0
1512,2174,,f,1.0
1513,407,,f,1.0
1514,407,,f,1.0
1515,418,,f,1.0
1516,418,,f,1.0
1517,,,f,1.0
1518,,,f,1.0
1519,,,f,1.0
1520,,,f,1.0
1521,437,,f,1.0
1522,437,,f,1.0
1523,438,,f,1.0
1524,438,,f,1.0
1525,439,,f,1.0
1526,439,,f,1.0
1527,,,f,1.0
1528,452,,f,1.0
1529,452,,f,1.0
1530,,,f,1.0
1531,510,,f,1.0
1532,,,f,1.0
1534,2022,,f,1.0
1535,510,,f,1.0
1536,,,f,1.0
1537,,,f,1.0
1538,884,,f,1.0
1539,884,,f,1.0
1540,,,f,1.0
1541,,,f,1.0
1542,,,f,1.0
1543,,,f,1.0
1544,,,f,1.0
1545,,,f,1.0
1546,,,f,1.0
1547,,,f,1.0
1548,,,f,1.0
1549,,,f,1.0
1550,,,f,1.0
1551,,,f,1.0
1552,,,f,1.0
1553,,,f,1.0
1554,2210,,f,1.0
1555,,,f,1.0
1556,2071,,f,1.0
1557,2069,,f,1.0
1558,2070,,f,1.0
1559,2068,,f,1.0
1560,2065,,f,1.0
1561,2066,,f,1.0
1562,2067,,f,1.0
1563,2064,,f,1.0
1564,,,f,1.0
1565,2175,,f,1.0
1566,,,f,1.0
1567,,,f,1.0
1568,,,f,1.0
1569,,,f,1.0
1570,2334,,f,1.0
1571,,,f,1.0
1572,1812,,f,1.0
1573,564,,f,1.0
1574,564,,f,1.0
1575,567,,f,1.0
1576,567,,f,1.0
1577,608,,f,1.0
1578,608,,f,1.0
1579,2170,,f,1.0
1580,2171,,f,1.0
1581,2169,,f,1.0
1582,411,,f,1.0
1583,2186,,f,1.0
1584,657,,f,1.0
1585,644,,f,1.0
1586,644,,f,1.0
1587,,,f,1.0
1588,,,f,1.0
1589,,,f,1.0
1590,,,f,1.0
1591,2244,,f,1.0
1592,2211,,f,1.0
1593,2248,,f,1.0
1594,2247,,f,1.0
1595,,,f,1.0
1596,2214,,f,1.0
1597,,,f,1.0
1598,410,,f,1.0
1599,,,f,1.0
1600,671,,f,1.0
1601,,,f,1.0
1602,,,f,1.0
1603,865,,f,1.0
1604,,,f,1.0
1605,719,,f,1.0
1606,,,f,1.0
1607,2246,,f,1.0
1608,2452,,f,1.0
1609,2454,,f,1.0
1610,2453,,f,1.0
1611,,,f,1.0
1612,,,f,1.0
1613,,,f,1.0
1614,2265,,f,1.0
1615,2266,,f,1.0
1616,2267,,f,1.0
1617,,,f,1.0
1618,,,f,1.0
1619,,,f,1.0
1620,,,f,1.0
1621,,,f,1.0
1622,,,f,1.0
1623,2268,,f,1.0
1624,,,f,1.0
1625,2269,,f,1.0
1626,,,f,1.0
1627,,,f,1.0
1628,,,f,1.0
1629,,,f,1.0
1630,2326,,f,1.0
1631,,,f,1.0
1632,2323,,f,1.0
1633,2324,,f,1.0
1634,2323,,f,1.0
1635,2325,,f,1.0
1636,,,f,1.0
1637,,,f,1.0
1638,,,f,1.0
1639,,,f,1.0
1641,,,f,1.0
1642,,,f,1.0
1643,,,f,1.0
1644,,,f,1.0
1645,,,f,1.0
1646,,,f,1.0
1647,,,f,1.0
1648,,,f,1.0
1649,,,f,1.0
1650,2465,,f,1.0
1651,,,f,1.0
1652,,,f,1.0
1653,,,f,1.0
1654,,,f,1.0
1655,2412,,f,1.0
1656,2412,,f,1.0
1657,,,f,1.0
1658,,,f,1.0
1659,,,f,1.0
1660,,,f,1.0
1661,,,f,1.0
1662,,,f,1.0
1663,,,f,1.0
1664,1651,,f,1.0
1665,,,f,1.0
1666,,,f,1.0
1667,,,f,1.0
1668,,,f,1.0
1669,,,f,1.0
1670,,,f,1.0
1671,,,f,1.0
1672,,,f,1.0
1673,,,f,1.0
1674,,,f,1.0
1675,,,f,1.0
1676,,,f,1.0
1677,2454,,f,1.0
1678,1204,,f,1.0
1679,,,f,1.0
1680,,,f,1.0
1681,,,f,1.0
1682,,,f,1.0
1683,,,f,1.0
1684,2072,,f,1.0
1685,2022,,f,1.0
1686,723,,f,1.0
1687,2214,,f,1.0
1688,2181,,f,1.0
1689,,,f,1.0
1690,2459,,f,1.0
1691,2460,,f,1.0
1692,2463,,f,1.0
1693,2464,,f,1.0
1694,2458,,f,1.0
1695,,,f,1.0
1696,,,f,1.0
1697,,,f,1.0
1698,,,f,1.0
1699,,,f,1.0
1700,,,f,1.0
1701,,,f,1.0
1703,,,f,1.0
1704,,,f,1.0
1705,,,f,1.0
1706,,,f,1.0
1707,,,f,1.0
1708,,,f,1.0
1709,,,f,1.0
1710,,,f,1.0
1711,,,f,1.0
1712,3455,,f,1.0
1713,3457,,f,1.0
1714,3456,,f,1.0
1715,410,,f,1.0
1716,3458,,f,1.0
1717,,,f,1.0
1718,,,f,1.0
1719,3484,,f,1.0
1720,3485,,f,1.0
1721,3486,,f,1.0
1722,3483,,f,1.0
1723,,,f,1.0
1724,,,f,1.0
1725,,,f,1.0
1726,,,f,1.0
1727,3551,,f,1.0
1728,3554,,f,1.0
1729,982,,f,1.0
1730,3555,,f,1.0
1731,,,f,1.0
1732,,,f,1.0
1733,,,f,1.0
1734,,,f,1.0
1735,,,f,1.0
1736,,,f,1.0
1737,,,f,1.0
1738,3549,,f,1.0
1739,,,f,1.0
1740,,,f,1.0
1741,,,f,1.0
1742,,,f,1.0
1743,,,f,1.0
1744,3552,,f,1.0
1745,3548,,f,1.0
1746,3547,,f,1.0
1747,3550,,f,1.0
1748,,,f,1.0
1749,,,f,1.0
1750,,,f,1.0
1751,,,f,1.0
1752,,,f,1.0
1753,,,f,1.0
1754,,,f,1.0
1755,,,f,1.0
1756,,,f,1.0
1757,,,f,1.0
1758,,,f,1.0
1759,,,f,1.0
1760,,,f,1.0
1761,,345,f,1.0
1762,,346,f,1.0
1763,,347,f,1.0
1764,,348,f,1.0
1765,,349,f,1.0
1766,,350,f,1.0
1767,,,f,1.0
1768,,351,f,1.0
1769,,352,f,1.0
1770,,,f,1.0
1771,,,f,1.0
1772,,,f,1.0
1773,,,f,1.0
1774,,,f,1.0
1775,,,f,1.0
1776,,,f,1.0
1777,534,,f,1.0
1778,,,f,1.0
1779,3597,,f,1.0
1780,3598,,f,1.0
1781,,,f,1.0
1782,,,f,1.0
1783,,,f,1.0
1784,,,f,1.0
1785,,,f,1.0
1786,643,,f,1.0
1787,,,f,1.0
1788,,,f,1.0
1789,,,f,1.0
1790,1752,,f,1.0
1791,,,f,1.0
1792,,,f,1.0
1793,,,f,1.0
1794,,,f,1.0
1795,,,f,1.0
1796,,,f,1.0
1797,,,f,1.0
1798,,,f,1.0
1799,,,f,1.0
1800,,,f,1.0
1801,,,f,1.0
1802,,,f,1.0
1803,,,f,1.0
1804,,,f,1.0
1805,,,f,1.0
1806,875,,f,1.0
1807,,,f,1.0
1808,3717,,f,1.0
1809,928,,f,1.0
1810,,,f,1.0
1811,,,f,1.0
1812,,,f,1.0
1813,,,f,1.0
1814,,,f,1.0
1815,403,,f,1.0
1816,,,f,1.0
1817,,,f,1.0
1818,,,f,1.0
1819,,,f,1.0
1820,,,f,1.0
1821,,,f,1.0
1822,3801,,f,1.0
1823,3800,,f,1.0
1824,3802,,f,1.0
1825,3803,,f,1.0
1826,,,f,1.0
1827,,,f,1.0
1828,4173,,f,1.0
1829,3812,,f,1.0
1830,3804,,f,1.0
1831,3805,,f,1.0
1832,3808,,f,1.0
1833,3806,,f,1.0
1834,3807,,f,1.0
1835,3811,,f,1.0
1836,3810,,f,1.0
1837,,,f,1.0
1838,3809,,f,1.0
1839,,,f,1.0
1840,,,f,1.0
1841,,,f,1.0
1842,,,f,1.0
1843,,,f,1.0
1844,,,f,1.0
1845,,,f,1.0
1846,,,f,1.0
1847,,,f,1.0
1848,,,f,1.0
1849,,,f,1.0
1850,,,f,1.0
1851,,,f,1.0
1852,,,f,1.0
1853,,,f,1.0
1854,,,f,1.0
1855,624,,f,1.0
1856,,,f,1.0
1857,,,f,1.0
1858,,,f,1.0
1859,,,f,1.0
1860,,,f,1.0
1861,,,f,1.0
1862,,,f,1.0
1863,,,f,1.0
1864,,,f,1.0
1865,,,f,1.0
1866,,,f,1.0
1867,,,f,1.0
1868,,,f,1.0
1869,,,f,1.0
1870,932,,f,1.0
1871,,,f,1.0
1872,,,f,1.0
1873,,,f,1.0
1874,,,f,1.0
1875,,,f,1.0
1876,,,f,1.0
1877,,,f,1.0
1878,,,f,1.0
1879,,,f,1.0
1880,,,f,1.0
1881,,,f,1.0
1882,,,f,1.0
1883,,,f,1.0
1884,,,f,1.0
1885,,,f,1.0
1886,,,f,1.0
1887,,,f,1.0
1888,,,f,1.0
1889,,,f,1.0
1890,,,f,1.0
1891,,,f,1.0
1892,,,f,1.0
1893,,,f,1.0
1894,,,f,1.0
1895,,,f,1.0
1896,,,f,1.0
1897,,,f,1.0
1898,,,f,1.0
1899,,,f,1.0
1900,,,f,1.0
1901,,,f,1.0
1902,,,f,1.0
1903,,,f,1.0
1904,,,f,1.0
1905,,,f,1.0
1906,,,f,1.0
1907,,,f,1.0
1908,,,f,1.0
1909,,,f,1.0
1910,,,f,1.0
1911,,,f,1.0
1912,,,f,1.0
1913,,,f,1.0
1914,,,f,1.0
1915,,,f,1.0
1916,,,f,1.0
1917,,,f,1.0
1918,,,f,1.0
1919,,,f,1.0
1920,,,f,1.0
1921,,,f,1.0
1922,,,f,1.0
1923,,,f,1.0
1924,,,f,1.0
1925,,,f,1.0
1926,,,f,1.0
1927,,,f,1.0
1928,,,f,1.0
1929,,,f,1.0
1930,,,f,1.0
1931,,,f,1.0
1932,,,f,1.0
1933,,,f,1.0
1934,,,f,1.0
1935,,,f,1.0
1936,,,f,1.0
1937,,,f,1.0
1938,,,f,1.0
1939,,,f,1.0
1940,,,f,1.0
1941,,,f,1.0
1942,,,f,1.0
1943,,,f,1.0
1944,,,f,1.0
1945,,,f,1.0
1946,,,f,1.0
1947,,,f,1.0
1948,,,f,1.0
1949,,,f,1.0
1950,,,f,1.0
1951,,,f,1.0
1952,,,f,1.0
1953,,,f,1.0
1954,,,f,1.0
1955,,,f,1.0
1956,,,f,1.0
1957,,,f,1.0
1958,,,f,1.0
1959,,,f,1.0
1960,,,f,1.0
1961,,,f,1.0
1962,,,f,1.0
1963,,,f,1.0
1964,,,f,1.0
1965,,,f,1.0
1966,,,f,1.0
1967,,,f,1.0
1968,,,f,1.0
1969,,,f,1.0
1970,,,f,1.0
1971,,,f,1.0
1972,,,f,1.0
1973,,,f,1.0
1974,,,f,1.0
1975,,,f,1.0
1976,,,f,1.0
1977,,,f,1.0
1978,,,f,1.0
1979,837,,f,3.0
1980,835,,f,3.0
1981,,,f,1.0
1982,,,f,1.0
1983,,,f,1.0
1984,,,f,1.0
1985,,,f,1.0
1987,,,f,1.0
1988,,,f,1.0
1989,,,f,1.0
1990,,,f,3.0
1991,,,f,1.0
1992,,,f,1.0
1993,,,f,1.0
1994,,,f,1.0
1995,,,f,1.0
1996,,,f,1.0
1997,,,f,2.0
1998,,,f,3.0
1999,,,f,1.5
2000,,,f,1.0
2001,,,f,8.0
2002,,,f,8.0
2003,,,f,1.0
2004,,,f,2.0
2005,,,f,2.0
2006,,,f,1.0
2007,,,f,1.0
2008,,,f,1.0
2009,,,f,1.0
2010,,,f,1.0
2011,,,f,1.0
2012,,,f,1.0
2013,,,f,1.0
2014,,,f,1.0
2015,,,f,1.0
2016,,,f,1.0
2017,,,f,1.0
2018,,,f,1.0
2019,,,f,1.0
2020,2186,,f,1.0
2021,2210,,f,1.0
2022,,,f,1.0
2023,,,f,1.0
2024,,,f,1.0
2025,,,f,1.0
2026,,,f,1.0
2027,,,f,1.0
2028,,,f,1.0
2029,,,f,1.0
2030,,,f,1.0
2031,,,f,1.0
2032,,,f,1.0
2033,,,f,1.0
2034,,,f,1.0
2035,,,f,1.0
2036,,,f,1.0
2037,,,f,1.0
2038,,,f,1.0
2039,,,f,1.0
2040,,,f,1.0
2041,,,f,1.0
2042,,,f,1.0
2043,,,f,1.0
2044,,,f,1.0
2045,,,f,1.0
2046,,,f,1.0
2047,,,f,1.0
2048,,,f,1.0
2049,,,f,1.0
2050,,,f,1.0
2051,,,f,1.0
2052,,,f,1.0
2053,,,f,1.0
2054,,,f,1.0
2055,,,f,1.0
2056,4173,,f,1.0
2057,,,f,1.0
2058,,,f,1.0
2059,,,f,1.0
2060,,,f,1.0
2061,,,f,1.0
2062,,,f,1.0
2063,,,f,1.0
2064,,,f,1.0
2065,,,f,1.0
