id,name
1201,메타모제의방_화염지역_indoor전용
1202,메타모제의방_화염기둥_indoor전용
1203,날틀_자폭비행_시전
1204,고드프리_심연의불꽃_효과지역
1205,날틀_난사_발사체
1207,mon_공포심_launch
1208,정성엽_바이보로스_독폭발 
1209,김현준_칼바람폐광_회오리바람_dot
1210,mon_광폭화_dot
1211,n_회복공간_dot(oneshout_sound)
1212,인터랙션_기술_기계장치제작
1213,기술_기계장치제작
1214,석화구슬_ground
1215,칼날소용돌이_launch
1216,칼날소용돌이_hit
1218,mon_icebreath
1219,날틀_제비
1220,mon_당기기
1221,mon_원거리01_hit
1222,인터랙션_기술_조사
1223,발리스타_발사체(용나무열매_hit)
1224,양피지읽기
1225,인터렉션_소생관련_효과지역
1226,석상머리폭파
1227,드럼통발사_launch
1228,드럼통발사_hit
1229,보호의날개
1230,슬롯머신coin30
1231,슬롯머신coin50
1232,슬롯머신coin90
1233,슬롯머신coin150
1234,level_mon_rabbit_hide
1235,난타_호출4
1236,난타_호출2
1237,난타_호출3
1238,인터랙션_기술_석재
1239,인터랙션_기술_목재
1240,pet_발톱세우기
1241,pet_반사신경
1242,pet_체력회복
1243,pet_발톱세우기_dot
1244,pet_반사신경_dot
1245,pet_체력회복_dot
1246,인터랙션_기술_철거
1247,세트아이템_생명력계열
1248,세트아이템_공격계열
1249,세트아이템_피해계열
1250,세트아이템_방어계열
1251,세트아이템_마법계열
1252,세트아이템_속도계열
1253,세트아이템_활력계열
1254,두다드인터렉션용_효과지역_01
1255,모두치유_1단계(인터랙션전용)
1256,mon_원소공격(인터랙션전용)
1257,마력추출
1258,슬롯머신_big_코인30
1259,슬롯머신_big_코인50
1260,슬롯머신_big_코인90
1261,슬롯머신_big_코인150
1262,물뿜기_효과지역
1263,portal_tank_spawn
1264,portal_tank_despawn
1265,배포탈_열림x7.5
1266,배포탈_닫힘x7.5
1267,꽃가루뿌리기
1268,퀘스트_석상파괴
1269,mon_물리반사
1270,mon_마법반사
1271,퀘스트_흙주머니던지기_발사체
1272,퀘스트_호각불기
1273,인터렉션_소생관련_효과지역2
1274,level_mon_spartoi_hide
1275,방패휘두르기_방패_hit_sound
1276,인터랙션_기술_건축(철재)
1277,mon_다이나마이트_proj
1278,quest_버블효과지역
1279,소형범선_종_1
1280,소형범선_종_2
1281,소형범선_종_3
1282,북_1
1283,북_2
1284,북_3
1285,영주_후광
1286,라만차의_부름
1287,라만차의_부름_탑승자
1288,군주_dot
1289,체포영장
1290,mon_죽음의향료중독자_발구르기_launch
1291,아이템_unpacking
1292,pc_부활의식
1293,level_mon_blueeye_spartoi_spawn
1294,level_mon_blaceye_spartoi_spawn
1295,북_연주
1296,마나보호막(날틀전용)
1297, turret_canon(날틀전용)
1298,mon_공기폭발_효과지역
1299,mon_독폭발대기
1300,mon_독폭발
1301,mon_검은망령의독물
1302,퀘스트_장미붉게물들이기
1303,mon_죽음의광선
1304,mon_죽음의광선_beam
1305,mon_생기흡수_beam(무스페로사전용)
1306,소환수포획_발사체
1307,소환수포획_도트
1308,소환수포획_form
1309,봉인아이템_해제
1310,선박망원경
1312,하슬라파티사냥터_공간
1313,하슬라파티사냥터_스폰연출
1314,신관향로
1315,사랑하는마음_passive
1316,뜨거운것식는연기
1317,작살_맹독포_폭발
1318,독화살(PC전용)
1319,내부충격_dot
1320,노래form(퀘스트_망령의부탁)
1321,크라켄의양손창
1323,크라켄의양손창_dot
1324,선박_날틀무력화
1325,선박_날틀무력화_버프
1326,크라켄의지팡이
1327,크라켄의지팡이_dot
1328,크라켄의방패_loop
1329,크라켄의방패
1330,스프리건의전류화살
1331,스프리건의전류화살_투사체
1332,공성대장_이속증가_버프
1333,전차얼리기
1334,전차얼리기_디버프
1335,공성대장_공격력증가_버프
1336,수성대장_방어력증가_버프
1337,달구지_가속스킬
1338,달구지_가속버프
1339,텔레포트계열_foam
1340,텔레포트계열_launch
1341,오리배_경적_sound_only
1342,인터랙션_날아가는병_proj
1343,호칭획득
1344,공성대장_이속증가
1345,공성대장_공격력증가
1346,공성대장_방어력증가
1347,텔레포트_target
1348,퀘스트_반딧불모으기(손)
1349,퀘스트_반딧불흩어지기(손)
1350,mon_iceshield_buff
1351,dj_비트박스_토글_01
1352,dj_비트박스_토글_02
1353,사랑의 고백
1354,황의 낚시 투사체
1355,공성병기_날틀방어기_npc유지
1356,날틀_국지방어기
1357,날틀_국지방어기_beam
1358,공성병기_날틀방어기
1359,공성병기_날틀방어기_투사체
1360,피아노_도_sound
1361,피아노_레_sound
1362,피아노_미_sound
1363,피아노_파_sound
1364,피아노_솔_sound
1365,피아노_라_sound
1366,피아노_시_sound
1367,피아노_도2_sound
1368,루트_도_sound
1369,루트_레_sound
1370,루트_미_sound
1371,루트_파_sound
1372,루트_솔_sound
1373,루트_라_sound
1374,루트_시_sound
1375,루트_도2_sound
1376,플룻_도_sound
1377,플룻_레_sound
1378,플룻_미_sound
1379,플룻_파_sound
1380,플룻_솔_sound
1381,플룻_라_sound
1382,플룻_시_sound
1383,플룻_도2_sound
1384,퍼커션_01_sound
1385,퍼커션_02_sound
1386,퍼커션_03_sound
1387,퍼커션_04_sound
1388,퍼커션_05_sound
1389,퍼커션_06_sound
1390,퍼커션_07_sound
1391,퍼커션_08_sound
1392,모닥불연주_도_sound
1393,모닥불연주_레_sound
1394,모닥불연주_미_sound
1395,모닥불연주_파_sound
1396,모닥불연주_솔_sound
1397,모닥불연주_라_sound
1398,모닥불연주_시_sound
1399,모닥불연주_도2_sound
1400,mon_어둠폭발
1401,인터랙션_고백_throw
1402,인터랙션_고백_love발사체
1403,인터랙션_고백_choice
1404,인터랙션_고백_hate발사체
1405,인터랙션_고백_dot
1406,전차지뢰_효과지역
1407,dj_비트박스_토글_03
1408,dj_비트박스_토글_04
1409,dj_스크래치박스_01
1410,dj_스크래치박스_02
1411,dj_스크래치박스_03
1412,dj_스크래치박스_04
1413,dj_원샷박스_01
1414,dj_원샷박스_02
1415,dj_원샷박스_03
1416,dj_원샷박스_04
1417,dj_보이스박스_01
1418,dj_보이스박스_02
1419,dj_보이스박스_03
1420,dj_보이스박스_04
1421,mon_벼락치기_s_proj
1422,공성타워_각인_beam
1423,공성타워_각인_dot
1424,공성타워_각인
1425,전차지뢰_배치용
1426,mon_화염지옥불기둥_hit
1427,quest_각성
1428,괴물포획성공
1429,퀘스트_과자뿌리기
1430,퀘스트_변신2_launch
1431,체력회복_전투펫전용
1432,체력회복
1433,활력회복
1434,두억시니_기모으기_분노의망치_발사체
1435,두억시니_기모으기_form
1436,두억시니_기모으기_첫번째버프
1437,두억시니_기모으기_두번째버프
1438,두억시니_기모으기_세번째버프
1439,두억시니_기모으기_분노의망치
1440,무기강화_버프차징
1442,김현준_테스트_launch_플롯2_nosound
1443,영주의질주_효과지역
1444,공성타워_각인_pc버프
1445,날틀_순간이동
1446,mon_worldspawner_ghost_loop
1447,현상금사냥
1448,sound_축음기_음악_01
1449,sound_축음기_음악_02
1450,sound_축음기_음악_03
1451,sound_축음기_음악_04
1452,mon_보스급짓밟기_a
1453,시전속도감소
1454,낚시_proj
1456,스피드카_경적울리기
1457,sound_축음기_음악_05
1458,퀘스트_바위폭파
1459,나차쉬가르_몬스터공용스폰
1460,유령속박_dot
1461,유령속박
1462,유령속박_beam
1463,정성엽_울구_석화_dot
1465,퀘스트_거미줄던지기_balistic_proj
1466,민첩상승_버프
1467,mon_벼락치기_m_proj
1468,mon_벼락치기_l_proj
1469,유령쐐기포
1470,유령쐐기포_발사체
1471,유령쐐기포_디버프
1472,불의방패_dot
1473,mon_벼락치기_s_hit
1474,mon_벼락치기_m_hit
1475,mon_벼락치기_l_hit
1476,영창하는 레르만의 전류
1477,영창하는 레르만의 전류_투사체
1478,퀘스트_머리꽃가루
1479,레르만의 저주받은 광채_전류
1480,레르만의 저주받은 광채_얼음
1481,회오리베기_1단계_쌍수
1482,퀘스트_머리빛
1483,퀘스트_꽃폭죽
1484,부유방울_static_proj
1485,지휘자의냉기
1486,낚시_떡밥투척_투사체
1487,낚시_토막난정어리_투사체
1488,핏물먹이주술사_물폭탄
1489,water_wave_proj
1490,탈것_페라리_skidsmoke
1491,탈것_페라리_headlights
1492,저주받은 광채의 차원 붕괴
1493,트레뷰셋_변환해제이펙트
1494,저주받은 광채_투사체
1495,저주의 칼날_hit
1496,돌진공격_launch
1497,공성_사다리차_전장의북
1498,나차쉬가르_불함정_proj
1499,김현준_나차쉬가르3번방_석화해제
1500,영창하는 레르만의 증발
1501,mon_랜덤패시브버프_L
1502,mon_랜덤패시브버프_M
1503,mon_랜덤패시브버프_S
1504,나차쉬가르_함정_active
1505,해양컨텐츠_잠수복big_dot
1506,타후타의물송이
1507,타후타의물송이_발사체
1508,소환수_경험치증가
1509,타후타의물결
1510,타후타의분노
1511,타후타의공포
1512,타후타의은총
1513,영창하는 레르만 광채 폭발
1514,저주받은 광채_소환
1515,저주받은 광채 폭발
1516, mon_몸통 박치기_launch
1517,mon_부정한저주_dot
1518,mon_부정한저주_폭발
1519,영창하는 레르만 죽음의 선택
1520,무너뜨리는주먹
1521,바람의신
1522,바람의신_디버프연기
1523,수호의지휘자
1524,진격의지휘자
1525,초심자버프_공격속도향상_dot
1526,초심자버프_공격력향상_dot
1527,초심자버프_이동속도향상_dot
1528,초심자버프
1529,김현준_테스트_launch_플롯
1530,카르밀라 하수인의 의식
1531,나차쉬가르_함정_loop
1532,mon_파멸의대지울림
1533,타후타의해일
1534,심연의입구_경고
1535,용오름날틀(sound_only)
1536,크라켄날틀(sound_only)
1537,불전차_포탄_효과지역
1538,boxship_boost
1539,coupleship_boost
1540,fishboat_boost
1541,galleon_boost
1542,smallboat_boost
1543,soloship_boost
1544,speedboat_boost
1545,선박인양_수면도착
1546,선박인양_수중
1547,진욱_테스트 플롯
1548,천둥질주_포효
1549,천둥질주_포효_dot
1550,켈루스의 별
1551,켈루스의 별 붕괴
1552,나차쉬가르_두억시니_격노의울부짖음_static_proj 
1553,아이템강화
1554,boardship_boost
1555,아이템강화_str
1556,speedcar_오버히트
1557,speedcar_boost
1558,speedcar_jump
1559,speedcar_rolling_jump
1560,ItemSkill_타락한교활의번뜩임
1561,ItemSkill_나차슈린드_launch
1562,ItemSkill_나차슈린드_form
1563,ItemSkill_피로그린꽃_dot
1564,ItemSkill_쿨타임초기화_launch
1565,ItemSkill_검은그림자방패_dot
1566,skill_이속감소_dot
1567,김현준_두억시니_static_proj
1568,켈루스_화염갑옷
1569,speecar_engine_charge
1570,의복세탁
1571,skill_아이템사용_launch
1572,sound_페라리_음악_01
1573,sound_페라리_음악_02
1574,타후타의공포
1575,타후타의공포_dot
1576,타후타의공포_beam
1577,skill_초심자보호막_dot
1578,skill_초심자공격속도향상_launch
1579,skill_체력회복_dot
1580,skill_활력회복_dot
1581,광란의기운
1582,타후타의파도_proj
1583,skill_초심자보호막_launch
1584,skill_초심자원거리공격력향상_launch
1585,타후타의무적보호막
1586,좌_우_들기(sound_only)
1587,급회전(sound_only)
1588,타후타의환영검_투사체
1589,타후타의해일_폭발
1590,camera_recoil_high(speedcar)
1591,인터랙션_기술_벌꿀채집
1592,decal_타겟범위_10m
1593,인터랙션_성난벌떼
1594,passive_무적
1595,나차쉬_바르키_화염유지
1596,초고열에너지_beam
1597,초고열에너지
1598,나차쉬_바르키_사망
1599,바이바라의 불꽃 씨앗
1600,바이바라의 불꽃 씨앗 최후
1601,초고열에너지_시전
1602,낚시_투사체_대나무
1603,낚시_투사체_이벤트1
1604,낚시_투사체_금도금된철제
1605,낚시_투사체_이벤트2
1606,낚시_투사체_탄성이좋은철제
1607,바이바라의 불꽃 씨앗 유지
1608,낚시_투사체_철제
1609,낚시_투사체_아키움장식
1610,mon_바르키_마법보호막
1611,mon_바르키_근접보호막
1612,mon_바르키_원거리보호막
1613,item_염색
1614,mon_드래곤_전방브레스
1615,루루의딱지500장
1616,루루의딱지100장
1617,mon_바르키_불꽃송이
1618,mon_바르키_불꽃송이_proj
1619,바르키_화염구_발사체
1620,mon_nach_bigfireball_proj
1621,mon_나차쉬_디버프해제
1622,dragon_거대석궁_투사체
1624,태형_데미지이펙트
1625,skill_item_dragon_launch_a
1626,skill_item_dragon_dot_a
1627,국가 독립 테스트
1628,mon_안탈론_정신흡수_beam
1629,mon_안탈론_정신흡수_dot
1630,mon_안탈론_정신흡수
1631,mon_드래곤_메테오_발사체
1632,mon_dragon_groundstrike_hit
1633,decal_groundhit_r10m
1634,decal_groundhit_r15m
1635,decal_groundhit_r20m
1636,decal_groundhit_r30m
1637,mon_드래곤_불꽃송이_발사체
1638,mon_드래곤_불꽃송이_hit
1639,mon_중력역전_dot
1640,mon_regen_orange
1641,국가독립
1642,잠수정_탐지
1643,잠수정_호흡
1644,잠수정_전방대포
1645,잠수정_압축공기발사
1646,잠수정_어뢰_l
1647,붉은용의비늘_떨어뜨리기(sound_only)
1648,잠수정_어뢰_r
1649,꼬끼오(sound_only)
1650,용날틀_용의눈물
1651,용날틀_용의눈물_탱크디버프
1652,용날틀_용의눈물_발사체
1653,용 출현 구름
1654,sound_축음기_음악_SP
1655,붉은 용의 알 위협
1656,용날틀_용의눈물_테스트
1657,심연의 약탈자_독액 투척
1658,제누트_매혹의 창살
1659,skill_강화탄_proj
1660,skill_강화탄_dot
1661,skill_화염탄_proj
1662,skill_회복탄_proj
1663,skill_독탄_proj
1664,skill_독탄_dot
1665,level_갈대무리 땅 번개
1666,퀘스트_자유의날개
1667,mon_매혹의빛_proj
1668,mon_매혹의빛_hit
1669,함정_hit
1670,적진으로_start
1671,적진으로_end
1672,마물소환_proj
1673,이벤트_생닭_proj
1674,이벤트_생닭
1675,태양의들녘_이벤트_spawner
1676,태양의들녘_이벤트_spawner_launch
1677,태양의들녘_이벤트_spawner_hit
1678,철옹성
1679,철옹성_buff
1680,철옹성_debuff
1681,마물소환
1682,거울의분신
1683,저격
1684,저격_beam
1685,연속벼락_투사체
1686,거울의분신_시작
1687,철상의권능
1688,목상의권능
1689,석상의권능
1690,비수던지기_발사체
1691,비수던지기
1692,연속벼락
