id,sound_pack_id,name,sound_id,comment
2257,100,delete_this,1,
2258,100,delete_this,1,
2259,100,delete_this,1,
2260,100,delete_this,1,
2261,100,delete_this,1,
2262,100,delete_this,1,
2263,100,delete_this,1,
2264,100,delete_this,1,
2265,100,delete_this,1,
2266,100,delete_this,1,
2267,100,delete_this,1,
2392,45,mon_com_idle,,
2393,45,mon_crit_hit,,
2394,45,mon_dodge,,
2395,45,mon_hit,,
2396,45,mon_sk_leapattack,,
2397,45,mon_relax_idle,,
2398,45,mon_sk_spell_cast_d,,
2399,45,mon_sk_spell_launch_d,,
2400,45,mon_sk_spell_launch_nd,,
2401,45,mon_struggle,,
2402,45,mon_stun,,
2403,46,mon_com_idle,,
2404,46,mon_crit_hit,,
2405,46,mon_dodge,,
2406,46,mon_hit,,
2407,46,mon_sk_leapattack,,
2408,46,mon_relax_idle,,
2409,46,mon_sk_spell_cast_d,,
2410,46,mon_sk_spell_launch_d,,
2411,46,mon_sk_spell_launch_nd,,
2412,46,mon_struggle,,
2413,46,mon_stun,,
2414,47,mon_attack,,
2415,47,mon_com_idle,,
2416,47,mon_crit_hit,,
2417,47,mon_dodge,,
2418,47,mon_hit,,
2419,47,mon_sk_leapattack,,
2420,47,mon_relax_idle,,
2421,47,mon_sk_spell_cast_d,,
2422,47,mon_sk_spell_launch_d,,
2423,47,mon_sk_spell_launch_nd,,
2424,47,mon_struggle,,
2425,47,mon_stun,,
2426,48,mon_attack,,
2427,48,mon_com_idle,,
2428,48,mon_crit_hit,,
2429,48,mon_dodge,,
2430,48,mon_hit,,
2431,48,mon_sk_leapattack,,
2432,48,mon_relax_idle,,
2433,48,mon_sk_spell_cast_d,,
2434,48,mon_sk_spell_launch_d,,
2435,48,mon_sk_spell_launch_nd,,
2436,48,mon_struggle,,
2437,48,mon_stun,,
2438,41,mon_sk_buff_launch_teleport,,
2439,41,mon_sk_lowkick,,
2440,41,mon_sk_shout,,
2441,41,mon_sk_spell_launch_bless,,
2442,41,mon_sk_spell_launch_ground,,
2443,41,mon_sk_spell_launch_l,,
2444,41,mon_sk_spell_launch_love,,
2445,41,mon_sk_spell_launch_meteor,,
2446,41,mon_sk_spell_launch_missile,,
2447,41,mon_sk_spell_launch_r,,
2448,41,mon_sk_spell_launch_shield,,
2449,41,mon_sk_spell_launch_spread,,
2450,41,mon_sk_whirlwind_launch,,
2451,41,mon_bow_co_sk_launch,,
2452,41,mon_sk_fistattack,,
2453,41,mon_sk_cast,,
2454,41,mon_sk_fastattack_1,,
2455,41,mon_sk_fastattack_3,,
2456,41,mon_sk_throw,,
2457,41,mon_sk_weapon_blunt,,
2458,41,mon_sk_weapon_pierce,,
2459,41,mon_sk_weapon_slash,,
2460,42,mon_sk_buff_launch_defense,,
2461,42,mon_sk_buff_launch_teleport,,
2462,42,mon_sk_lowkick,,
2463,42,mon_sk_shout,,
2464,42,mon_sk_spell_launch_bless,,
2465,42,mon_sk_spell_launch_ground,,
2466,42,mon_sk_spell_launch_l,,
2467,42,mon_sk_spell_launch_love,,
2468,42,mon_sk_spell_launch_meteor,,
2469,42,mon_sk_spell_launch_missile,,
2470,42,mon_sk_spell_launch_r,,
2471,42,mon_sk_spell_launch_shield,,
2472,42,mon_sk_spell_launch_spread,,
2473,42,mon_sk_whirlwind_launch,,
2474,42,mon_bow_co_sk_launch,,
2475,42,mon_sk_fistattack,,
2476,42,mon_sk_cast,,
2477,42,mon_sk_fastattack_1,,
2478,42,mon_sk_fastattack_3,,
2479,42,mon_sk_throw,,
2480,42,mon_sk_weapon_blunt,,
2481,42,mon_sk_weapon_pierce,,
2482,42,mon_sk_weapon_slash,,
2483,43,mon_sk_buff_launch_defense,,
2484,43,mon_sk_buff_launch_teleport,,
2485,43,mon_sk_lowkick,,
2486,43,mon_sk_shout,,
2487,43,mon_sk_spell_launch_bless,,
2488,43,mon_sk_spell_launch_ground,,
2489,43,mon_sk_spell_launch_l,,
2490,43,mon_sk_spell_launch_love,,
2491,43,mon_sk_spell_launch_meteor,,
2492,43,mon_sk_spell_launch_missile,,
2493,43,mon_sk_spell_launch_r,,
2494,43,mon_sk_spell_launch_shield,,
2495,43,mon_sk_spell_launch_spread,,
2496,43,mon_sk_whirlwind_launch,,
2497,43,mon_bow_co_sk_launch,,
2498,43,mon_sk_fistattack,,
2499,43,mon_sk_cast,,
2500,43,mon_sk_fastattack_1,,
2501,43,mon_sk_fastattack_3,,
2502,43,mon_sk_throw,,
2503,43,mon_sk_weapon_blunt,,
2504,43,mon_sk_weapon_pierce,,
2505,43,mon_sk_weapon_slash,,
2506,44,mon_sk_buff_launch_defense,,
2507,44,mon_sk_buff_launch_teleport,,
2508,44,mon_sk_lowkick,,
2509,44,mon_sk_shout,,
2510,44,mon_sk_spell_launch_bless,,
2511,44,mon_sk_spell_launch_ground,,
2512,44,mon_sk_spell_launch_l,,
2513,44,mon_sk_spell_launch_love,,
2514,44,mon_sk_spell_launch_meteor,,
2515,44,mon_sk_spell_launch_missile,,
2516,44,mon_sk_spell_launch_r,,
2517,44,mon_sk_spell_launch_shield,,
2518,44,mon_sk_spell_launch_spread,,
2519,44,mon_sk_whirlwind_launch,,
2520,44,mon_bow_co_sk_launch,,
2521,44,mon_sk_fistattack,,
2522,44,mon_sk_cast,,
2523,44,mon_sk_fastattack_1,,
2524,44,mon_sk_fastattack_3,,
2525,44,mon_sk_throw,,
2526,44,mon_sk_weapon_blunt,,
2527,44,mon_sk_weapon_pierce,,
2528,44,mon_sk_weapon_slash,,
2529,45,mon_sk_buff_launch_defense,,
2530,45,mon_sk_buff_launch_teleport,,
2531,45,mon_sk_lowkick,,
2532,45,mon_sk_shout,,
2533,45,mon_sk_spell_launch_bless,,
2534,45,mon_sk_spell_launch_ground,,
2535,45,mon_sk_spell_launch_l,,
2536,45,mon_sk_spell_launch_love,,
2537,45,mon_sk_spell_launch_meteor,,
2538,45,mon_sk_spell_launch_missile,,
2539,45,mon_sk_spell_launch_r,,
2540,45,mon_sk_spell_launch_shield,,
2541,45,mon_sk_spell_launch_spread,,
2542,45,mon_sk_whirlwind_launch,,
2543,45,mon_bow_co_sk_launch,,
2544,45,mon_sk_fistattack,,
2545,45,mon_sk_cast,,
2546,45,mon_sk_fastattack_1,,
2547,45,mon_sk_fastattack_3,,
2548,45,mon_sk_throw,,
2549,45,mon_sk_weapon_blunt,,
2550,45,mon_sk_weapon_pierce,,
2551,45,mon_sk_weapon_slash,,
2552,46,mon_sk_buff_launch_defense,,
2553,46,mon_sk_buff_launch_teleport,,
2554,46,mon_sk_lowkick,,
2555,46,mon_sk_shout,,
2556,46,mon_sk_spell_launch_bless,,
2557,46,mon_sk_spell_launch_ground,,
2558,46,mon_sk_spell_launch_l,,
2559,46,mon_sk_spell_launch_love,,
2560,46,mon_sk_spell_launch_meteor,,
2561,46,mon_sk_spell_launch_missile,,
2562,46,mon_sk_spell_launch_r,,
2563,46,mon_sk_spell_launch_shield,,
2564,46,mon_sk_spell_launch_spread,,
2565,46,mon_sk_whirlwind_launch,,
2566,46,mon_bow_co_sk_launch,,
2567,46,mon_sk_fistattack,,
2568,46,mon_sk_cast,,
2569,46,mon_sk_fastattack_1,,
2570,46,mon_sk_fastattack_3,,
2571,46,mon_sk_throw,,
2572,46,mon_sk_weapon_blunt,,
2573,46,mon_sk_weapon_pierce,,
2574,46,mon_sk_weapon_slash,,
2575,47,mon_sk_buff_launch_defense,,
2576,47,mon_sk_buff_launch_teleport,,
2577,47,mon_sk_lowkick,,
2578,47,mon_sk_shout,,
2579,47,mon_sk_spell_launch_bless,,
2580,47,mon_sk_spell_launch_ground,,
2581,47,mon_sk_spell_launch_l,,
2582,47,mon_sk_spell_launch_love,,
2583,47,mon_sk_spell_launch_meteor,,
2584,47,mon_sk_spell_launch_missile,,
2585,47,mon_sk_spell_launch_r,,
2586,47,mon_sk_spell_launch_shield,,
2587,47,mon_sk_spell_launch_spread,,
2588,47,mon_sk_whirlwind_launch,,
2589,47,mon_bow_co_sk_launch,,
2590,47,mon_sk_fistattack,,
2591,47,mon_sk_cast,,
2592,47,mon_sk_fastattack_1,,
2593,47,mon_sk_fastattack_3,,
2594,47,mon_sk_throw,,
2595,47,mon_sk_weapon_blunt,,
2596,47,mon_sk_weapon_pierce,,
2597,47,mon_sk_weapon_slash,,
2598,48,mon_sk_buff_launch_defense,,
2599,48,mon_sk_buff_launch_teleport,,
2600,48,mon_sk_lowkick,,
2601,48,mon_sk_shout,,
2602,48,mon_sk_spell_launch_bless,,
2603,48,mon_sk_spell_launch_ground,,
2604,48,mon_sk_spell_launch_l,,
2605,48,mon_sk_spell_launch_love,,
2606,48,mon_sk_spell_launch_meteor,,
2607,48,mon_sk_spell_launch_missile,,
2608,48,mon_sk_spell_launch_r,,
2609,48,mon_sk_spell_launch_shield,,
2610,48,mon_sk_spell_launch_spread,,
2611,48,mon_sk_whirlwind_launch,,
2612,48,mon_bow_co_sk_launch,,
2613,48,mon_sk_fistattack,,
2614,48,mon_sk_cast,,
2615,48,mon_sk_fastattack_1,,
2616,48,mon_sk_fastattack_3,,
2617,48,mon_sk_throw,,
2618,48,mon_sk_weapon_blunt,,
2619,48,mon_sk_weapon_pierce,,
2620,48,mon_sk_weapon_slash,,
2621,49,mon_sk_buff_launch_teleport,,
2622,49,mon_sk_lowkick,,
2623,49,mon_sk_shout,,
2624,49,mon_sk_spell_launch_bless,,
2625,49,mon_sk_spell_launch_ground,,
2626,49,mon_sk_spell_launch_l,,
2627,49,mon_sk_spell_launch_love,,
2628,49,mon_sk_spell_launch_meteor,,
2629,49,mon_sk_spell_launch_missile,,
2630,49,mon_sk_spell_launch_r,,
2631,49,mon_sk_spell_launch_shield,,
2632,49,mon_sk_spell_launch_spread,,
2633,49,mon_sk_whirlwind_launch,,
2634,49,mon_bow_co_sk_launch,,
2635,49,mon_sk_fistattack,,
2636,49,mon_sk_cast,,
2637,49,mon_sk_fastattack_1,,
2638,49,mon_sk_fastattack_3,,
2639,49,mon_sk_throw,,
2640,49,mon_sk_weapon_blunt,,
2641,49,mon_sk_weapon_pierce,,
2642,49,mon_sk_weapon_slash,,
2643,50,mon_sk_buff_launch_defense,,
2644,50,mon_sk_buff_launch_teleport,,
2645,50,mon_sk_lowkick,,
2646,50,mon_sk_shout,,
2647,50,mon_sk_spell_launch_bless,,
2648,50,mon_sk_spell_launch_ground,,
2649,50,mon_sk_spell_launch_l,,
2650,50,mon_sk_spell_launch_love,,
2651,50,mon_sk_spell_launch_meteor,,
2652,50,mon_sk_spell_launch_missile,,
2653,50,mon_sk_spell_launch_r,,
2654,50,mon_sk_spell_launch_shield,,
2655,50,mon_sk_spell_launch_spread,,
2656,50,mon_sk_whirlwind_launch,,
2657,50,mon_bow_co_sk_launch,,
2658,50,mon_sk_fistattack,,
2659,50,mon_sk_cast,,
2660,50,mon_sk_fastattack_1,,
2661,50,mon_sk_fastattack_3,,
2662,50,mon_sk_throw,,
2663,50,mon_sk_weapon_blunt,,
2664,50,mon_sk_weapon_pierce,,
2665,50,mon_sk_weapon_slash,,
2666,62,mon_sk_buff_launch_defense,,
2667,62,mon_sk_buff_launch_teleport,,
2668,62,mon_sk_lowkick,,
2669,62,mon_sk_shout,,
2670,62,mon_sk_spell_launch_bless,,
2671,62,mon_sk_spell_launch_ground,,
2672,62,mon_sk_spell_launch_l,,
2673,62,mon_sk_spell_launch_love,,
2674,62,mon_sk_spell_launch_meteor,,
2675,62,mon_sk_spell_launch_missile,,
2676,62,mon_sk_spell_launch_r,,
2677,62,mon_sk_spell_launch_shield,,
2678,62,mon_sk_spell_launch_spread,,
2679,62,mon_sk_whirlwind_launch,,
2680,62,mon_bow_co_sk_launch,,
2681,62,mon_sk_fistattack,,
2682,62,mon_sk_cast,,
2683,62,mon_sk_fastattack_1,,
2684,62,mon_sk_fastattack_3,,
2685,62,mon_sk_throw,,
2686,62,mon_sk_weapon_blunt,,
2687,62,mon_sk_weapon_pierce,,
2688,62,mon_sk_weapon_slash,,
2689,63,mon_sk_buff_launch_defense,,
2690,63,mon_sk_buff_launch_teleport,,
2691,63,mon_sk_lowkick,,
2692,63,mon_sk_shout,,
2693,63,mon_sk_spell_launch_bless,,
2694,63,mon_sk_spell_launch_ground,,
2695,63,mon_sk_spell_launch_l,,
2696,63,mon_sk_spell_launch_love,,
2697,63,mon_sk_spell_launch_meteor,,
2698,63,mon_sk_spell_launch_missile,,
2699,63,mon_sk_spell_launch_r,,
2700,63,mon_sk_spell_launch_shield,,
2701,63,mon_sk_spell_launch_spread,,
2702,63,mon_sk_whirlwind_launch,,
2703,63,mon_bow_co_sk_launch,,
2704,63,mon_sk_fistattack,,
2705,63,mon_sk_cast,,
2706,63,mon_sk_fastattack_1,,
2707,63,mon_sk_fastattack_3,,
2708,63,mon_sk_throw,,
2709,63,mon_sk_weapon_blunt,,
2710,63,mon_sk_weapon_pierce,,
2711,63,mon_sk_weapon_slash,,
2712,68,mon_sk_buff_launch_defense,,
2713,68,mon_sk_buff_launch_teleport,,
2714,68,mon_sk_lowkick,,
2715,68,mon_sk_shout,,
2716,68,mon_sk_spell_launch_bless,,
2717,68,mon_sk_spell_launch_ground,,
2718,68,mon_sk_spell_launch_l,,
2719,68,mon_sk_spell_launch_love,,
2720,68,mon_sk_spell_launch_meteor,,
2721,68,mon_sk_spell_launch_missile,,
2722,68,mon_sk_spell_launch_r,,
2723,68,mon_sk_spell_launch_shield,,
2724,68,mon_sk_whirlwind_launch,,
2725,68,mon_bow_co_sk_launch,,
2726,68,mon_sk_fistattack,,
2727,68,mon_sk_cast,,
2728,68,mon_sk_fastattack_3,,
2729,68,mon_sk_throw,,
2730,49,Sounds/x2character:nuian_male:attack,,
2731,49,Sounds/x2character:nuian_male:crit_dmg,,
2732,49,Sounds/x2character:nuian_male:dmg,,
2733,49,Sounds/x2character:nuian_male:breath,,
2734,49,Sounds/x2character:nuian_male:skill,,
2735,50,Sounds/x2character:ferre_male:attack,,
2736,50,Sounds/x2character:ferre_male:crit_dmg,,
2737,50,Sounds/x2character:ferre_male:dmg,,
2738,50,Sounds/x2character:ferre_male:breath,,
2739,50,Sounds/x2character:ferre_male:skill,,
2740,62,Sounds/x2character:nuian_male:attack,,
2741,62,Sounds/x2character:nuian_male:crit_dmg,,
2742,62,Sounds/x2character:nuian_male:dmg,,
2743,62,Sounds/x2character:nuian_male:breath,,
2744,62,Sounds/x2character:nuian_male:skill,,
2745,63,Sounds/x2character:nuian_male:attack,,
2746,63,Sounds/x2character:nuian_male:crit_dmg,,
2747,63,Sounds/x2character:nuian_male:dmg,,
2748,63,Sounds/x2character:nuian_male:breath,,
2749,63,Sounds/x2character:nuian_male:skill,,
2750,68,Sounds/x2character:nuian_male:attack,,
2751,68,Sounds/x2character:nuian_male:crit_dmg,,
2752,68,Sounds/x2character:nuian_male:dmg,,
2753,68,Sounds/x2character:nuian_male:breath,,
2754,68,Sounds/x2character:nuian_male:skill,,
2755,101,music_01,2305,
2756,101,underwater,,
2757,101,default,,
2758,101,combat,1200,
2759,101,menu,,
2760,101,machinima_default,,
2761,101,death,1202,
2762,101,gliding,2016,
2763,101,driving,,
2764,101,flyng,,
2765,101,moving,,
2766,101,falling,1207,
2767,101,dancing,,
2768,101,low_health,1208,
2769,101,quest_camera,1210,
2771,101,indoor,,
2772,101,siege_period,,
2773,102,music_01,2895,
2774,102,underwater,,
2775,102,default,,
2776,102,combat,1200,
2777,102,menu,,
2778,102,machinima_default,,
2779,102,death,1202,
2780,102,gliding,2016,
2781,102,driving,,
2782,102,flyng,,
2783,102,moving,,
2784,102,falling,1207,
2785,102,dancing,,
2786,102,low_health,1208,
2787,102,quest_camera,1210,
2789,102,indoor,,
2790,102,siege_period,,
2791,103,music_01,2880,
2792,103,underwater,,
2793,103,default,,
2794,103,combat,1200,
2795,103,menu,,
2796,103,machinima_default,,
2797,103,death,1202,
2798,103,gliding,2016,
2799,103,driving,,
2800,103,flyng,,
2801,103,moving,,
2802,103,falling,1207,
2803,103,dancing,,
2804,103,low_health,1208,
2805,103,quest_camera,1210,
2807,103,indoor,,
2808,103,siege_period,,
2809,104,music_01,2899,
2810,104,underwater,,
2811,104,default,,
2812,104,combat,1200,
2813,104,menu,,
2814,104,machinima_default,,
2815,104,death,1202,
2816,104,gliding,2016,
2817,104,driving,,
2818,104,flyng,,
2819,104,moving,,
2820,104,falling,1207,
2821,104,dancing,,
2822,104,low_health,1208,
2823,104,quest_camera,1210,
2825,104,indoor,,
2826,104,siege_period,,
2827,105,music_01,2880,
2828,105,underwater,,
2829,105,default,,
2830,105,combat,1200,
2831,105,menu,,
2832,105,machinima_default,,
2833,105,death,1202,
2834,105,gliding,2016,
2835,105,driving,,
2836,105,flyng,,
2837,105,moving,,
2838,105,falling,1207,
2839,105,dancing,,
2840,105,low_health,1208,
2841,105,quest_camera,1210,
2843,105,indoor,,
2844,105,siege_period,,
2845,106,music_01,2310,
2846,106,underwater,,
2847,106,default,,
2848,106,combat,1200,
2849,106,menu,,
2850,106,machinima_default,,
2851,106,death,1202,
2852,106,gliding,2016,
2853,106,driving,,
2854,106,flyng,,
2855,106,moving,,
2856,106,falling,1207,
2857,106,dancing,,
2858,106,low_health,1208,
2859,106,quest_camera,1210,
2861,106,indoor,,
2862,106,siege_period,,
2863,107,music_01,2906,
2864,107,underwater,,
2865,107,default,,
2866,107,combat,1200,
2867,107,menu,,
2868,107,machinima_default,,
2869,107,death,1202,
2870,107,gliding,2016,
2871,107,driving,,
2872,107,flyng,,
2873,107,moving,,
2874,107,falling,1207,
2875,107,dancing,,
2876,107,low_health,1208,
2877,107,quest_camera,1210,
2879,107,indoor,,
2880,107,siege_period,,
2881,108,music_01,2888,
2882,108,underwater,,
2883,108,default,,
2884,108,combat,1200,
2885,108,menu,,
2886,108,machinima_default,,
2887,108,death,1202,
2888,108,gliding,2016,
2889,108,driving,,
2890,108,flyng,,
2891,108,moving,,
2892,108,falling,1207,
2893,108,dancing,,
2894,108,low_health,1208,
2895,108,quest_camera,1210,
2897,108,indoor,,
2898,108,siege_period,,
2900,109,underwater,,
2901,109,default,,
2902,109,combat,1200,
2903,109,menu,,
2904,109,machinima_default,,
2905,109,death,1202,
2906,109,gliding,2016,
2907,109,driving,,
2908,109,flyng,,
2909,109,moving,,
2910,109,falling,1207,
2911,109,dancing,,
2912,109,low_health,1208,
2913,109,quest_camera,1210,
2915,109,indoor,,
2916,109,siege_period,,
2917,110,music_01,2875,
2918,110,underwater,,
2919,110,default,,
2920,110,combat,1200,
2921,110,menu,,
2922,110,machinima_default,,
2923,110,death,1202,
2924,110,gliding,2016,
2925,110,driving,,
2926,110,flyng,,
2927,110,moving,,
2928,110,falling,1207,
2929,110,dancing,,
2930,110,low_health,1208,
2931,110,quest_camera,1210,
2933,110,indoor,,
2934,110,siege_period,,
2935,111,music_01,2899,
2936,111,underwater,,
2937,111,default,,
2938,111,combat,1200,
2939,111,menu,,
2940,111,machinima_default,,
2941,111,death,1202,
2942,111,gliding,2016,
2943,111,driving,,
2944,111,flyng,,
2945,111,moving,,
2946,111,falling,1207,
2947,111,dancing,,
2948,111,low_health,1208,
2949,111,quest_camera,1210,
2951,111,indoor,,
2952,111,siege_period,,
2954,112,underwater,,
2955,112,default,,
2956,112,combat,1200,
2957,112,menu,,
2958,112,machinima_default,,
2959,112,death,1202,
2960,112,gliding,2016,
2961,112,driving,,
2962,112,flyng,,
2963,112,moving,,
2964,112,falling,1207,
2965,112,dancing,,
2966,112,low_health,1208,
2967,112,quest_camera,1210,
2969,112,indoor,,
2970,112,siege_period,,
2971,113,music_01,2880,
2972,113,underwater,,
2973,113,default,,
2974,113,combat,1200,
2975,113,menu,,
2976,113,machinima_default,,
2977,113,death,1202,
2978,113,gliding,2016,
2979,113,driving,,
2980,113,flyng,,
2981,113,moving,,
2982,113,falling,1207,
2983,113,dancing,,
2984,113,low_health,1208,
2985,113,quest_camera,1210,
2987,113,indoor,,
2988,113,siege_period,,
2989,114,music_01,2906,
2990,114,underwater,,
2991,114,default,,
2992,114,combat,1200,
2993,114,menu,,
2994,114,machinima_default,,
2995,114,death,1202,
2996,114,gliding,2016,
2997,114,driving,,
2998,114,flyng,,
2999,114,moving,,
3000,114,falling,1207,
3001,114,dancing,,
3002,114,low_health,1208,
3003,114,quest_camera,1210,
3005,114,indoor,,
3006,114,siege_period,,
3007,115,music_01,2899,
3008,115,underwater,,
3009,115,default,,
3010,115,combat,1200,
3011,115,menu,,
3012,115,machinima_default,,
3013,115,death,1202,
3014,115,gliding,2016,
3015,115,driving,,
3016,115,flyng,,
3017,115,moving,,
3018,115,falling,1207,
3019,115,dancing,,
3020,115,low_health,1208,
3021,115,quest_camera,1210,
3023,115,indoor,,
3024,115,siege_period,,
3025,116,music_01,2657,
3026,116,underwater,,
3027,116,default,,
3028,116,combat,1200,
3029,116,menu,,
3030,116,machinima_default,,
3031,116,death,1202,
3032,116,gliding,2016,
3033,116,driving,,
3034,116,flyng,,
3035,116,moving,,
3036,116,falling,1207,
3037,116,dancing,,
3038,116,low_health,1208,
3039,116,quest_camera,1210,
3041,116,indoor,,
3042,116,siege_period,,
3043,117,music_01,3493,
3044,117,underwater,,
3045,117,default,,
3046,117,combat,1200,
3047,117,menu,,
3048,117,machinima_default,,
3049,117,death,1202,
3050,117,gliding,2016,
3051,117,driving,,
3052,117,flyng,,
3053,117,moving,,
3054,117,falling,1207,
3055,117,dancing,,
3056,117,low_health,1208,
3057,117,quest_camera,1210,
3059,117,indoor,,
3060,117,siege_period,,
3061,118,music_01,2301,
3062,118,underwater,,
3063,118,default,,
3064,118,combat,1200,
3065,118,menu,,
3066,118,machinima_default,,
3067,118,death,1202,
3068,118,gliding,2016,
3069,118,driving,,
3070,118,flyng,,
3071,118,moving,,
3072,118,falling,1207,
3073,118,dancing,,
3074,118,low_health,1208,
3075,118,quest_camera,1210,
3077,118,indoor,,
3078,118,siege_period,,
3079,119,music_01,2906,
3080,119,underwater,,
3081,119,default,,
3082,119,combat,1200,
3083,119,menu,,
3084,119,machinima_default,,
3085,119,death,1202,
3086,119,gliding,2016,
3087,119,driving,,
3088,119,flyng,,
3089,119,moving,,
3090,119,falling,1207,
3091,119,dancing,,
3092,119,low_health,1208,
3093,119,quest_camera,1210,
3095,119,indoor,,
3096,119,siege_period,,
3098,120,underwater,,
3099,120,default,,
3100,120,combat,1200,
3101,120,menu,,
3102,120,machinima_default,,
3103,120,death,1202,
3104,120,gliding,2016,
3105,120,driving,,
3106,120,flyng,,
3107,120,moving,,
3108,120,falling,1207,
3109,120,dancing,,
3110,120,low_health,1208,
3111,120,quest_camera,1210,
3113,120,indoor,,
3114,120,siege_period,,
3115,121,music_01,2310,
3116,121,underwater,,
3117,121,default,,
3118,121,combat,1200,
3119,121,menu,,
3120,121,machinima_default,,
3121,121,death,1202,
3122,121,gliding,2016,
3123,121,driving,,
3124,121,flyng,,
3125,121,moving,,
3126,121,falling,1207,
3127,121,dancing,,
3128,121,low_health,1208,
3129,121,quest_camera,1210,
3131,121,indoor,,
3132,121,siege_period,,
3133,122,music_01,2888,
3134,122,underwater,,
3135,122,default,,
3136,122,combat,1200,
3137,122,menu,,
3138,122,machinima_default,,
3139,122,death,1202,
3140,122,gliding,2016,
3141,122,driving,,
3142,122,flyng,,
3143,122,moving,,
3144,122,falling,1207,
3145,122,dancing,,
3146,122,low_health,1208,
3147,122,quest_camera,1210,
3149,122,indoor,,
3150,122,siege_period,,
3152,123,underwater,,
3153,123,default,,
3154,123,combat,1200,
3155,123,menu,,
3156,123,machinima_default,,
3157,123,death,1202,
3158,123,gliding,2016,
3159,123,driving,,
3160,123,flyng,,
3161,123,moving,,
3162,123,falling,1207,
3163,123,dancing,,
3164,123,low_health,1208,
3165,123,quest_camera,1210,
3167,123,indoor,,
3168,123,siege_period,,
3169,124,music_01,2916,
3170,124,underwater,,
3171,124,default,,
3172,124,combat,1200,
3173,124,menu,,
3174,124,machinima_default,,
3175,124,death,1202,
3176,124,gliding,2016,
3177,124,driving,,
3178,124,flyng,,
3179,124,moving,,
3180,124,falling,1207,
3181,124,dancing,,
3182,124,low_health,1208,
3183,124,quest_camera,1210,
3185,124,indoor,,
3186,124,siege_period,,
3187,125,music_01,2895,
3188,125,underwater,,
3189,125,default,,
3190,125,combat,1200,
3191,125,menu,,
3192,125,machinima_default,,
3193,125,death,1202,
3194,125,gliding,2016,
3195,125,driving,,
3196,125,flyng,,
3197,125,moving,,
3198,125,falling,1207,
3199,125,dancing,,
3200,125,low_health,1208,
3201,125,quest_camera,1210,
3203,125,indoor,,
3204,125,siege_period,,
3206,126,underwater,,
3207,126,default,,
3208,126,combat,1200,
3209,126,menu,,
3210,126,machinima_default,,
3211,126,death,1202,
3212,126,gliding,2016,
3213,126,driving,,
3214,126,flyng,,
3215,126,moving,,
3216,126,falling,1207,
3217,126,dancing,,
3218,126,low_health,1208,
3219,126,quest_camera,1210,
3221,126,indoor,,
3222,126,siege_period,,
3223,127,music_01,2912,
3224,127,underwater,,
3225,127,default,,
3226,127,combat,1200,
3227,127,menu,,
3228,127,machinima_default,,
3229,127,death,1202,
3230,127,gliding,2016,
3231,127,driving,,
3232,127,flyng,,
3233,127,moving,,
3234,127,falling,1207,
3235,127,dancing,,
3236,127,low_health,1208,
3237,127,quest_camera,1210,
3239,127,indoor,,
3240,127,siege_period,,
3241,128,music_01,2925,
3242,128,underwater,,
3243,128,default,,
3244,128,combat,1201,
3245,128,menu,,
3246,128,machinima_default,,
3247,128,death,1202,
3248,128,gliding,2016,
3249,128,driving,,
3250,128,flyng,,
3251,128,moving,,
3252,128,falling,1207,
3253,128,dancing,,
3254,128,low_health,1208,
3255,128,quest_camera,1210,
3257,128,indoor,,
3258,128,siege_period,,
3259,129,music_01,253,
3260,129,underwater,,
3261,129,default,,
3262,129,combat,1200,
3263,129,menu,,
3264,129,machinima_default,,
3265,129,death,1202,
3266,129,gliding,2016,
3267,129,driving,,
3268,129,flyng,,
3269,129,moving,,
3270,129,falling,1207,
3271,129,dancing,,
3272,129,low_health,1208,
3273,129,quest_camera,1210,
3275,129,indoor,,
3276,129,siege_period,,
3277,130,music_01,2315,
3278,130,underwater,,
3279,130,default,,
3280,130,combat,1200,
3281,130,menu,,
3282,130,machinima_default,,
3283,130,death,1202,
3284,130,gliding,2016,
3285,130,driving,,
3286,130,flyng,,
3287,130,moving,,
3288,130,falling,1207,
3289,130,dancing,,
3290,130,low_health,1208,
3291,130,quest_camera,1210,
3293,130,indoor,,
3294,130,siege_period,1203,
3295,131,music_01,2315,
3296,131,underwater,,
3297,131,default,,
3298,131,combat,1200,
3299,131,menu,,
3300,131,machinima_default,,
3301,131,death,1202,
3302,131,gliding,2016,
3303,131,driving,,
3304,131,flyng,,
3305,131,moving,,
3306,131,falling,1207,
3307,131,dancing,,
3308,131,low_health,1208,
3309,131,quest_camera,1210,
3311,131,indoor,,
3312,131,siege_period,1203,
3313,132,music_01,2315,
3314,132,underwater,,
3315,132,default,,
3316,132,combat,1200,
3317,132,menu,,
3318,132,machinima_default,,
3319,132,death,1202,
3320,132,gliding,2016,
3321,132,driving,,
3322,132,flyng,,
3323,132,moving,,
3324,132,falling,1207,
3325,132,dancing,,
3326,132,low_health,1208,
3327,132,quest_camera,1210,
3329,132,indoor,,
3330,132,siege_period,1203,
3332,133,underwater,,
3333,133,default,,
3334,133,combat,1200,
3335,133,menu,,
3336,133,machinima_default,,
3337,133,death,1202,
3338,133,gliding,2016,
3339,133,driving,,
3340,133,flyng,,
3341,133,moving,,
3342,133,falling,1207,
3343,133,dancing,,
3344,133,low_health,1208,
3345,133,quest_camera,1210,
3347,133,indoor,,
3348,133,siege_period,1203,
3349,134,music_01,1215,
3350,134,underwater,,
3351,134,default,,
