id,model_id,path,detail,attachment_offset_pos_x,attachment_offset_pos_y,attachment_offset_pos_z,attachment_offset_rot_x,attachment_offset_rot_y,attachment_offset_rot_z,heel_offset_height,hinge_idx,hinge_limit,hinge_damping,allow_mirror,default_anim
800,17,objects/characters/elf/female/cloth/cloth001/el_f_bo_cloth001.chr,16432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
801,0,objects/item/axe_thr_n/axe_thr_n_crck/axe_thr_n_crck.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
802,0,objects/item/spr_thr_n/spr_thr_n_crck/spr_thr_n_crck.cgf,40969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
803,0,objects/item/stf_n_n/stf_n_n_nuia/stf_n_n_nuia.cgf,41993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
804,0,objects/item/sod_sng_str/sod_sng_str_crck/sod_sng_str_crck.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
805,10,objects/characters/nuian/male/cloth/cloth107/nu_m_hm_cloth107.chr,27648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
806,10,objects/characters/nuian/male/cloth/cloth107/nu_m_ar_cloth107.chr,22016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
807,10,objects/characters/nuian/male/cloth/cloth107/nu_m_gv_cloth107.chr,16512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
808,10,objects/characters/nuian/male/cloth/cloth107/nu_m_pt_cloth107.chr,18496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
809,10,objects/characters/nuian/male/cloth/cloth107/nu_m_bo_cloth107.chr,16400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
810,21,objects/characters/ferre/female/heavy_armor/heavy_armor006/fe_f_hm_heavyarmor006.chr,29696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
811,21,objects/characters/ferre/female/heavy_armor/heavy_armor006/fe_f_ar_heavyarmor006.chr,17664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
812,21,objects/characters/ferre/female/heavy_armor/heavy_armor006/fe_f_gv_heavyarmor006.chr,16768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
813,21,objects/characters/ferre/female/heavy_armor/heavy_armor006/fe_f_pt_heavyarmor006.chr,18464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
814,21,objects/characters/ferre/female/heavy_armor/heavy_armor006/fe_f_bo_heavyarmor006.chr,16432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
816,21,objects/characters/ferre/female/heavy_armor/conqueror/fe_f_ar_conqueror.chr,19712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
817,21,objects/characters/ferre/female/heavy_armor/conqueror/fe_f_gv_conqueror.chr,16768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
818,21,objects/characters/ferre/female/heavy_armor/conqueror/fe_f_pt_conqueror.chr,18464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
819,21,objects/characters/ferre/female/heavy_armor/conqueror/fe_f_bo_conqueror.chr,16432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
820,21,objects/characters/ferre/female/leather/leather01/fe_f_ar_leather01.chr,21760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
821,21,objects/characters/ferre/female/leather/leather01/fe_f_gv_leather01.chr,16512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
822,21,objects/characters/ferre/female/leather/leather01/fe_f_pt_leather01.chr,18464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
823,21,objects/characters/ferre/female/leather/leather01/fe_f_bo_leather01.chr,16432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
824,10,objects/characters/nuian/male/cloth/cloth112/nu_m_hm_cloth112.chr,27648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
825,10,objects/characters/nuian/male/cloth/cloth112/nu_m_ar_cloth112.chr,21760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
826,10,objects/characters/nuian/male/cloth/cloth112/nu_m_gv_cloth112.chr,16768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
827,10,objects/characters/nuian/male/cloth/cloth112/nu_m_pt_cloth112.chr,20512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
828,10,objects/characters/nuian/male/cloth/cloth112/nu_m_bo_cloth112.chr,16432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
829,10,objects/characters/nuian/male/face/face04/nu_m_face04.chr,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
830,11,objects/characters/nuian/female/face/face04/nu_f_face04.chr,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
831,10,objects/characters/nuian/male/face/face03/nu_m_face03.chr,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
832,0,objects/item/par_n_n/par_n_n_mino/par_n_n_mino.cgf,40965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
833,0,objects/item/stf_n_les/stf_n_les_mino/stf_n_les_mino.cgf,41993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
834,0,objects/item/stf_n_les/stf_n_les_gobl/stf_n_les_gobl.cgf,41993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
835,11,objects/characters/nuian/female/leather/leather01/nu_f_ar_leather01.chr,21760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
836,11,objects/characters/nuian/female/leather/leather01/nu_f_gv_leather01.chr,16512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
837,11,objects/characters/nuian/female/leather/leather01/nu_f_pt_leather01.chr,20512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
838,11,objects/characters/nuian/female/leather/leather01/nu_f_bo_leather01.chr,16432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
839,0,objects/env/01_nuia/001_ndeco/ndeco_eating_bottle_red.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
840,11,objects/characters/nuian/female/cloth/cloth001/nu_f_ar_cloth001.chr,21760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
841,11,objects/characters/nuian/female/cloth/cloth001/nu_f_pt_cloth001.chr,20512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
842,11,objects/characters/nuian/female/cloth/cloth001/nu_f_bo_cloth001.chr,16432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
843,11,objects/characters/nuian/female/cloth/cloth001/nu_f_gv_cloth001.chr,16768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
844,0,objects/item/crafting_tool/spoon/spoon.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
845,0,objects/item/weapon/sword_1h/hawk_carved_blade/hawk_carved_blade.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
846,0,objects/item/weapon/sword_1h/purity_sword/purity_sword.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
847,0,objects/item/weapon/sword_1h/jolev_precious_sword/jolev_precious_sword.cgf,41987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
848,0,objects/item/weapon/sword_1h/long_sword_of_watcher/long_sword_of_watcher.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
849,0,objects/item/weapon/sword_1h/sword_of_sylivina_lava/sword_of_sylivina_lava.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
850,11,objects/characters/nuian/female/nu_f_face04-1.chr,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
851,10,objects/characters/nuian/male/cloth/cloth116/nu_m_ar_cloth116.chr,22016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
852,10,objects/characters/nuian/male/cloth/cloth116/nu_m_gv_cloth116.chr,16512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
853,10,objects/characters/nuian/male/cloth/cloth116/nu_m_pt_cloth116.chr,20512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
854,10,objects/characters/nuian/male/cloth/cloth116/nu_m_bo_cloth116.chr,16400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
855,11,objects/characters/nuian/female/face/face_04_1/nu_f_face04_1.chr,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
857,16,objects/characters/elf/male/leather/leather002/el_m_gv_leather002.chr,16768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
858,16,objects/characters/elf/male/leather/leather002/el_m_pt_leather002.chr,18464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
859,16,objects/characters/elf/male/leather/leather002/el_m_bo_leather002.chr,16432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
860,20,objects/characters/ferre/male/face/face02/fe_m_face02.chr,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
861,20,objects/characters/ferre/male/hair/fe_m_hair02/fe_m_hair02.chr,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
862,16,objects/characters/elf/male/face/face03/el_m_face03.chr,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
863,21,objects/characters/ferre/female/face/face02/fe_f_face02.chr,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
864,11,objects/characters/nuian/female/cloth/cloth013/nu_f_ar_cloth013.chr,21760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
865,11,objects/characters/nuian/female/cloth/cloth013/nu_f_gv_cloth013.chr,16512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
866,11,objects/characters/nuian/female/cloth/cloth013/nu_f_pt_cloth013.chr,18464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
867,11,objects/characters/nuian/female/cloth/cloth013/nu_f_bo_cloth013.chr,16400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
868,0,objects/env/01_nuia/001_ndeco/ndeco_do_pickax01_r_hand.cgf,41989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
869,17,objects/characters/elf/female/face/face03/el_f_face03.chr,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
870,11,objects/characters/nuian/female/hair/nu_f_hair03/nu_f_hair03.chr,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
871,20,objects/characters/ferre/male/cloth/cloth003/fe_m_hm_cloth003.chr,28672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
872,20,objects/characters/ferre/male/cloth/cloth003/fe_m_ar_cloth003.chr,21760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
873,20,objects/characters/ferre/male/cloth/cloth003/fe_m_gv_cloth003.chr,16768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
874,20,objects/characters/ferre/male/cloth/cloth003/fe_m_pt_cloth003.chr,18464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
875,10,objects/characters/nuian/male/cloth/cloth003/nu_m_hm_cloth003.chr,28672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
876,10,objects/characters/nuian/male/cloth/cloth003/nu_m_ar_cloth003.chr,21760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
877,10,objects/characters/nuian/male/cloth/cloth003/nu_m_pt_cloth003.chr,20512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
878,10,objects/characters/nuian/male/cloth/cloth003/nu_m_gv_cloth003.chr,16768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
879,10,objects/characters/nuian/male/cloth/cloth013/nu_m_ar_cloth013.chr,21760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
880,10,objects/characters/nuian/male/cloth/cloth013/nu_m_gv_cloth013.chr,16512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
881,10,objects/characters/nuian/male/cloth/cloth013/nu_m_pt_cloth013.chr,20512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
882,10,objects/characters/nuian/male/cloth/cloth013/nu_m_bo_cloth013.chr,16400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
883,17,objects/characters/elf/female/cloth/cloth002/el_f_gv_cloth002.chr,16512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
884,20,objects/characters/ferre/male/leather/leather002/fe_m_ar_leather002.chr,21760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
885,0,objects/item/stf_n_n/stf_n_n_orc/stf_n_n_orc.cgf,41993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
886,17,objects/characters/elf/female/cloth/cloth002/el_f_ar_cloth002.chr,23040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
887,17,objects/characters/elf/female/cloth/cloth002/el_f_bo_cloth002.chr,16432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
888,20,objects/characters/ferre/male/leather/leather002/fe_m_gv_leather002.chr,16768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
889,20,objects/characters/ferre/male/leather/leather002/fe_m_pt_leather002.chr,18464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
890,20,objects/characters/ferre/male/leather/leather002/fe_m_bo_leather002.chr,16432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
891,0,objects/machinima/common_flower_lily_cutscene.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
892,16,objects/characters/elf/male/hair/el_m_hair03/el_m_hair03.chr,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
893,10,objects/characters/nuian/male/cloth/cloth108/nu_m_hm_cloth108.chr,25600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
894,10,objects/characters/nuian/male/cloth/cloth108/nu_m_ar_cloth108.chr,19712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
895,10,objects/characters/nuian/male/cloth/cloth108/nu_m_gv_cloth108.chr,16768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
896,10,objects/characters/nuian/male/cloth/cloth108/nu_m_pt_cloth108.chr,20544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
897,10,objects/characters/nuian/male/cloth/cloth108/nu_m_bo_cloth108.chr,16400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
898,10,objects/characters/nuian/male/light_armor/light_armor009/nu_m_hm_lightarmor009.chr,25600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
899,10,objects/characters/nuian/male/light_armor/light_armor009/nu_m_ar_lightarmor009.chr,21760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
900,10,objects/characters/nuian/male/light_armor/light_armor009/nu_m_gv_lightarmor009.chr,16768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
901,10,objects/characters/nuian/male/light_armor/light_armor009/nu_m_pt_lightarmor009.chr,20512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
902,10,objects/characters/nuian/male/light_armor/light_armor009/nu_m_bo_lightarmor009.chr,16432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
903,10,objects/characters/nuian/male/cloth/cloth102/nu_m_ar_cloth102.chr,22016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
904,10,objects/characters/nuian/male/cloth/cloth102/nu_m_gv_cloth102.chr,16512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
905,10,objects/characters/nuian/male/cloth/cloth102/nu_m_pt_cloth102.chr,20512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
906,10,objects/characters/nuian/male/cloth/cloth102/nu_m_hm_cloth102.chr,24576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
907,10,objects/characters/nuian/male/cloth/cloth102/nu_m_bo_cloth102.chr,16400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
908,10,objects/characters/nuian/male/cloth/cloth104/nu_m_hm_cloth104.chr,27648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
909,10,objects/characters/nuian/male/cloth/cloth104/nu_m_ar_cloth104.chr,22016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
910,10,objects/characters/nuian/male/cloth/cloth104/nu_m_gv_cloth104.chr,16512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
911,10,objects/characters/nuian/male/cloth/cloth104/nu_m_pt_cloth104.chr,20512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
912,11,objects/characters/nuian/female/cloth/cloth002/nu_f_ar_cloth002.chr,23040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
913,11,objects/characters/nuian/female/cloth/cloth002/nu_f_gv_cloth002.chr,16512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
914,11,objects/characters/nuian/female/cloth/cloth002/nu_f_bo_cloth002.chr,16432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
915,16,objects/characters/elf/male/cloth/cloth013/el_m_ar_cloth013.chr,21760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
916,16,objects/characters/elf/male/cloth/cloth013/el_m_gv_cloth013.chr,16512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
917,16,objects/characters/elf/male/cloth/cloth013/el_m_pt_cloth013.chr,18464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
918,16,objects/characters/elf/male/cloth/cloth013/el_m_bo_cloth013.chr,16400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
919,17,objects/characters/elf/female/cloth/cloth013/el_f_ar_cloth013.chr,21760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
920,17,objects/characters/elf/female/cloth/cloth013/el_f_gv_cloth013.chr,16512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
921,17,objects/characters/elf/female/cloth/cloth013/el_f_pt_cloth013.chr,20512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
922,17,objects/characters/elf/female/cloth/cloth013/el_f_bo_cloth013.chr,16400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
923,20,objects/characters/ferre/male/cloth/cloth001/fe_m_ar_cloth001.chr,21760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
924,20,objects/characters/ferre/male/cloth/cloth001/fe_m_gv_cloth001.chr,16768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
925,20,objects/characters/ferre/male/cloth/cloth001/fe_m_pt_cloth001.chr,18464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
926,20,objects/characters/ferre/male/cloth/cloth001/fe_m_bo_cloth001.chr,16432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
927,11,objects/characters/nuian/female/light_armor/light_armor007/nu_f_hm_light_armor007.chr,25600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
928,10,objects/characters/nuian/male/cloth/cloth104/nu_m_bo_cloth104.chr,16432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
929,0,objects/item/weapon/dagger/harpe/harpe.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
930,17,objects/characters/elf/female/hair/el_f_hair03/el_f_hair03.chr,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
931,17,objects/characters/elf/female/hair/el_f_hair04/el_f_hair04.chr,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
932,21,objects/characters/ferre/female/heavy_armor/conqueror/fe_f_hm_conqueror.chr,25600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
933,448,objects/characters/astra/male/face/as_m_face01.chr,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
934,448,objects/characters/astra/male/hair/as_m_hair01.chr,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
935,448,objects/characters/astra/male/nude/as_m_nude.chr,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
936,448,objects/characters/astra/male/nude/feather/as_m_feather.chr,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
937,0,objects/machinima/common_flower_lily_cutscene2.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
938,448,objects/characters/astra/male/cloth/cloth020/as_m_ar_cloth020.chr,19712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
939,448,objects/characters/astra/male/cloth/cloth020/as_m_gv_cloth020.chr,16768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
940,448,objects/characters/astra/male/cloth/cloth020/as_m_bo_cloth020.chr,16400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
941,0,objects/item/axe_n_grt/axe_n_grt_mion/axe_n_grt_mion.cgf,41989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
942,0,objects/item/axe_n_n/axe_n_n_n/axe_n_n_n.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
943,0,objects/item/axe_thr_n/axe_thr_n_n/axe_thr_n_n.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
944,0,objects/item/axe_twn_grt/axe_twn_grt_falc/axe_twn_grt_falc.cgf,40965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
945,0,objects/item/axe_twn_grt/axe_twn_grt_gwen/axe_twn_grt_gwen.cgf,40965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
946,0,objects/item/bow_n_n/bow_n_n_gwen/bow_n_n_gwen.cgf,40971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
947,0,objects/item/bow_n_n/bow_n_n_n/bow_n_n_n.cgf,40971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
948,0,objects/item/hal_n_n/hal_n_n_n/hal_n_n_n.cgf,40965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
949,0,objects/item/ins_tub_n/ins_tub_n_n/ins_tub_n_n.cgf,43013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
950,0,objects/item/mce_n_grt/mce_n_grt_n/mce_n_grt_n.cgf,40965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
951,0,objects/item/mce_n_n/mce_n_n_n/mce_n_n_n.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
952,0,objects/item/mce_spk_grt/mce_spk_grt_gwen/mce_spk_grt_gwen.cgf,40965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
953,0,objects/item/mce_spk_n/mce_spk_n_falc/mce_spk_n_falc.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
954,0,objects/item/slg_tub_n/slg_tub_n_nuia/slg_tub_n_nuia.cgf,43013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
955,0,objects/item/sod_n_grt/sod_n_grt_east/sod_n_grt_east.cgf,40965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
956,0,objects/item/sod_n_grt/sod_n_grt_falc/sod_n_grt_falc.cgf,40965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
957,0,objects/item/sod_n_grt/sod_n_grt_n/sod_n_grt_n.cgf,40965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
958,0,objects/item/sod_n_nrw/sod_n_nrw_falc/sod_n_nrw_falc.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
959,0,objects/item/sod_n_nrw/sod_n_nrw_n/sod_n_nrw_n.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
960,0,objects/item/sod_n_sho/sod_n_sho_etc_01/sod_n_sho_etc_01.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
961,0,objects/item/sod_n_sho/sod_n_sho_n/sod_n_sho_n.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
962,0,objects/item/sod_sng_grt/sod_sng_grt_n/sod_sng_grt_n.cgf,41989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
963,0,objects/item/sod_sng_sml/sod_sng_sml_falc/sod_sng_sml_falc.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
964,0,objects/item/sod_sng_str/sod_sng_str_n/sod_sng_str_n.cgf,40963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0.0,0.0,f,
